parentPoiId,merchantCount,sampleMerchants,reason
B0J6SKXEHG,1,井井咖啡(水云轩店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6SKXEY8,1,小星吃货(云凹花园店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6SKXKFE,1,金沙羊肉粉(贵阳白云店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6SKY0WI,1,中华名小吃遵义虾子羊肉粉(贵阳南环高速店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6SKY1FE,1,贞花茶苑,高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6SKY8R6,1,黔王煎饼·肠粉(富力中心店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6SKY9MS,1,牛约堡-牛肉汉堡(贵阳金融城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6SKYGA2,1,独山石家虾酸牛肉,高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6SKYPFZ,1,绝味鸭脖(贵阳白云四店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6SKYX4H,1,私淑蚝鲜生•鸡汤生蚝烙锅(会展城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6SKZC1L,1,六龙豆干火锅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6SKZION,1,菌美鱼(黔龙大厦店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6SKZPHA,1,小老王青岩豆腐烤海鲜(幸福大院店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0J6SKZRK8,1,膳食阁云南正宗天麻火腿鸡,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JA6DGZL1,1,瑞幸咖啡(花果园双子塔A座店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JA6MDOBH,1,沐沐妈手工鲜膳坊,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JA6MEECP,1,三人行烧烤店,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JA6MGB6E,1,御尚会所咖啡(御府一号一期店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JA6SFQNI,1,巷黔云餐厅(博爱路店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JA6SGKGI,1,雪咖啡Snowlab(电力巷店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JA6SHE9C,1,筑里香·贵阳小炒(首钢店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JA6SHEVF,1,京御楼北京烤鸭(首钢店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JA6SINL4,1,晓童香辣素粉店,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JA6SINL5,1,酸溜溜豆豉油渣火锅(中天宅吉大厦店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JA6UFE63,1,梵净山江口鱼店(龙缘聚乐汇店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JA6UHHOJ,1,猫家榴榴(龙洞堡远洋店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JA6UIY95,1,湛江人家(银花家园店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JA6UIYAL,1,高六高宵夜海鲜大排档,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JA6UK0JO,1,桃江-鲜鱼杂火锅(米兰春天店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JA6UKG07,1,杨莽莽烤肉(白云店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JA6ZCLGC,1,赤水黑豆花山野菜火锅(百花新城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JA6ZGCQA,1,意扬土黄牛肉粉(珑誉店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAA7JIBT,1,享哆味·汉堡炸鸡(云岩金关店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAA7JIBU,1,佬断桥青椒鱼(金关店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAAMI56Z,1,吮芝味韩式炸鸡汉堡贵州花溪店,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAAMIKOB,1,毕节特色豆干火锅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAAMIKOX,1,闽惠香馄饨,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAAMJ7QX,1,丫米烘焙私厨(金元国际新城北区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAAZ78UQ,1,云栖私房菜,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAB7PGC6,1,观山湖区刘记牛之味粉面馆,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAB7QPJF,1,山阅里花艺,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAB7TXEL,1,领头羊水城羊肉粉(万科城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAGAFWOB,1,袁记小黑猪地摊火锅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAGC99D0,1,贵州风味(贵阳北站店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAGMABRU,1,黔筑愚夫老三鲜(小河店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAGMFWGG,1,华莱士·全鸡汉堡(会展城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAGMFWGJ,1,平坝清真牛肉馆(王武安置房店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JANAJ1OV,1,黔乡妹活油烙锅(云岩店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JANANVLG,1,一西西美蛙鱼自助火锅(小河店)(暂停营业),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JANAOPY7,1,艺厨楼(祥厚居店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JANMHZ36,1,邵记芝麻素粉(天林花园西区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JANMIEIM,1,张记怪噜粉(观山湖分店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JANMIM7A,1,老黄牛肉粉(绿洲湾小区2期店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JANMLS9J,1,黔渔翁豆花渎鱼(甲秀楼超级店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JANMMCJO,1,黔味地摊火锅(东山店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JANMNVJ6,1,贵阳原汤牛肉粉(解放路分店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JANMOPOG,1,黔味,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JANMOPQ1,1,樊四爷蹄花粉,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JANSJWMF,1,杜府牛羊肉(云人轩新黔小区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JANSMKGC,1,杨记胡子烤肉(总店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JANSPIM1,1,葫芦烤鸡,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAP72EFX,1,谭胖子私房菜(银地班芙小镇店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAP76O1B,1,Doris庄园,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAPL8D31,1,高记安顺牛肉粉(恒大文化旅游城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAPM0Q3A,1,恩施宋鸭子(观山湖会展城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAPM1ZIU,1,四个朋友(碧桂园映山府店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAPS1DFU,1,豪艺粉面馆(洛平新城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAPSZMOR,1,普天社区食堂,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAPU28JH,1,熊姐私房菜(阳光花园店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAPU2E5K,1,悠悠茶·手作EasyDrinks,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAPU43B2,1,惟惟炒鸡,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAPZ27FW,1,杨记正宗贵北炸酱面(宅吉路2号院店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAXA69RB,1,千友富钰金沙沙土羊肉粉,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAY59B7C,1,燚椒堂烧椒牛肉(龙湖店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAY5A614,1,辣子烧烤,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAY5GT9R,1,小马哥鲜烫鸡,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAY5H110,1,盘州普田铜锅牛肉,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAYZAGLB,1,野步到味,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAZ53VP3,1,绝味鸭脖(腾龙湾店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAZ54Y5D,1,春喜美蛙自助火锅(腾龙湾店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAZ58DL5,1,小胖墩销魂鸡腿,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JAZ58DL6,1,薛记瓦罐豆花烤鱼(腾龙湾店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB16120T,1,小朱妹小吃店(贵州特色小吃),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB161H8N,1,贵燃香辣大虾,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB161HD5,1,seekseeking云涧溪山,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB161N3R,1,一个茶牌坊,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB161UCG,1,金顶山三喜清水烫,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB161UWI,1,万庆餐馆(碧桂园·西南上城天悦府店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB1622GR,1,二师兄农家土猪肉地滩火锅(梵华里店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB162GMW,1,渔水湾时尚美食(乌当区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB162H9O,1,姜记豆米火锅野菜馆(百花新苑店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB162ICH,1,周安全串串香(贵阳青山小区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB163IWT,1,脱骨香(尖山路店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB163P6M,1,桥头杀猪饭(旺民路店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB163WY2,1,luckin coffee 瑞幸咖啡(金龙国际中心店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB163YPZ,1,杨杨小厨(景秀银座组团店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB164KQM,1,新疆牧羊人美味羊肉串(碧桂园·西南上城天悦府店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB164LBB,1,天意花园厨房(水岸金都店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB164XXD,1,迪姐香牛小馆,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB164Z2A,1,康小卤冷吃炸卤,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB164ZJ8,1,猕香园饭庄(利尔·上河城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB1656VV,1,四妹砂锅卤串(中天未来方舟G5组团店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB165M3Y,1,品味隆饭庄,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB165T85,1,福聚德餐厅(德福中心店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB165TYP,1,白云区聚香园家常菜馆(旭辉观云·魔立方店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB1661A7,1,兴苹自助烤涮一体火锅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB166FLU,1,老堂牛羊肉,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB166GYC,1,天津灌汤小笼包重庆小面(远大美域店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB166VBW,1,张烤鸡特色烧烤 竹荪炖鸡砂锅粉(天悦府店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB167BOT,1,老六烤肉(首钢店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB167REA,1,小院里食堂(山水黔城十一组团店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB168DKG,1,小锅鲜汤粉(中天未来方舟H6组团店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JB168DUC,1,金牌罗记肠旺面(青云路店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JBD7YTUU,1,汪记鱿鱼炖鸡(旭东路店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JG07BFBX,1,卢记杭州小笼包(北衙路店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JG07D5AL,1,蜜雪冰城(建发央著店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JG0H6KIK,1,拉风私厨(恒大中央公园D区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JG0MBLVF,1,得时茶舍(恒大金阳新世界观麓店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JG0MCFNR,1,腾丰烧烤店,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JG0S6CN2,1,代幺妹夺夺粉火锅(蓝波湾·新天卫城卫央街区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JG0U5382,1,余庆杀猪饭草根刨汤,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JG0U7NCH,1,灌木咖啡(未来方舟店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JG0U7NCM,1,天利小吃青岩状元蹄(金阳新世界花园店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JG0UB7GX,1,MounGar423(未来方舟店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JG0UB7H3,1,吉缘茶社,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JG0UCO88,1,老广味道(泰和花园C段店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JG0UD4T0,1,鳄霸养生宴,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JG0UDRQL,1,黔西人家烧椒牛肉(贵安新区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JG0UDRQO,1,三碗饭牛肉豆米火锅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JG5S206G,1,阿洋烤肉店(万科店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JG5SV7LR,1,花江狗肉,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JG5SWCOD,1,老北京涮羊肉(梦想城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JG5SXTOF,1,杰哥豆花烤鱼(富力新天地店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JG5SYECQ,1,沙土羊肉粉(多彩贵州城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JG5SZ9A0,1,安顺李记牛肉粉(巢东路店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JG5SZQJ1,1,雷老弟旋转自助小火锅清汤(玉溪路三号院店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JGJ50BRM,1,珍惜食间(清鸥府店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JGJ7Y2RS,1,最时光西餐厅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JGJU41D4,1,都都牛肉馆,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JGJU41DN,1,勿忘酱爆烤肉,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JGJZ3KO8,1,华莱士·全鸡汉堡(文城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JGTRTYCY,1,蒸香早餐,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JGVH6ACC,1,方记黔西牛肉粉,高德 ID 查询未返回该父 POI；不从地址猜名称
B0JGVS8G2N,1,有间烧烤(半岛国际店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JGVZ6Q93,1,独味乌江片片鱼(碧水人家店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0JR9AGRQC,1,友酒烤肉(万科麓山店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0K07H7LTT,1,麻加辣火锅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0K07H7LTU,1,转角串串火锅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0K07HFIFS,1,兄弟牛杂火锅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0K095Z7FQ,1,重庆鲜菜火锅(暂停营业),高德 ID 查询未返回该父 POI；不从地址猜名称
B0K095ZMAV,1,黔小毅酸汤牛肉,高德 ID 查询未返回该父 POI；不从地址猜名称
B0K0VDF2FZ,1,绝味·土黄牛肉粉(奥特莱斯店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0K33C16GH,1,永彬活油烙锅(恒大都会店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0K64NIH5H,1,爱克汀咖啡馆,高德 ID 查询未返回该父 POI；不从地址猜名称
B0K64NIK8A,1,贵州源习餐饮有限公司,高德 ID 查询未返回该父 POI；不从地址猜名称
B0KAKDPVM5,1,花溪何记牛肉粉(保利溪湖2期店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0KAV7F9U6,1,王二哥烤猪脚(花果园一分店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0KAZKETOB,1,小崔饺子(团坡桥店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0KAZNGBIB,1,浩欣轩,高德 ID 查询未返回该父 POI；不从地址猜名称
B0KB4NRHZW,1,三品汤包(阳光城启航中心店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0KB77H4LS,1,姜记竹签烤肉(乌当店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0KD2C2NO4,1,新里城三姑私房菜(绿地海德公馆店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0KD35FUC6,1,好锅配好羊清香羊肉粉(凤凰栖B区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0KG5S9VGZ,1,膳姨水城羊肉粉(中央公园店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0KG5SBD5O,1,鸡咯咯芝麻素粉,高德 ID 查询未返回该父 POI；不从地址猜名称
B0KGHMOESV,1,宝器老火锅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0KGHMP1ZZ,1,冯大师鸭爪爪特色火锅(大学城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0KGHMPNEW,1,大嫂东北铁锅炖,高德 ID 查询未返回该父 POI；不从地址猜名称
B0KGPKM14W,1,三人行魔鬼小黄鱼,高德 ID 查询未返回该父 POI；不从地址猜名称
B0KGPKT2Z4,1,CHAGEE霸王茶姬(贵州贵阳息烽商贸城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0KGPKUWYU,1,刘记酸辣烫(安怀小区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0KGPKW7AJ,1,多喜蛋糕店,高德 ID 查询未返回该父 POI；不从地址猜名称
B0KGPKX21L,1,乌蒙彝家特色烧烤,高德 ID 查询未返回该父 POI；不从地址猜名称
B0KGSCN5Q7,1,烤研鲜肉烤串(中南林樾店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0KGSH9WT2,1,面之味重庆小面馆,高德 ID 查询未返回该父 POI；不从地址猜名称
B0KGT5F896,1,喻记麻酱老贵阳铁签烤肉,高德 ID 查询未返回该父 POI；不从地址猜名称
B0KGTCF23I,1,鑫火酱爆烤肉(万科·翰林店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0KGTUF8QA,1,苗仡当鲜切酸汤牛肉(万花城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0KGYSAKFZ,1,库迪咖啡(金科中泰天镜店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0KU6M1TOX,1,糯米张玉琳素粉店,高德 ID 查询未返回该父 POI；不从地址猜名称
B0KU6MUJMW,1,老盛和餐馆(开阳店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0KUNLYARI,1,夏埠村中式糕点(新民巷店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0L12CVB5J,1,烽火烤蹄(太升国际店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0L16SRK5Y,1,赵哥余庆剔骨鸭卫城辣子鸡,高德 ID 查询未返回该父 POI；不从地址猜名称
B0L16SS55X,1,百味餐厅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0L1CL6CGQ,1,渝味鲜•美蛙鱼火锅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0L1MKFL6D,1,武松醉鹅(合朋店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0L1RDC0F6,1,莽扯扯串串火锅(吾悦店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0L1RDC0FA,1,小叼嘴清水烫(融汇店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0L1Y1EOWB,1,贵阳观山湖珍珀酒店·珍珀·舞阳法餐厅(大唐·东原财富广场店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0L1YLF9B1,1,解记餐饮店石磨肠粉,高德 ID 查询未返回该父 POI；不从地址猜名称
B0L1YXF63B,1,申师傅小菜馆,高德 ID 查询未返回该父 POI；不从地址猜名称
B0L1YXFJK2,1,辣子千红成都火锅(息烽店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0L2B5K2XJ,1,K6LABOCOFFEE(未来方舟店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0L2GKSRG1,1,糕幸遇见蛋糕店,高德 ID 查询未返回该父 POI；不从地址猜名称
B0L2P1RDOE,1,兄弟铁板烧,高德 ID 查询未返回该父 POI；不从地址猜名称
B0L2R5M1QT,1,刘二妈米皮(保利凤凰湾店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0L3ASSGP4,1,叶记活油烙锅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0L3AZQ3QF,1,滋味厨房(方舟实验二中店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0L3F16FKD,1,班布熊创意网红蛋糕(观山湖店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0L3JLENBM,1,巧八角·冰浆·冰粉(麦架店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0L3ZZ0DR2,1,赵记铁桥肉饼,高德 ID 查询未返回该父 POI；不从地址猜名称
B0L6PM83IE,1,趣可食研社(中南紫云集店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0LAA7OGGV,1,众玉六盘水羊肉粉(总店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0LAGDT1TR,1,菌遇鹅鲜馆,高德 ID 查询未返回该父 POI；不从地址猜名称
B0LAX74H1Z,1,黄记老字号原汤牛羊肉粉(磷矿小区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0LAX7X2G0,1,喷火蛙辣卤牛蛙(中央公园店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0LAYD01QF,1,梨烧记贵州刺梨白酸汤,高德 ID 查询未返回该父 POI；不从地址猜名称
B0LAYDXCLX,1,以鲸心选海鲜餐厅(未来方舟店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0LBOLAP34,1,黔山壹牛(多彩贵州城澜庭店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0LG0L6RJ0,1,众聚德·老北京铜锅涮羊肉(清镇店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0LG1512EA,1,亿诺淳香特色火锅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0LG154MMS,1,杨家现蒸卷粉(椿棠府店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0LG154U4A,1,四季嘉肴·好厨当道,高德 ID 查询未返回该父 POI；不从地址猜名称
B0LG154U4C,1,宁丰餐饮四季贵州椿棠府二期二组团店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0LG31C9C7,1,小保冰浆(十字街店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0LG4ZEMEC,1,库迪咖啡(贵阳中京国际D栋店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0LGF7S6EJ,1,刘老四烤鸡(长江路店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0LGHCTP07,1,鹅生菌富力中心店,高德 ID 查询未返回该父 POI；不从地址猜名称
B0LGO920X5,1,乾御楼,高德 ID 查询未返回该父 POI；不从地址猜名称
B0LGZ7W4X4,1,何家会砂锅粉(谦翔樾峰店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0LKB6RNB5,1,二狗咖啡馆D&C,高德 ID 查询未返回该父 POI；不从地址猜名称
B0LRCZEWVZ,1,成都光头蟹(花果园m区店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0LRNLMJQQ,1,福缘家常菜(广信四季家园南),高德 ID 查询未返回该父 POI；不从地址猜名称
B0LRV6JAOM,1,鼎红虾王(花溪店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0M61RKDBO,1,息烽九酒八酒楼(河滨路店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0M6O7MZYL,1,新疆儿子娃娃烤肉店,高德 ID 查询未返回该父 POI；不从地址猜名称
B0MA4UUE7H,1,嘎嘎好吃东北老饭盒(世纪城店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0MACXXDTA,1,避风塘(康宁路店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0MAV64TW3,1,侑序|咖啡·Tea,高德 ID 查询未返回该父 POI；不从地址猜名称
B0MAZAC6TG,1,土黄牛牛肉粉,高德 ID 查询未返回该父 POI；不从地址猜名称
B0MBFS4IX4,1,巧可Choco精品巧克力专门店,高德 ID 查询未返回该父 POI；不从地址猜名称
B0MDJXL6MZ,1,霸王茶姬(贵州贵阳白云梵华里店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0MDMOZOFB,1,小懒猫·麻辣小吃(恒大中央广场店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0MDMX0602,1,惠诚滋知(小河黄河路一店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0MG0CHWJN,1,有家牛羊肉粉,高德 ID 查询未返回该父 POI；不从地址猜名称
B0MG1ARZQA,1,库迪咖啡(梵华里奥特莱斯店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0MGCDEFSS,1,都匀兄弟酸汤虾酸(花果园第一分店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0MGJ7CWFY,1,兴义香菇炖鸡粉馆(友谊大楼店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0MGJ7DK1E,1,旋转小火锅(红树东方店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0MGJCCD7J,1,傅记肠旺面·豆花饭,高德 ID 查询未返回该父 POI；不从地址猜名称
B0MGJCCJXA,1,黔之牧牛馆(合肥路店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0MGSNL8HH,1,新幸福浪漫艺术婚博园·1号楼520浪漫法餐厅,高德 ID 查询未返回该父 POI；不从地址猜名称
B0MRONF6RZ,1,朱记隆江猪脚饭,高德 ID 查询未返回该父 POI；不从地址猜名称
B0MUR66F3M,1,树厨地道黔菜(花溪店),高德 ID 查询未返回该父 POI；不从地址猜名称
B0MUSUCGH5,1,二筒菜馆(黄金路店),高德 ID 查询未返回该父 POI；不从地址猜名称
