id,name,type,amapPoiId,amapTypecode,address,district,adcode,rating,averageSpend,openingHours,locatedInAdminArea,latitude,longitude,coordinateSystem,h3Index,h3IndexCoarse,geoPrecision,identityStatus,identityResolutionMethod,sourceId,batchId,externalIds,lastVerifiedAt,dataQuality,contentHash,lastSeenAt,placeAliasId,normalizedAlias,targetCellR8,targetCellR9
food_776af67e-3a6e-4f4c-8613-94f1b44473a6,GTS coffee咖啡烘焙工坊,咖啡,B0KAMA5SDM,050000,体育路10号05文体园6栋2层,南明区,520102,4.7,42,周一至周日 11:00-19:00 2026-02-15至2026-02-18 周一至周日 全天关闭,admin_520102_e4faf8f5,26.561387,106.697495,GCJ02,89400c0c413ffff,87400c0c4ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0KAMA5SDM""]",2026-09-16 07:44:20.521000,needs_review,fe34454b1858910245799867765009aec8da411898c06cfb76af5e6417f68eb2,2026-09-16 07:44:20.521000,alias_6102be0d-7142-4053-8beb-e8a159090c1f,gtscoffee咖啡烘焙工坊,88400c0c41fffff,89400c0c413ffff
food_0b158d3d-e2c2-4e3d-9e24-f2b4c0b5a24e,MIKOMIKO日式和牛烧肉(亨特店),正餐,B0IDLZW8YC,050202,文昌苑31号(近文昌阁和亨特),南明区,520102,4.7,198,周一至周日 11:30-23:00,admin_520102_e4faf8f5,26.577185,106.718968,GCJ02,89400c0f3b7ffff,87400c0f1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0IDLZW8YC""]",2026-09-16 07:44:20.521000,needs_review,150056ffad8a7e1ea8d3e90e0798d7d561ff93a3b8fc05a86e34457a334ee786,2026-09-16 07:44:20.521000,alias_7955af1f-521f-409f-9e88-ce2ea121c3b6,mikomiko日式和牛烧肉亨特店,88400c0f3bfffff,89400c0f3b7ffff
food_c236327f-0d53-4d99-91cb-074561da3b76,(Life芝味)贵阳兴关路青云市集,小吃,B0K10LWLS0,050800,兴关路街道青云路83号青云市集E-01(兴关办事处),南明区,520102,4.6,42,周一至周日 12:30-22:00,admin_520102_e4faf8f5,26.564293,106.71394,GCJ02,89400c0f1abffff,87400c0f1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0K10LWLS0""]",2026-09-16 07:44:20.521000,needs_review,06e77f575ad9375c5df21df475815126eab9880efa01416f61037e89aac99667,2026-09-16 07:44:20.521000,alias_d1ce5d69-01be-4e3b-802b-3b1b2103388c,life芝味贵阳兴关路青云市集,88400c0f1bfffff,89400c0f1abffff
food_5aefeafc-41c5-4af9-b54d-3973c5ca1c07,857烙锅(花果园财富广场店),正餐,B0KKPD20IA,050100,花果园R1区7栋负179门面,南明区,520102,4.6,39,周一至周日 16:00-03:00,admin_520102_e4faf8f5,26.556555,106.671257,GCJ02,89400c0c513ffff,87400c0c5ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0KKPD20IA""]",2026-09-16 07:44:20.521000,needs_review,43417d2d93e3550c86cd7173dba30bee5cae7e8ccc2f3312740857737807d59a,2026-09-16 07:44:20.521000,alias_448e0419-98e7-4f30-ac8d-8143cf8a2dec,857烙锅花果园财富广场店,88400c0c51fffff,89400c0c513ffff
food_bc7c6b7e-542d-4625-816b-a0d52fde730e,阿芒的里博热索(零五文体园店),正餐,B0KKK5U2H7,050000,体育路十号五栋二层二号,南明区,520102,4.6,68,周一至周日 19:30-03:00,admin_520102_e4faf8f5,26.561341,106.697335,GCJ02,89400c0c413ffff,87400c0c4ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0KKK5U2H7""]",2026-09-16 07:44:20.521000,needs_review,e75e6529d8814574c5d5175c4a4ca2389b77ed56bc51ec4fc7966824a0fba3af,2026-09-16 07:44:20.521000,alias_0d56d5a2-3b74-471c-aca1-c262bc2133d6,阿芒的里博热索零五文体园店,88400c0c41fffff,89400c0c413ffff
food_35f4f6af-fb9c-41e6-9073-3db69b57688b,阿雄美味鱼海(富水南路店),正餐,B0FFJONVF2,050100,富水南路高架桥下168号,南明区,520102,4.6,58,"周一至周日 09:30-14:00,16:30-22:00",admin_520102_e4faf8f5,26.574157,106.715507,GCJ02,89400c0f163ffff,87400c0f1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFJONVF2""]",2026-09-16 07:44:20.521000,needs_review,969a26e960559f25d4cabd6269a40a297953764f1302b20a279d644ff3d8a681,2026-09-16 07:44:20.521000,alias_296b8602-f19e-4344-9582-7fb371122aff,阿雄美味鱼海富水南路店,88400c0f17fffff,89400c0f163ffff
food_08777811-f1ba-4795-90dc-fc29e00da955,安顺小舒冰粉冰浆,小吃,B0FFLACKWA,050100,正谊路2号1单元1楼1号,南明区,520102,4.6,12,周一至周日 11:00-22:00,admin_520102_e4faf8f5,26.573202,106.716518,GCJ02,89400c0f163ffff,87400c0f1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFLACKWA""]",2026-09-16 07:44:20.521000,needs_review,24bd1d13a5f668f9e9a52968e42fc684dad0b84050f29210cd0c3b8537528e70,2026-09-16 07:44:20.521000,alias_fedf100f-f6e7-45d2-bee8-409197600f47,安顺小舒冰粉冰浆,88400c0f17fffff,89400c0f163ffff
food_920c509e-3364-451c-83bc-0833460f9360,八方牛客(四方河店),正餐,B0KBKZDC19,050100,四方河路128号,南明区,520102,4.6,56,周一至周日 09:30-21:30,admin_520102_e4faf8f5,26.528964,106.685117,GCJ02,89400c0e143ffff,87400c0e1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0KBKZDC19""]",2026-09-16 07:26:50.841000,needs_review,532850c89c24ea5de1cac66c81982e9feda6f70469316c08c029562ef16e9887,2026-09-16 07:26:50.841000,alias_ff4eba27-a327-4e1a-8f3a-e8c179a00c55,八方牛客四方河店,88400c0e15fffff,89400c0e143ffff
food_5e78fbc2-8a20-4f8b-9963-b69b453f3f0c,百年盛宴国际宴会中心(南明店),正餐,B0LUBUAFA3,050100,铂尔曼酒店2楼,南明区,520102,4.6,,周一至周日 09:00-22:30,admin_520102_e4faf8f5,26.558867,106.709956,GCJ02,89400c0f1a7ffff,87400c0f1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0LUBUAFA3""]",2026-09-16 07:44:20.521000,needs_review,4105b49ac267319d2365be0318b3b8c8e5200f03778a9fdb4d62cbe6e26061e6,2026-09-16 07:44:20.521000,alias_3cd82ff7-e366-430c-bff5-16d1be863e16,百年盛宴国际宴会中心南明店,88400c0f1bfffff,89400c0f1a7ffff
food_217291f5-4836-4194-9c7a-69fc033a911f,半山1号小豆腐坨坨肉(花果园半山小镇X区店),小吃,B0FFKV4E9C,050100,花果园路花果园项目X区半山小镇第1-2栋负一层25号房,南明区,520102,4.6,49,周一至周日 16:00-08:00,admin_520102_e4faf8f5,26.574829,106.682657,GCJ02,89400c0c08bffff,87400c0c0ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFKV4E9C""]",2026-09-16 07:44:20.521000,needs_review,0d55311dbfba76a209a4e7a981e007c6cf91fd4ab6ccca4d3b1db0af0366577f,2026-09-16 07:44:20.521000,alias_cc3a73b0-e10d-4177-b68d-aaf5d3d8d29b,半山1号小豆腐坨坨肉花果园半山小镇x区店,88400c0c09fffff,89400c0c08bffff
food_c3b08b70-e757-47f8-b2c8-220bea8fab23,包整(甲秀楼店),小吃,B0FFI7VGD4,050000,西湖路甲秀新村1栋1单元(西湖社区),南明区,520102,4.6,54,"周一至周日 11:00-16:30,17:00-21:00",admin_520102_e4faf8f5,26.57255,106.719461,GCJ02,89400c0f147ffff,87400c0f1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFI7VGD4""]",2026-09-16 07:44:20.521000,needs_review,1075e61a696cbde869e8cdf95acd82ac90f00f9a3922c4a366295884f76ebca5,2026-09-16 07:44:20.521000,alias_8d5ba8f3-19eb-4d49-828a-ad655c13d611,包整甲秀楼店,88400c0f15fffff,89400c0f147ffff
food_d7230f03-6d20-47d5-87e0-351257780912,北京御铺烤鸭(油榨街店),正餐,B0353032R7,050118,油榨社区服务中心市南路85号,南明区,520102,4.6,96,周一至周日 09:00-21:30,admin_520102_e4faf8f5,26.561843,106.729496,GCJ02,89400c0f1d3ffff,87400c0f1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0353032R7""]",2026-09-16 07:44:20.521000,needs_review,988c705f3fc0faf5f118965b82f0d7bc8a07e3c5620aa81d06bc664c48ee9e7b,2026-09-16 07:44:20.521000,alias_ee80b59e-df0b-4e64-b0b5-a33f0ddd365c,北京御铺烤鸭油榨街店,88400c0f1dfffff,89400c0f1d3ffff
food_2d01f11e-8772-4166-be41-f21588df4ded,贝江泉横县鱼生,正餐,B0LD15L1WO,050000,贵惠河滨苑232号负1层9号,南明区,520102,4.6,56,周一至周日 13:00-01:00,admin_520102_e4faf8f5,26.567536,106.698519,GCJ02,89400c0c457ffff,87400c0c4ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0LD15L1WO""]",2026-09-16 07:44:20.521000,needs_review,90b6aa49ae034401f3635667c391f27a91b60ff1e654f79b29748841881fe07a,2026-09-16 07:44:20.521000,alias_7e5e41a4-b6ac-4c19-ac5b-4fdf65f09d0a,贝江泉横县鱼生,88400c0c45fffff,89400c0c457ffff
food_335b85b5-121a-40f1-abd1-5fd7bd265f36,骉骉老火锅(花果园店),火锅,B0FFH9FQWE,050117,花果园E区E5号楼1层6号,南明区,520102,4.6,73,周一至周日 00:00-24:00,admin_520102_e4faf8f5,26.570026,106.688043,GCJ02,89400c0c467ffff,87400c0c4ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFH9FQWE""]",2026-09-16 07:44:20.521000,needs_review,8fa33ab333670b1f7d998f4f1b7b5368d4bc2ae0177c2062b7b23e6aceeb69b0,2026-09-16 07:44:20.521000,alias_cdbae822-d71a-4a4a-b3b4-178c764417dc,骉骉老火锅花果园店,88400c0c47fffff,89400c0c467ffff
food_174e6d80-eba3-426e-a4b6-5837a6fadff4,兵味道,正餐,B0L6RM2AYH,050118,新华路街道新华路84号第二层餐厅C1、C2号(新华办事处),南明区,520102,4.6,49,"周一至周日 10:30-14:00,16:30-21:30",admin_520102_e4faf8f5,26.565868,106.718792,GCJ02,89400c0f103ffff,87400c0f1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0L6RM2AYH""]",2026-09-16 07:44:20.521000,needs_review,62fce80f955c53ca86a5f4aed89baa2a137ac9e356b57d6fb8fa7f0151190552,2026-09-16 07:44:20.521000,alias_c0171986-e18c-4b49-ac6d-f036068fd3a0,兵味道,88400c0f11fffff,89400c0f103ffff
food_1706b5a5-68a2-4637-9095-fdadd6dc417c,潮珍味鸡煲,正餐,B0LUN98U9A,050000,富水南路105号阿雄鱼海斜对面,南明区,520102,4.6,70,周一至周日 11:00-22:00 2026-02-15至2026-02-17 周一至周日 09:00-22:00,admin_520102_e4faf8f5,26.574603,106.715254,GCJ02,89400c0f163ffff,87400c0f1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0LUN98U9A""]",2026-09-16 07:44:20.521000,needs_review,542b1bb2ddc4d29437e83fc11e503bd888eb823a04958f4665685f3e30563b6d,2026-09-16 07:44:20.521000,alias_b00f1378-868a-4289-85f9-4ab1cab3a731,潮珍味鸡煲,88400c0f17fffff,89400c0f163ffff
food_73ad5ec7-b622-41d2-b81d-08abc4ced411,陈记绿色肉饼店(贵棉小区店),小吃,B0JGR581U8,050000,兴关社区服务中心兴关路224号,南明区,520102,4.6,5,周一至周日 06:00-19:00,admin_520102_e4faf8f5,26.560353,106.711387,GCJ02,89400c0f1a3ffff,87400c0f1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0JGR581U8""]",2026-09-16 07:44:20.521000,needs_review,27227dad46528cb2e94ab3e9ed39fe5d498744fd2ddaf3a84c65b78e78259d32,2026-09-16 07:44:20.521000,alias_0001e67c-f4f8-4441-a0dd-6d41687598a3,陈记绿色肉饼店贵棉小区店,88400c0f1bfffff,89400c0f1a3ffff
food_aadaf206-d49d-419c-b446-fd61669b757e,陈氏人家豆米火锅(甲秀楼店),火锅,B0K2T7PVAM,050000,富水南路泰祥国际负3楼,南明区,520102,4.6,44,周一至周日 11:00-23:00,admin_520102_e4faf8f5,26.573896,106.715949,GCJ02,89400c0f163ffff,87400c0f1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0K2T7PVAM""]",2026-09-16 07:44:20.521000,needs_review,85935bce71308b997a5baa7cdb7958ec250af2f5808ef8c0db1800b18896981e,2026-09-16 07:44:20.521000,alias_f35823ef-6827-4556-af1f-240e941b01ea,陈氏人家豆米火锅甲秀楼店,88400c0f17fffff,89400c0f163ffff
food_cdd2f0e9-5d3d-445a-b802-c0bd6b6b30f1,重庆舒炳记老火锅(花果园店),火锅,B0FFL469BZ,050117,花果园彭家湾危旧房棚户区改造项目F区第6栋1-4层1-3号,南明区,520102,4.6,49,周一至周日 09:00-06:00,admin_520102_e4faf8f5,26.569529,106.692557,GCJ02,89400c0c47bffff,87400c0c4ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFL469BZ""]",2026-09-16 07:44:20.521000,needs_review,73a2807627e5aaac262e28fb85333ae2c153b69fcd1cec8e4542068ac1105209,2026-09-16 07:44:20.521000,alias_445169e6-c5b9-4c8b-9acf-d9dc224c470b,重庆舒炳记老火锅花果园店,88400c0c47fffff,89400c0c47bffff
food_f3336565-46c9-41a7-bec9-13f19e672cb2,川心美蛙鱼头火锅(护国路店),火锅,B0JAGZGC9E,050117,尚武小区西南门北80米,南明区,520102,4.6,58,周一至周日 10:00-03:30 最晚点餐03:30,admin_520102_e4faf8f5,26.577738,106.717506,GCJ02,89400c0f3b7ffff,87400c0f1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0JAGZGC9E""]",2026-09-16 07:26:50.841000,needs_review,e03ebba08578d77276331d82644058d18a67879df402d19ff351c42e0d7cba6c,2026-09-16 07:26:50.841000,alias_b1b6bbf9-ca79-4f69-9bd7-a643b8c7bb75,川心美蛙鱼头火锅护国路店,88400c0f3bfffff,89400c0f3b7ffff
food_867efbd7-95f5-4d5b-9d4e-839666617abe,翠微小院(甲秀楼店),正餐,B0FFKSHZBK,050100,新华路翠微巷4号,南明区,520102,4.6,,"周一至周日 09:30-14:00,16:30-21:30",admin_520102_e4faf8f5,26.570591,106.718783,GCJ02,89400c0f10bffff,87400c0f1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFKSHZBK""]",2026-09-16 07:44:20.521000,needs_review,53ebc863ea25d8d9b64a7d10c42ff9bb63ca0808aaf98164fecce355a18208f0,2026-09-16 07:44:20.521000,alias_fd4a1f17-f64d-4817-ae7c-6a89397a07d3,翠微小院甲秀楼店,88400c0f11fffff,89400c0f10bffff
food_e6eecaf0-8582-4042-983c-99ee19821e9e,村上谢大勺柴火鸡(花果园V区店),火锅,B0J3LS50CV,050100,五里冲街道花果园五里冲花果园项目V区第10栋2层2号五里冲办事处,南明区,520102,4.6,47,周一至周日 10:30-22:30,admin_520102_e4faf8f5,26.565552,106.67863,GCJ02,89400c0c55bffff,87400c0c5ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0J3LS50CV""]",2026-09-16 07:44:20.521000,needs_review,1ae942774c913a1e85d932a7716e837526b98c960e73b8cbed637f12fed3b505,2026-09-16 07:44:20.521000,alias_b8d1954e-f1fb-4bd0-a05c-29330c511a42,村上谢大勺柴火鸡花果园v区店,88400c0c55fffff,89400c0c55bffff
food_f27f87be-a420-48ca-a262-7bad64d74ec8,达美乐比萨(贵阳万象城店),小吃,B0L3JLFGJT,050300,遵义路328号贵阳万象城1层3号门右边(原1807品牌店铺位置),南明区,520102,4.6,75,周一至周日 10:00-22:00,admin_520102_e4faf8f5,26.5601,106.704529,GCJ02,89400c0c4c3ffff,87400c0c4ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0L3JLFGJT""]",2026-09-16 07:44:20.521000,needs_review,9fe36d84fcc5474f59c38ba11fbaa4346a688c51ff18a24dc44c981dafc3078a,2026-09-16 07:44:20.521000,alias_22890b86-acda-4c3a-bcbd-7ba37550de8f,达美乐比萨贵阳万象城店,88400c0c4dfffff,89400c0c4c3ffff
food_55b63156-7619-434f-9072-181b7809f4dd,大渡口(太升店),火锅,B0HUKM5C0I,050100,油小线机场路太升国际3层,南明区,520102,4.6,89,周一至周日 00:00-24:00,admin_520102_e4faf8f5,26.543402,106.776233,GCJ02,89400c01a7bffff,87400c01affffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0HUKM5C0I""]",2026-09-16 07:26:50.841000,needs_review,98790b6adb99ceb6f8f596fece48a6a122d6fd5e6a50b0dea2f9695f54555c1b,2026-09-16 07:26:50.841000,alias_805a8b6a-4288-4287-a2bd-6c2d3c4849ae,大渡口太升店,88400c01a7fffff,89400c01a7bffff
food_40e5f88c-6520-4ffc-9426-8fee6eb74c93,大渡口乌江鱼(水口寺店),火锅,B0HADADM53,050100,红岩路35号中天世纪新城-香邸T3幢附12层(水口寺社区),南明区,520102,4.6,90,"周一至周日 09:00-14:00,16:00-22:00",admin_520102_e4faf8f5,26.571937,106.740162,GCJ02,89400c0f00fffff,87400c0f0ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0HADADM53""]",2026-09-16 07:26:50.841000,needs_review,075d7dd6a4e7ef897faebc5b0bf013f9def857c734ecbab0724660507afd80ec,2026-09-16 07:26:50.841000,alias_e73b3905-857a-4315-985d-64844b03e37e,大渡口乌江鱼水口寺店,88400c0f01fffff,89400c0f00fffff
food_7cc57851-0a87-4ca4-93fa-72929a88297f,大健鱿鱼鸡(湘雅村三分店),正餐,B0HD6CBBFQ,050100,花溪大道北段346号电池厂商住宿A3A4栋一层,南明区,520102,4.6,69,周一至周日 11:00-22:00,admin_520102_e4faf8f5,26.562898,106.692048,GCJ02,89400c0c407ffff,87400c0c4ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0HD6CBBFQ""]",2026-09-16 07:44:20.521000,needs_review,bb842f11f8646bb7028b7c72d53cb122702d6c85b5f2133c37311e69e2f0ce61,2026-09-16 07:44:20.521000,alias_25d70af2-de38-422d-a25b-9cd3f59f18da,大健鱿鱼鸡湘雅村三分店,88400c0c41fffff,89400c0c407ffff
food_0d7d1649-cab7-4150-b613-52e44a3ccbfd,大胖刘烙锅(青云市集店),正餐,B0LRA4YGPX,050114,青云路123号神奇路社区,南明区,520102,4.6,49,周一至周日 11:00-24:00,admin_520102_e4faf8f5,26.564825,106.715525,GCJ02,89400c0f107ffff,87400c0f1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0LRA4YGPX""]",2026-09-16 07:26:50.841000,needs_review,b5a83f3bdc7bede8c53be0db7f1d34e60c800da4cc314b5b763e07dadbbd1ba6,2026-09-16 07:26:50.841000,alias_327f6a03-720d-42a0-bdc7-15888707d730,大胖刘烙锅青云市集店,88400c0f11fffff,89400c0f107ffff
food_b011ee85-f0cc-4b28-9a54-54316b206f2c,大圣·精酿啤酒工厂(科学路店),正餐,B0HK35IEJH,050201,科学路1号楼3号门面,南明区,520102,4.6,63,周一至周日 18:00-02:00,admin_520102_e4faf8f5,26.574164,106.713759,GCJ02,89400c0f163ffff,87400c0f1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0HK35IEJH""]",2026-09-16 07:44:20.521000,needs_review,2432bf9b5493ca521de26af1887af341777954591e99563ba8c1af9dcea35241,2026-09-16 07:44:20.521000,alias_b312a479-d6a6-4863-9c36-5525c5686397,大圣精酿啤酒工厂科学路店,88400c0f17fffff,89400c0f163ffff
food_1fc1acee-ada6-4f17-a9fc-a84d710163e8,大禹居民楼老火锅,火锅,B0JKLUZ22R,050117,西湖路街道西湖路B栋4单元1层2号,南明区,520102,4.6,64,周一至周日 11:00-22:00,admin_520102_e4faf8f5,26.57264,106.718875,GCJ02,89400c0f147ffff,87400c0f1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0JKLUZ22R""]",2026-09-16 07:44:20.521000,needs_review,09128aed6a3074e0dd3e3747316d36f1b903fa3121a2b300312bfcf2b50baa98,2026-09-16 07:44:20.521000,alias_3996cec3-fe6b-415e-a3db-e31209d539d3,大禹居民楼老火锅,88400c0f17fffff,89400c0f147ffff
food_c5ad631c-21b2-401c-b2f2-0a359748ced5,大嘴清水烫(世纪南山总店),正餐,B0IDDROG9L,050100,世纪南山西门南140米,南明区,520102,4.6,37,周一至周日 11:00-22:00,admin_520102_e4faf8f5,26.549352,106.720679,GCJ02,89400c0e253ffff,87400c0e2ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0IDDROG9L""]",2026-09-16 07:44:20.521000,needs_review,7c2fd2b8bcbe32758dcaed3ff80ff7e40bc8254599db86489755452a3314bfe2,2026-09-16 07:44:20.521000,alias_47c76699-210d-490d-9662-a691a9d67d20,大嘴清水烫世纪南山总店,88400c0e25fffff,89400c0e253ffff
food_e2f554ef-0d3b-436b-b222-cd4b0f8528bb,德福重庆老火锅(观水路店),火锅,B0LA9LZ9NO,050117,观水路与蟠桃宫路交叉口西180米,南明区,520102,4.6,78,周一至周日 11:00-21:30,admin_520102_e4faf8f5,26.572383,106.730962,GCJ02,89400c0f02fffff,87400c0f0ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0LA9LZ9NO""]",2026-09-16 07:44:20.521000,needs_review,4a4515b14d121c0098a237dbc4ce35c0278cf4f4314b9d58657243a8ab2897b7,2026-09-16 07:44:20.521000,alias_8aae4fa2-1274-44c0-9b66-35fec23d4987,德福重庆老火锅观水路店,88400c0f03fffff,89400c0f02fffff
food_c4363311-c0f5-4c95-b78e-2377963c2ff3,德福楼酒楼(贵阳浙江商城店),正餐,B0JA15J9EM,050101,遵义路25号贵阳浙江商城S区一至四层,南明区,520102,4.6,76,周一至周日 11:00-21:00,admin_520102_e4faf8f5,26.559995,106.708848,GCJ02,89400c0f1a7ffff,87400c0f1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0JA15J9EM""]",2026-09-16 07:44:20.521000,needs_review,860c9f690c1e5f0ceb617d4c31ed7e21e1e863d57a8962f847e71fc28b890680,2026-09-16 07:44:20.521000,alias_1248e442-993a-466d-ba4f-2f07e90657d6,德福楼酒楼贵阳浙江商城店,88400c0f1bfffff,89400c0f1a7ffff
food_33ca8487-afb5-482d-a1da-adcf7102362c,第三极·Coffee Yard,咖啡,B0MU41CD02,050500,上坝路251号,南明区,520102,4.6,,周一至周日 18:00-03:00,admin_520102_e4faf8f5,26.516575,106.672675,GCJ02,89400c0e1afffff,87400c0e1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0MU41CD02""]",2026-09-16 07:26:50.841000,needs_review,d8e35d264b7e9541777058ceaad83e3a6e032f25a55e3122ca9841bb5c0f0bdd,2026-09-16 07:26:50.841000,alias_f61fde92-3fec-47b6-80eb-f759e7116f42,第三极coffeeyard,88400c0e1bfffff,89400c0e1afffff
food_d0eee360-4760-443e-a10f-c8ab16b67e8d,钓海深海宴,正餐,B0G37U7WNA,050119,双龙生态公园1号门,南明区,520102,4.6,276,"周一至周日 10:00-14:00,17:00-21:00",admin_520102_e4faf8f5,26.535992,106.765459,GCJ02,89400c01a37ffff,87400c01affffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0G37U7WNA""]",2026-09-16 07:26:50.841000,needs_review,8db8a8a77d0bd2424a1d592c247846d2065526da74595a8b599d1fbc08c2c34a,2026-09-16 07:26:50.841000,alias_62a20e23-2398-4ca9-9bdf-bbdc0543a320,钓海深海宴,88400c01a3fffff,89400c01a37ffff
food_4ef6571c-f2f9-4552-934c-3356e394d0a6,鼎记啫啫煲(红岩桥店),正餐,B0FFIMAASC,050100,中天世纪新城E1栋2层,南明区,520102,4.6,66,周一至周日 09:30-22:00,admin_520102_e4faf8f5,26.576027,106.741102,GCJ02,89400c0f073ffff,87400c0f0ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFIMAASC""]",2026-09-16 07:26:50.841000,needs_review,cd14c91d9e9a0e7b86b1df1ff62c86991175d8c3f5fef2c708a00d535805aff6,2026-09-16 07:26:50.841000,alias_c1b04e8a-b431-4a8f-abf7-6c17f1cf83a8,鼎记啫啫煲红岩桥店,88400c0f07fffff,89400c0f073ffff
