采集任务ID,酒店ID,酒店名称,热度等级,标准平台ID,平台名称,原始平台名称,是否官网,平台酒店ID,详情URL模板,入住日期,离店日期,间夜数,成人数,儿童数,房间数,币种,POS,语言,采集通道,采集优先级,刷新周期小时,模板口径状态,模板口径问题,任务状态,不可执行原因,生成批次ID,任务哈希
task_d12b34ea5e8c57952374760b,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,booking,Booking.com,Booking.com,否,778437,https://www.booking.com/searchresults.en.html?dest_id=778437&highlighted_hotels=778437&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=53.85&ext_price_tax=8.10&xfc=THB&hca=m&group_children=0&req_children=0&no_rooms=1&ts=1788423705&edgtid=wqo_acRQSACz9c9rFcee9Q&efpc=F3a1Chd2tQp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-778437&utm_content=dev-desktop_los-1_bw-31_dow-Sunday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261004_ppt-&aid=2127489&label=metagha-link-MRUS-hotel-778437_dev-desktop_los-1_bw-31_dow-Sunday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261004_ppt-,2026-09-25,2026-09-26,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,d12b34ea5e8c57952374760b01ed91e78e78d7e64ba0f56f946816a33567f18a
task_94c4977a3667a30ba2f4442b,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,booking,Booking.com,Booking.com,否,778437,https://www.booking.com/searchresults.en.html?dest_id=778437&highlighted_hotels=778437&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=53.85&ext_price_tax=8.10&xfc=THB&hca=m&group_children=0&req_children=0&no_rooms=1&ts=1788423705&edgtid=wqo_acRQSACz9c9rFcee9Q&efpc=F3a1Chd2tQp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-778437&utm_content=dev-desktop_los-1_bw-31_dow-Sunday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261004_ppt-&aid=2127489&label=metagha-link-MRUS-hotel-778437_dev-desktop_los-1_bw-31_dow-Sunday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261004_ppt-,2026-10-04,2026-10-05,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,94c4977a3667a30ba2f4442bd23252558c2ad27cc98075554062b139baab2ebd
task_7ba8a07b34f4f023df377717,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,booking,Booking.com,Booking.com,否,778437,https://www.booking.com/searchresults.en.html?dest_id=778437&highlighted_hotels=778437&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=53.85&ext_price_tax=8.10&xfc=THB&hca=m&group_children=0&req_children=0&no_rooms=1&ts=1788423705&edgtid=wqo_acRQSACz9c9rFcee9Q&efpc=F3a1Chd2tQp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-778437&utm_content=dev-desktop_los-1_bw-31_dow-Sunday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261004_ppt-&aid=2127489&label=metagha-link-MRUS-hotel-778437_dev-desktop_los-1_bw-31_dow-Sunday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261004_ppt-,2026-10-19,2026-10-20,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,7ba8a07b34f4f023df3777170445f534882eb63cc74f025863d6c0191ee7ee98
task_e358ee3d3de790a5fd907d9f,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,booking,Booking.com,Booking.com,否,778437,https://www.booking.com/searchresults.en.html?dest_id=778437&highlighted_hotels=778437&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=53.85&ext_price_tax=8.10&xfc=THB&hca=m&group_children=0&req_children=0&no_rooms=1&ts=1788423705&edgtid=wqo_acRQSACz9c9rFcee9Q&efpc=F3a1Chd2tQp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-778437&utm_content=dev-desktop_los-1_bw-31_dow-Sunday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261004_ppt-&aid=2127489&label=metagha-link-MRUS-hotel-778437_dev-desktop_los-1_bw-31_dow-Sunday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261004_ppt-,2026-11-03,2026-11-04,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,e358ee3d3de790a5fd907d9f967f292c63ce6fa3234fcebce864ac1bea5a4951
task_c17b82946485fe001662bac5,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,trip,Trip.com,Trip.com,否,1871710,https://us.trip.com/hotels/redirect?hotelid=1871710&city=359&shoppingid=M1qV5rG-D0HJ&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=04_10_2026_1_mapresults_1871710_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py5WKSYBJi4mCUcuZo6n60l1WI0chgC7fF9qwAjhmM9-YVrWBk3MHIdJHx8FeNmP4kZ4eHjIW2XNcXX3BzeMF4b9KWugUsjAtZgQIFtlziDlI8voaFYaZF7rouBh5eCowaM54-ucLmwRjEZmFpYOJiGCXDxezpEiQY80tMRfaFhb0Uc2iwi-ITEdmTT-9LOSSxpubphgZnTBTrYmTyYFzFyPCJkQ_ZwHizSUyMhgALoNhFtAAAAA]fgt[1]&br=45.63&tf=6.86&display=exavg&locale=en_us&crn=1&roomid=1471710594&allianceid=15214&sid=1209572,2026-09-05,2026-09-06,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,c17b82946485fe001662bac5dc81afe93e17e871bdc2cdb068f74c3a2979a75d
task_8073436c2dfcb9ba7ae7dcd6,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,trip,Trip.com,Trip.com,否,1871710,https://us.trip.com/hotels/redirect?hotelid=1871710&city=359&shoppingid=M1qV5rG-D0HJ&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=04_10_2026_1_mapresults_1871710_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py5WKSYBJi4mCUcuZo6n60l1WI0chgC7fF9qwAjhmM9-YVrWBk3MHIdJHx8FeNmP4kZ4eHjIW2XNcXX3BzeMF4b9KWugUsjAtZgQIFtlziDlI8voaFYaZF7rouBh5eCowaM54-ucLmwRjEZmFpYOJiGCXDxezpEiQY80tMRfaFhb0Uc2iwi-ITEdmTT-9LOSSxpubphgZnTBTrYmTyYFzFyPCJkQ_ZwHizSUyMhgALoNhFtAAAAA]fgt[1]&br=45.63&tf=6.86&display=exavg&locale=en_us&crn=1&roomid=1471710594&allianceid=15214&sid=1209572,2026-09-07,2026-09-08,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,8073436c2dfcb9ba7ae7dcd69c179bc8c04a25c3aecd8e307f7f3e8b95da95ca
task_d62fa056894ccc767ef3917d,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,trip,Trip.com,Trip.com,否,1871710,https://us.trip.com/hotels/redirect?hotelid=1871710&city=359&shoppingid=M1qV5rG-D0HJ&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=04_10_2026_1_mapresults_1871710_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py5WKSYBJi4mCUcuZo6n60l1WI0chgC7fF9qwAjhmM9-YVrWBk3MHIdJHx8FeNmP4kZ4eHjIW2XNcXX3BzeMF4b9KWugUsjAtZgQIFtlziDlI8voaFYaZF7rouBh5eCowaM54-ucLmwRjEZmFpYOJiGCXDxezpEiQY80tMRfaFhb0Uc2iwi-ITEdmTT-9LOSSxpubphgZnTBTrYmTyYFzFyPCJkQ_ZwHizSUyMhgALoNhFtAAAAA]fgt[1]&br=45.63&tf=6.86&display=exavg&locale=en_us&crn=1&roomid=1471710594&allianceid=15214&sid=1209572,2026-09-11,2026-09-12,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,d62fa056894ccc767ef3917db42eb03492c3a88a80603650eb9bfef4bdfbd95a
task_918767267299678d931b73cc,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,trip,Trip.com,Trip.com,否,1871710,https://us.trip.com/hotels/redirect?hotelid=1871710&city=359&shoppingid=M1qV5rG-D0HJ&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=04_10_2026_1_mapresults_1871710_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py5WKSYBJi4mCUcuZo6n60l1WI0chgC7fF9qwAjhmM9-YVrWBk3MHIdJHx8FeNmP4kZ4eHjIW2XNcXX3BzeMF4b9KWugUsjAtZgQIFtlziDlI8voaFYaZF7rouBh5eCowaM54-ucLmwRjEZmFpYOJiGCXDxezpEiQY80tMRfaFhb0Uc2iwi-ITEdmTT-9LOSSxpubphgZnTBTrYmTyYFzFyPCJkQ_ZwHizSUyMhgALoNhFtAAAAA]fgt[1]&br=45.63&tf=6.86&display=exavg&locale=en_us&crn=1&roomid=1471710594&allianceid=15214&sid=1209572,2026-09-18,2026-09-19,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,918767267299678d931b73cc1c01e1136afad2140b6f9afeb2ab7fcdfc04520b
task_d66bef09155513a36b384531,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,trip,Trip.com,Trip.com,否,1871710,https://us.trip.com/hotels/redirect?hotelid=1871710&city=359&shoppingid=M1qV5rG-D0HJ&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=04_10_2026_1_mapresults_1871710_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py5WKSYBJi4mCUcuZo6n60l1WI0chgC7fF9qwAjhmM9-YVrWBk3MHIdJHx8FeNmP4kZ4eHjIW2XNcXX3BzeMF4b9KWugUsjAtZgQIFtlziDlI8voaFYaZF7rouBh5eCowaM54-ucLmwRjEZmFpYOJiGCXDxezpEiQY80tMRfaFhb0Uc2iwi-ITEdmTT-9LOSSxpubphgZnTBTrYmTyYFzFyPCJkQ_ZwHizSUyMhgALoNhFtAAAAA]fgt[1]&br=45.63&tf=6.86&display=exavg&locale=en_us&crn=1&roomid=1471710594&allianceid=15214&sid=1209572,2026-09-25,2026-09-26,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,d66bef09155513a36b384531d7f9a574b4a1c42f80631331e6e0969ba1f6a17f
task_534c8936aec272bd111b48cc,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,trip,Trip.com,Trip.com,否,1871710,https://us.trip.com/hotels/redirect?hotelid=1871710&city=359&shoppingid=M1qV5rG-D0HJ&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=04_10_2026_1_mapresults_1871710_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py5WKSYBJi4mCUcuZo6n60l1WI0chgC7fF9qwAjhmM9-YVrWBk3MHIdJHx8FeNmP4kZ4eHjIW2XNcXX3BzeMF4b9KWugUsjAtZgQIFtlziDlI8voaFYaZF7rouBh5eCowaM54-ucLmwRjEZmFpYOJiGCXDxezpEiQY80tMRfaFhb0Uc2iwi-ITEdmTT-9LOSSxpubphgZnTBTrYmTyYFzFyPCJkQ_ZwHizSUyMhgALoNhFtAAAAA]fgt[1]&br=45.63&tf=6.86&display=exavg&locale=en_us&crn=1&roomid=1471710594&allianceid=15214&sid=1209572,2026-10-04,2026-10-05,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,534c8936aec272bd111b48ccbc217c0bbdd4f6474337e22c1e2b8bf80b2ffabd
task_4913ff58476511f46570c467,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,trip,Trip.com,Trip.com,否,1871710,https://us.trip.com/hotels/redirect?hotelid=1871710&city=359&shoppingid=M1qV5rG-D0HJ&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=04_10_2026_1_mapresults_1871710_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py5WKSYBJi4mCUcuZo6n60l1WI0chgC7fF9qwAjhmM9-YVrWBk3MHIdJHx8FeNmP4kZ4eHjIW2XNcXX3BzeMF4b9KWugUsjAtZgQIFtlziDlI8voaFYaZF7rouBh5eCowaM54-ucLmwRjEZmFpYOJiGCXDxezpEiQY80tMRfaFhb0Uc2iwi-ITEdmTT-9LOSSxpubphgZnTBTrYmTyYFzFyPCJkQ_ZwHizSUyMhgALoNhFtAAAAA]fgt[1]&br=45.63&tf=6.86&display=exavg&locale=en_us&crn=1&roomid=1471710594&allianceid=15214&sid=1209572,2026-10-19,2026-10-20,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,4913ff58476511f46570c46775524ceb1a9c84734b740c72b25d650bc1faa9c4
task_5a22beed979393f574c93315,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,trip,Trip.com,Trip.com,否,1871710,https://us.trip.com/hotels/redirect?hotelid=1871710&city=359&shoppingid=M1qV5rG-D0HJ&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=04_10_2026_1_mapresults_1871710_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py5WKSYBJi4mCUcuZo6n60l1WI0chgC7fF9qwAjhmM9-YVrWBk3MHIdJHx8FeNmP4kZ4eHjIW2XNcXX3BzeMF4b9KWugUsjAtZgQIFtlziDlI8voaFYaZF7rouBh5eCowaM54-ucLmwRjEZmFpYOJiGCXDxezpEiQY80tMRfaFhb0Uc2iwi-ITEdmTT-9LOSSxpubphgZnTBTrYmTyYFzFyPCJkQ_ZwHizSUyMhgALoNhFtAAAAA]fgt[1]&br=45.63&tf=6.86&display=exavg&locale=en_us&crn=1&roomid=1471710594&allianceid=15214&sid=1209572,2026-11-03,2026-11-04,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,5a22beed979393f574c9331576c563843dd8a768d168a87996f68bb3f2479c95
task_78ea0e8e1f42766513de7833,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,vio,Vio.com,Vio.com,否,1974610,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=1974610&userCountry=US&profile=r2d2m73kn8&preferredRate=41.63&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1974610&day=04&month=10&year=2026&los=1&price=41.63&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=yrwaCXaRFjUWEuB1Cg4I7hoY1QUiA1VTRFIBMhIaFdFu34EaC21KMG1uNXRWRGhBKAIw9-Dk1AY,2026-09-05,2026-09-06,1,2,0,1,THB,TH,en,precision,first,6,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,78ea0e8e1f42766513de7833ed9906697f96093ade12c4c34a44d5318c1c4e6d
task_392db71ac40294c6b7fbcb91,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,vio,Vio.com,Vio.com,否,1974610,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=1974610&userCountry=US&profile=r2d2m73kn8&preferredRate=41.63&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1974610&day=04&month=10&year=2026&los=1&price=41.63&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=yrwaCXaRFjUWEuB1Cg4I7hoY1QUiA1VTRFIBMhIaFdFu34EaC21KMG1uNXRWRGhBKAIw9-Dk1AY,2026-09-07,2026-09-08,1,2,0,1,THB,TH,en,precision,first,6,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,392db71ac40294c6b7fbcb910ac688091d06d7f6865d8f5d3ca2eebda24a0138
task_e7060add83b2dcbe09a73a91,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,vio,Vio.com,Vio.com,否,1974610,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=1974610&userCountry=US&profile=r2d2m73kn8&preferredRate=41.63&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1974610&day=04&month=10&year=2026&los=1&price=41.63&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=yrwaCXaRFjUWEuB1Cg4I7hoY1QUiA1VTRFIBMhIaFdFu34EaC21KMG1uNXRWRGhBKAIw9-Dk1AY,2026-09-11,2026-09-12,1,2,0,1,THB,TH,en,precision,first,6,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,e7060add83b2dcbe09a73a91e0886a00c337397f9f83c8dd89b8a0e6b066433e
task_f6767edbef6d6ac04e250bc5,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,vio,Vio.com,Vio.com,否,1974610,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=1974610&userCountry=US&profile=r2d2m73kn8&preferredRate=41.63&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1974610&day=04&month=10&year=2026&los=1&price=41.63&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=yrwaCXaRFjUWEuB1Cg4I7hoY1QUiA1VTRFIBMhIaFdFu34EaC21KMG1uNXRWRGhBKAIw9-Dk1AY,2026-09-18,2026-09-19,1,2,0,1,THB,TH,en,precision,first,6,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,f6767edbef6d6ac04e250bc556af35ec8255745b30b9915d7c656aae16b89f7a
task_0418065f48854398fb575c07,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,vio,Vio.com,Vio.com,否,1974610,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=1974610&userCountry=US&profile=r2d2m73kn8&preferredRate=41.63&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1974610&day=04&month=10&year=2026&los=1&price=41.63&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=yrwaCXaRFjUWEuB1Cg4I7hoY1QUiA1VTRFIBMhIaFdFu34EaC21KMG1uNXRWRGhBKAIw9-Dk1AY,2026-09-25,2026-09-26,1,2,0,1,THB,TH,en,precision,first,6,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,0418065f48854398fb575c0719a49c43507865c673565dd6b78dea8277234d35
task_9a1914438cb9b88dda0c32cf,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,vio,Vio.com,Vio.com,否,1974610,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=1974610&userCountry=US&profile=r2d2m73kn8&preferredRate=41.63&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1974610&day=04&month=10&year=2026&los=1&price=41.63&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=yrwaCXaRFjUWEuB1Cg4I7hoY1QUiA1VTRFIBMhIaFdFu34EaC21KMG1uNXRWRGhBKAIw9-Dk1AY,2026-10-04,2026-10-05,1,2,0,1,THB,TH,en,precision,first,6,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,9a1914438cb9b88dda0c32cf16ccfc571b2fc8e876773c1acd24008e64edd7af
