酒店ID,标准平台ID,平台标准名称,原始平台名称,是否官网,平台酒店ID,ID来源,平台Slug,平台城市代码,平台入口URL,最终详情URL,详情URL模板,URL形态,固化路径,落地层级,名称指纹,地址指纹,纬度指纹,经度指纹,星级指纹,名称匹配分,坐标匹配分,地址匹配分,身份匹配总分,结构核验状态,可达性核验状态,身份核验状态,数据质量等级,URL解析状态,首次发现时间,最近核验时间,漂移开始时间,采集批次ID,记录哈希
ChIJHWUWJQqZ4jARAtfHR_Zqabs,momondo,momondo.com,momondo.com,否,504156,upstream_adapter:kayak_family,,,https://www.momondo.com/semi/ha/hotel_ads/504156/en.html?utm_source=google&utm_medium=cpc&utm_term=504156&adType=0&utm_content=mapresults&utm_campaign=HotelAds&ci=2026-09-23&co=2026-09-24&gs=mapresults&l=1&pc=USD&rid=&pdtax=6.02&pdtotal=40.02&rpid=&uc=US&ucuc=USD&d=desktop&lc=en&v=false&rrid=QUdPREFIUEE&k_pc=~QUdPREFIUEE&k_rt=&k_sid=1tDkRDFMTv&k_kct=1788488367&k_gct=1788489021&g=2&r=1&ac=2&k_cc=us&dt=default&cmpid=&cmptrack=,https://www.momondo.com/semi/ha/hotel_ads/504156/en.html?utm_source=google&utm_medium=cpc&utm_term=504156&adType=0&utm_content=mapresults&utm_campaign=HotelAds&ci=2026-09-23&co=2026-09-24&gs=mapresults&l=1&pc=USD&rid=&pdtax=6.02&pdtotal=40.02&rpid=&uc=US&ucuc=USD&d=desktop&lc=en&v=false&rrid=QUdPREFIUEE&k_pc=~QUdPREFIUEE&k_rt=&k_sid=1tDkRDFMTv&k_kct=1788488367&k_gct=1788489021&g=2&r=1&ac=2&k_cc=us&dt=default&cmpid=&cmptrack=,https://www.momondo.com/semi/ha/hotel_ads/504156/en.html?utm_source=google&utm_medium=cpc&utm_term=504156&adType=0&utm_content=mapresults&utm_campaign=HotelAds&ci={checkin}&co={checkout}&gs=mapresults&l=1&pc=USD&rid=&pdtax=6.02&pdtotal=40.02&rpid=&uc=US&ucuc=USD&d=desktop&lc=en&v=false&rrid=QUdPREFIUEE&k_pc=~QUdPREFIUEE&k_rt=&k_sid=1tDkRDFMTv&k_kct=1788488367&k_gct=1788489021&g=2&r=1&ac=2&k_cc=us&dt=default&cmpid=&cmptrack=,direct,A,L2,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:49-07:00,,,20260906-092202-csv-fb22d95c,6f7722c055223d2c7f2b9e6a1c2ddc0899b0e8835258bd6de81d5bf79ca2c95f
ChIJHWUWJQqZ4jARAtfHR_Zqabs,official_cloudbeds,Cloudbeds 官网预订引擎,Baan Wanglang Riverside,是,,upstream_adapter:official,,,https://api.cloudbeds.com/adshotel-deeplink/official_site_redirect.php?onlineid=43077&datefrom=2026-09-23&dateto=2026-09-24&culture=en&device=desktop&bookingSource=cpc&pr=2&country=US&roomid=230587&P=google&currency=USD&ghaCampaignId=&advance_booking_window=19&freeClick=1&adults=2&children=0&alternate_hotel_id=A6Nr9h&rpid=default&price_displayed_total=45.61&length=1&google_site=mapresults&is_click_type_hotel=1&is_click_type_room=0&is_hotel_campaign=1&is_promoted=0&island_id=ga&origin=gha&ads_click_source=,https://api.cloudbeds.com/adshotel-deeplink/official_site_redirect.php?onlineid=43077&datefrom=2026-09-23&dateto=2026-09-24&culture=en&device=desktop&bookingSource=cpc&pr=2&country=US&roomid=230587&P=google&currency=USD&ghaCampaignId=&advance_booking_window=19&freeClick=1&adults=2&children=0&alternate_hotel_id=A6Nr9h&rpid=default&price_displayed_total=45.61&length=1&google_site=mapresults&is_click_type_hotel=1&is_click_type_room=0&is_hotel_campaign=1&is_promoted=0&island_id=ga&origin=gha&ads_click_source=,https://api.cloudbeds.com/adshotel-deeplink/official_site_redirect.php?onlineid=43077&datefrom=2026-09-23&dateto=2026-09-24&culture=en&device=desktop&bookingSource=cpc&pr=2&country=US&roomid=230587&P=google&currency=USD&ghaCampaignId=&advance_booking_window=19&freeClick=1&adults=2&children=0&alternate_hotel_id=A6Nr9h&rpid=default&price_displayed_total=45.61&length=1&google_site=mapresults&is_click_type_hotel=1&is_click_type_room=0&is_hotel_campaign=1&is_promoted=0&island_id=ga&origin=gha&ads_click_source=,unknown,待判定,unknown,,,,,,,,,,待补齐,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:49-07:00,,,20260906-092202-csv-fb22d95c,e6b2f1749e261299f0457d2a240f39d127697e7c3867191bfa98626fec613e0f
ChIJHWUWJQqZ4jARAtfHR_Zqabs,orbitz,Orbitz.com,Orbitz.com,否,7754610,upstream_adapter:expedia_family,,,https://www.orbitz.com/Hotel-Search?selected=7754610&startDate=2026-09-23&endDate=2026-09-24&adults=2&children=&MDPCID=ORBITZ-US.META.HPA.ORGANIC-desktop.HOTEL&MDPDTL=htl.7754610.20260923.20260924.DDT.19.CID..AUDID..mapresults&mpg=USD&mpf=52.98&mpj=7.97&mpr=4.50&mctc=10&rateplanid=203005902&mpm=24&mpn=200618473&mpo=EC&mpp=1,https://www.orbitz.com/Hotel-Search?selected=7754610&startDate=2026-09-23&endDate=2026-09-24&adults=2&children=&MDPCID=ORBITZ-US.META.HPA.ORGANIC-desktop.HOTEL&MDPDTL=htl.7754610.20260923.20260924.DDT.19.CID..AUDID..mapresults&mpg=USD&mpf=52.98&mpj=7.97&mpr=4.50&mctc=10&rateplanid=203005902&mpm=24&mpn=200618473&mpo=EC&mpp=1,https://www.orbitz.com/Hotel-Search?selected=7754610&startDate={checkin}&endDate={checkout}&adults=2&children=&MDPCID=ORBITZ-US.META.HPA.ORGANIC-desktop.HOTEL&MDPDTL=htl.7754610.20260923.20260924.DDT.19.CID..AUDID..mapresults&mpg=USD&mpf=52.98&mpj=7.97&mpr=4.50&mctc=10&rateplanid=203005902&mpm=24&mpn=200618473&mpo=EC&mpp=1,redirect,B,L1,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:49-07:00,,,20260906-092202-csv-fb22d95c,6d3701607944b6791af9ad5f879e92c4e8dee05fc12d5b554000f5810e33dd8c
ChIJHWUWJQqZ4jARAtfHR_Zqabs,priceline,Priceline,Priceline,否,24857505,upstream_adapter:priceline,,,https://www.priceline.com/r/?channel=meta&product=hotel&theme=Google-L&refid=PLGOOGLEMSS&refclickid=US_HP%7C24857505_mapresults_1%7C20260923%7Cdesktop%7Cdefaultdate|17317038|||19%7C2%7C0|0|EN&hotelid=24857505&checkin=20260923&checkout=20260924&rooms=1&cur=USD&POSCountryCode=US&taxDisplayMode=BP&cityID=3000040033&adults=2&land=L&metaid=0I5A3q-9aGIpzOhZKF_RjUYO19C0nZoXKbuLVm_uNFI0fELEM9DT0C18OSydBrE3mcFIYMCV2tUcPbeurbZA2BRKO2UIqkpxAC6Czf5-d5C08H5bpROcws4PodT4jBvpntLpXgw3u17uzKDcKdz268cMFqwQ3vl2NiiUedHNEfcf1ZWmxmhcKZ8wCw28ROAqFcLaiF1dWKYh-JBMcbD286sVs7pt1zHiHGfEiP53m6ncbYT4lTYJlTIwS3rWxSKGfR1gWyffCTMJNNJe554kUQsMIz7NqF6LKLZYHbqrzamoMDXydd2FpH7r_2sn44E_DWxP4WSJQGfz2lyatLyAhzDqCm6nC72gVHKcgF_yxkJXtmIvY4Mrl4Y_CLUSZIOgjq7AbaO9k1qyrCTWdczd88Wib3T109QJClrWxM0L56O7jdNya87L-Gn9WtJwPj8mnMosus6MfuPJM0NXpSNF1BptFQ_-L4oBq6vER3xKuPw&dblcnt=true&hc=1&pdtax=6.08&pdf=3.44&pdt=42.46&locale=en-us&ad-src=&numChild=0&aid=&selAdults=2,https://www.priceline.com/r/?channel=meta&product=hotel&theme=Google-L&refid=PLGOOGLEMSS&refclickid=US_HP%7C24857505_mapresults_1%7C20260923%7Cdesktop%7Cdefaultdate|17317038|||19%7C2%7C0|0|EN&hotelid=24857505&checkin=20260923&checkout=20260924&rooms=1&cur=USD&POSCountryCode=US&taxDisplayMode=BP&cityID=3000040033&adults=2&land=L&metaid=0I5A3q-9aGIpzOhZKF_RjUYO19C0nZoXKbuLVm_uNFI0fELEM9DT0C18OSydBrE3mcFIYMCV2tUcPbeurbZA2BRKO2UIqkpxAC6Czf5-d5C08H5bpROcws4PodT4jBvpntLpXgw3u17uzKDcKdz268cMFqwQ3vl2NiiUedHNEfcf1ZWmxmhcKZ8wCw28ROAqFcLaiF1dWKYh-JBMcbD286sVs7pt1zHiHGfEiP53m6ncbYT4lTYJlTIwS3rWxSKGfR1gWyffCTMJNNJe554kUQsMIz7NqF6LKLZYHbqrzamoMDXydd2FpH7r_2sn44E_DWxP4WSJQGfz2lyatLyAhzDqCm6nC72gVHKcgF_yxkJXtmIvY4Mrl4Y_CLUSZIOgjq7AbaO9k1qyrCTWdczd88Wib3T109QJClrWxM0L56O7jdNya87L-Gn9WtJwPj8mnMosus6MfuPJM0NXpSNF1BptFQ_-L4oBq6vER3xKuPw&dblcnt=true&hc=1&pdtax=6.08&pdf=3.44&pdt=42.46&locale=en-us&ad-src=&numChild=0&aid=&selAdults=2,https://www.priceline.com/r/?channel=meta&product=hotel&theme=Google-L&refid=PLGOOGLEMSS&refclickid=US_HP|24857505_mapresults_1|20260923|desktop|defaultdate|17317038|||19|2|0|0|EN&hotelid=24857505&checkin={checkin_yyyymmdd}&checkout={checkout_yyyymmdd}&rooms=1&cur=USD&POSCountryCode=US&taxDisplayMode=BP&cityID=3000040033&adults=2&land=L&metaid=0I5A3q-9aGIpzOhZKF_RjUYO19C0nZoXKbuLVm_uNFI0fELEM9DT0C18OSydBrE3mcFIYMCV2tUcPbeurbZA2BRKO2UIqkpxAC6Czf5-d5C08H5bpROcws4PodT4jBvpntLpXgw3u17uzKDcKdz268cMFqwQ3vl2NiiUedHNEfcf1ZWmxmhcKZ8wCw28ROAqFcLaiF1dWKYh-JBMcbD286sVs7pt1zHiHGfEiP53m6ncbYT4lTYJlTIwS3rWxSKGfR1gWyffCTMJNNJe554kUQsMIz7NqF6LKLZYHbqrzamoMDXydd2FpH7r_2sn44E_DWxP4WSJQGfz2lyatLyAhzDqCm6nC72gVHKcgF_yxkJXtmIvY4Mrl4Y_CLUSZIOgjq7AbaO9k1qyrCTWdczd88Wib3T109QJClrWxM0L56O7jdNya87L-Gn9WtJwPj8mnMosus6MfuPJM0NXpSNF1BptFQ_-L4oBq6vER3xKuPw&dblcnt=true&hc=1&pdtax=6.08&pdf=3.44&pdt=42.46&locale=en-us&ad-src=&numChild=0&aid=&selAdults=2,redirect,C,L0,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:49-07:00,,,20260906-092202-csv-fb22d95c,769ba8b3bf78eae63ff6564ffaca645c0645d2c6301de7af8f2215cff620451c
ChIJHWUWJQqZ4jARAtfHR_Zqabs,qantas,Qantas Hotels,Qantas Hotels,否,138229,upstream_adapter:qantas,,,https://www.qantas.com/hotels/properties/138229?adults=2&children=0&infants=0&checkIn=2026-09-23&checkOut=2026-09-24&utm_campaign=GoogleHotels&adType=0&utm_medium=organic-search&utm_source=Google-Hotels&utm_term=138229&hotelID=138229&hotel_campaign=,https://www.qantas.com/hotels/properties/138229?adults=2&children=0&infants=0&checkIn=2026-09-23&checkOut=2026-09-24&utm_campaign=GoogleHotels&adType=0&utm_medium=organic-search&utm_source=Google-Hotels&utm_term=138229&hotelID=138229&hotel_campaign=,https://www.qantas.com/hotels/properties/138229?adults=2&children=0&infants=0&checkIn={checkin}&checkOut={checkout}&utm_campaign=GoogleHotels&adType=0&utm_medium=organic-search&utm_source=Google-Hotels&utm_term=138229&hotelID=138229&hotel_campaign=,direct,A,L2,,,,,,,,,,通过,已确认,待核验,T1,静态详情URL已确认,2026-09-06T09:20:49-07:00,2026-09-06T09:20:49-07:00,,20260906-092202-csv-fb22d95c,40db2cea3bed6961064d78ee335e3562188a249afec643a6d5664a9cfc1d0c6b
ChIJHWUWJQqZ4jARAtfHR_Zqabs,reserving,Reserving,Reserving,否,7103,upstream_adapter:reserving,,,"https://h-en.reserving.com/search?i=7103&rf=GOOGLEHOTELS&portal=rsvcom&lang=en&auto=1&tipo=S&id=175935&numero_habs=1&no_adultos_hab1=2&no_ninos_hab1=0&fecha_entrada=23%2F09%2F2026&fecha_salida=24%2F09%2F2026&refp=49.48&campaing-id=&tp=&moneda=USD&device=desktop&pais_dom=US&sg=b=42.51,b$=THB,bhab=26,big=2026-09-17T18:59:00+02:00,bmid=100,bpd=es,bpt=2.78,breg=12,bwp=6ywM2nKTaHk,ts=2026-09-04T05:23:51+02:00/B:F1F107EA2F819EBA3430797133F8D459538CD3FEC8A8CFFD7CD879EF&c3=mode=P,d=2,ts_id=492231945844237&r=CAMPAIGN-ID=;TRACKING-PARAM=;CUSTOM1=;PRICE-DISPLAYED-TOTAL=49.48;DEFAULT-DATE=1;CLICK-TYPE=hotel;USER-COUNTRY=US;DEVICE=desktop;SITE=mapresults;USER-LANGUAGE=en;USER-CURRENCY=USD;POS=ALL-ALL-ALL-RSVCOM;AD-CLICK=0;PAYMENT-ID=free;C2=b=42.51,b$=THB,bhab=26,big=2026-09-17T18:59:00+02:00,bmid=100,bpd=es,bpt=2.78,breg=12,bwp=6ywM2nKTaHk,ts=2026-09-04T05:23:51+02:00/B:F1F107EA2F819EBA3430797133F8D459538CD3FEC8A8CFFD7CD879EF;C3=mode=P,d=2,ts_id=492231945844237","https://h-en.reserving.com/search?i=7103&rf=GOOGLEHOTELS&portal=rsvcom&lang=en&auto=1&tipo=S&id=175935&numero_habs=1&no_adultos_hab1=2&no_ninos_hab1=0&fecha_entrada=23%2F09%2F2026&fecha_salida=24%2F09%2F2026&refp=49.48&campaing-id=&tp=&moneda=USD&device=desktop&pais_dom=US&sg=b=42.51,b$=THB,bhab=26,big=2026-09-17T18:59:00+02:00,bmid=100,bpd=es,bpt=2.78,breg=12,bwp=6ywM2nKTaHk,ts=2026-09-04T05:23:51+02:00/B:F1F107EA2F819EBA3430797133F8D459538CD3FEC8A8CFFD7CD879EF&c3=mode=P,d=2,ts_id=492231945844237&r=CAMPAIGN-ID=;TRACKING-PARAM=;CUSTOM1=;PRICE-DISPLAYED-TOTAL=49.48;DEFAULT-DATE=1;CLICK-TYPE=hotel;USER-COUNTRY=US;DEVICE=desktop;SITE=mapresults;USER-LANGUAGE=en;USER-CURRENCY=USD;POS=ALL-ALL-ALL-RSVCOM;AD-CLICK=0;PAYMENT-ID=free;C2=b=42.51,b$=THB,bhab=26,big=2026-09-17T18:59:00+02:00,bmid=100,bpd=es,bpt=2.78,breg=12,bwp=6ywM2nKTaHk,ts=2026-09-04T05:23:51+02:00/B:F1F107EA2F819EBA3430797133F8D459538CD3FEC8A8CFFD7CD879EF;C3=mode=P,d=2,ts_id=492231945844237","https://h-en.reserving.com/search?i=7103&rf=GOOGLEHOTELS&portal=rsvcom&lang=en&auto=1&tipo=S&id=175935&numero_habs=1&no_adultos_hab1=2&no_ninos_hab1=0&fecha_entrada={checkin_ddmmyyyy_slash}&fecha_salida={checkout_ddmmyyyy_slash}&refp=49.48&campaing-id=&tp=&moneda=USD&device=desktop&pais_dom=US&sg=b%3D42.51,b%24%3DTHB,bhab%3D26,big%3D2026-09-17T18:59:00+02:00,bmid%3D100,bpd%3Des,bpt%3D2.78,breg%3D12,bwp%3D6ywM2nKTaHk,ts%3D2026-09-04T05:23:51+02:00/B:F1F107EA2F819EBA3430797133F8D459538CD3FEC8A8CFFD7CD879EF&c3=mode%3DP,d%3D2,ts_id%3D492231945844237&r=CAMPAIGN-ID%3D%3BTRACKING-PARAM%3D%3BCUSTOM1%3D%3BPRICE-DISPLAYED-TOTAL%3D49.48%3BDEFAULT-DATE%3D1%3BCLICK-TYPE%3Dhotel%3BUSER-COUNTRY%3DUS%3BDEVICE%3Ddesktop%3BSITE%3Dmapresults%3BUSER-LANGUAGE%3Den%3BUSER-CURRENCY%3DUSD%3BPOS%3DALL-ALL-ALL-RSVCOM%3BAD-CLICK%3D0%3BPAYMENT-ID%3Dfree%3BC2%3Db%3D42.51,b%24%3DTHB,bhab%3D26,big%3D2026-09-17T18:59:00+02:00,bmid%3D100,bpd%3Des,bpt%3D2.78,breg%3D12,bwp%3D6ywM2nKTaHk,ts%3D2026-09-04T05:23:51+02:00/B:F1F107EA2F819EBA3430797133F8D459538CD3FEC8A8CFFD7CD879EF%3BC3%3Dmode%3DP,d%3D2,ts_id%3D492231945844237",redirect,B,L1,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:49-07:00,,,20260906-092202-csv-fb22d95c,872216808d379f76e4b3c7fbd317f425e4cde26c194ee30fb72735611d6ea3ca
ChIJHWUWJQqZ4jARAtfHR_Zqabs,travelocity,Travelocity.com,Travelocity.com,否,7754610,upstream_adapter:expedia_family,,,https://www.travelocity.com/Hotel-Search?selected=7754610&startDate=2026-09-23&endDate=2026-09-24&adults=2&children=&MDPCID=travelocity-US.META.HPA.ORGANIC.HOTEL&MDPDTL=HTL.7754610.20260923.20260924.DDT.19.CID..AUDID..mapresults&mpg=USD&mpf=52.98&mpj=7.97&mpr=4.50&mctc=10&rateplanid=203005902&mpm=24&mpn=200618473&mpo=EC&mpp=1,https://www.travelocity.com/Hotel-Search?selected=7754610&startDate=2026-09-23&endDate=2026-09-24&adults=2&children=&MDPCID=travelocity-US.META.HPA.ORGANIC.HOTEL&MDPDTL=HTL.7754610.20260923.20260924.DDT.19.CID..AUDID..mapresults&mpg=USD&mpf=52.98&mpj=7.97&mpr=4.50&mctc=10&rateplanid=203005902&mpm=24&mpn=200618473&mpo=EC&mpp=1,https://www.travelocity.com/Hotel-Search?selected=7754610&startDate={checkin}&endDate={checkout}&adults=2&children=&MDPCID=travelocity-US.META.HPA.ORGANIC.HOTEL&MDPDTL=HTL.7754610.20260923.20260924.DDT.19.CID..AUDID..mapresults&mpg=USD&mpf=52.98&mpj=7.97&mpr=4.50&mctc=10&rateplanid=203005902&mpm=24&mpn=200618473&mpo=EC&mpp=1,redirect,B,L1,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:49-07:00,,,20260906-092202-csv-fb22d95c,fe7232752fa516096f2b53a256abb5b5e6f40f9125431f24c34c6e75c3d51132
ChIJHWUWJQqZ4jARAtfHR_Zqabs,traveloka,Traveloka.com,Traveloka.com,否,1000000451926,upstream_adapter:traveloka,,,https://www.traveloka.com/en-en/hotel/search?spec=23-09-2026.24-09-2026.1.1.HOTEL_GEO.10000045.Bangkok.2&hotelId=1000000451926&contexts=%7B%22accessCode%22:%2290975GHAD1305desktop%22%2C%22metasearchRequestId%22%3A%22227caada-4723-482f-877e-4477f52ffe9c%22%2C%22dateSelectionType%22%3A%22default%22%2C%22metasearchSelectedHotelID%22%3A%221000000451926%22%2C%22plc%22%3A%22JLiZ6gNSM2TGndxQb43uaEQOrkDu0rMw0CCfB3C1KlLJxngzZadAcmR0OzCbrpIpT8Vn9R1GvzGAQwlPVpKS3A%3D%3D%22%2C%22pvlc%22%3A%22Ghr6BpKGtvKweMf3VJSsNVwqvw%2F9aea2DFTUn%2FJcQd0%3D%22%7D&metasearchId=GoogleHotelAdsUser&metasearchRateId=desktop&metasearchRatekey_redacted=1&priceDisplay=NIGHT&metasearchRefid=12345678910abcdefghijk@-&adType=0&PPA=0&hotelCampaign=1&cur=USD,https://www.traveloka.com/en-en/hotel/search?spec=23-09-2026.24-09-2026.1.1.HOTEL_GEO.10000045.Bangkok.2&hotelId=1000000451926&contexts=%7B%22accessCode%22:%2290975GHAD1305desktop%22%2C%22metasearchRequestId%22%3A%22227caada-4723-482f-877e-4477f52ffe9c%22%2C%22dateSelectionType%22%3A%22default%22%2C%22metasearchSelectedHotelID%22%3A%221000000451926%22%2C%22plc%22%3A%22JLiZ6gNSM2TGndxQb43uaEQOrkDu0rMw0CCfB3C1KlLJxngzZadAcmR0OzCbrpIpT8Vn9R1GvzGAQwlPVpKS3A%3D%3D%22%2C%22pvlc%22%3A%22Ghr6BpKGtvKweMf3VJSsNVwqvw%2F9aea2DFTUn%2FJcQd0%3D%22%7D&metasearchId=GoogleHotelAdsUser&metasearchRateId=desktop&metasearchRatekey_redacted=1&priceDisplay=NIGHT&metasearchRefid=12345678910abcdefghijk@-&adType=0&PPA=0&hotelCampaign=1&cur=USD,"https://www.traveloka.com/en-en/hotel/search?spec={checkin_ddmmyyyy}.{checkout_ddmmyyyy}.1.1.HOTEL_GEO.10000045.Bangkok.2&hotelId=1000000451926&contexts={%22accessCode%22:%2290975GHAD1305desktop%22,%22metasearchRequestId%22:%22227caada-4723-482f-877e-4477f52ffe9c%22,%22dateSelectionType%22:%22default%22,%22metasearchSelectedHotelID%22:%221000000451926%22,%22plc%22:%22JLiZ6gNSM2TGndxQb43uaEQOrkDu0rMw0CCfB3C1KlLJxngzZadAcmR0OzCbrpIpT8Vn9R1GvzGAQwlPVpKS3A%3D%3D%22,%22pvlc%22:%22Ghr6BpKGtvKweMf3VJSsNVwqvw/9aea2DFTUn/JcQd0%3D%22}&metasearchId=GoogleHotelAdsUser&metasearchRateId=desktop&metasearchRatekey_redacted=1&priceDisplay=NIGHT&metasearchRefid=12345678910abcdefghijk%40-&adType=0&PPA=0&hotelCampaign=1&cur=USD",redirect,B,L1,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:49-07:00,,,20260906-092202-csv-fb22d95c,4d4fd1e993eb830793d7af1f263c0924ce079ffcf2048b38aa46c24cc1d97d0a
ChIJHWUWJQqZ4jARAtfHR_Zqabs,travelup,TravelUP,TravelUP,否,401154,upstream_adapter:travelup,,,https://www.travelup.com/en-us/thailand/bangkok/baan-wanglang-riverside?prp=401154&cur=USD&lan=en&CI=2026-09-23&CO=2026-09-24&rm1_a=2&rm1_c=null&ref=google_en-us&utm_campaign=en-us&utm_content=/thailand/bangkok/baan-wanglang-riverside&utm_medium=metasearch_hotel&utm_source=google_en-us&utm_term=401154,https://www.travelup.com/en-us/thailand/bangkok/baan-wanglang-riverside?prp=401154&cur=USD&lan=en&CI=2026-09-23&CO=2026-09-24&rm1_a=2&rm1_c=null&ref=google_en-us&utm_campaign=en-us&utm_content=/thailand/bangkok/baan-wanglang-riverside&utm_medium=metasearch_hotel&utm_source=google_en-us&utm_term=401154,https://www.travelup.com/en-us/thailand/bangkok/baan-wanglang-riverside?prp=401154&cur=USD&lan=en&CI={checkin}&CO={checkout}&rm1_a=2&rm1_c=null&ref=google_en-us&utm_campaign=en-us&utm_content=/thailand/bangkok/baan-wanglang-riverside&utm_medium=metasearch_hotel&utm_source=google_en-us&utm_term=401154,redirect,C,L0,,,,,,,,,,通过,已确认,待核验,T1,静态详情URL已确认,2026-09-06T09:20:49-07:00,2026-09-06T09:20:49-07:00,,20260906-092202-csv-fb22d95c,c7dbd1d2de96553b710d7518d605fed68927d67078fe82118f8a9c8928b07047
ChIJHWUWJQqZ4jARAtfHR_Zqabs,vio,Vio.com,Vio.com,否,1969601,upstream_adapter:meta_redirect,,,https://deals.vio.com/?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FcheckIn%3D2026-09-23%26checkOut%3D2026-09-24%26currency%3DUSD%26forceCurrencyChange%3D1%26lang%3Den%26forceLanguageChange%3D1%26rooms%3D2%3A%26utm_source%3Dgha%26utm_medium%3Dcpc%26hotelId%3D1969601%26userCountry%3DUS%26profile%3Dr2d2m73kn8%26preferredRate%3D41.50%26deviceType%3Ddesktop%26label%3Dsrc%253Dgha%2526cltype%253Dhotel%2526datype%253Ddefault%2526gsite%253Dmapresults%2526vf%253D0%2526ucountry%253DUS%2526udevice%253Ddesktop%2526hotel%253D1969601%2526day%253D23%2526month%253D09%2526year%253D2026%2526los%253D1%2526price%253D41.50%2526currency%253DUSD%2526cid%253D%2526listid%253D%2526rateid%253DUS_D%2526closerateid%253D%2526promo%253D0%2526isPrivateRate%253D0%2526isAudienceUser%253D0%2526isPaidClick%253D0%2526%26cp%3DBy8FhsDCNGe6__eBChEIxhsQ0wIYnQIiA1VTRFIBMhIaFVa8R7waC2xHWjJOSjRDRjJNKAIwsIjo1AY,https://www.vio.com/Hotel/Search?checkIn=2026-09-23&checkOut=2026-09-24&currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=1969601&userCountry=US&profile=r2d2m73kn8&preferredRate=41.50&deviceType=desktop&label=src=gha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1969601&day=23&month=09&year=2026&los=1&price=41.50&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&&cp=By8FhsDCNGe6__eBChEIxhsQ0wIYnQIiA1VTRFIBMhIaFVa8R7waC2xHWjJOSjRDRjJNKAIwsIjo1AY,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=1969601&userCountry=US&profile=r2d2m73kn8&preferredRate=41.50&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1969601&day=23&month=09&year=2026&los=1&price=41.50&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=By8FhsDCNGe6__eBChEIxhsQ0wIYnQIiA1VTRFIBMhIaFVa8R7waC2xHWjJOSjRDRjJNKAIwsIjo1AY,redirect,C,L0,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:49-07:00,,,20260906-092202-csv-fb22d95c,91cc43984ecd733360845fc8bd26d7bfe2c9433f5c9b5b6cd3cd5e82b05dc40c
