sourceId,sourceType,sourceName,relationType,targetId,targetType,targetName,seq,direction,isTerminal,routeId,role,propertiesJson
transitfacility_amap_B035302WL7,TransitFacility,贵阳站(进站口),SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""type""]}"
transitfacility_amap_B035302WL7,TransitFacility,贵阳站(进站口),SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B035302WL7,TransitFacility,贵阳站(进站口),SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""detailType"",""district"",""facilityClassCode"",""facilityClassName"",""name"",""province"",""qualityStatus"",""sourceUrl"",""type""]}"
transitfacility_amap_B03530327X,TransitFacility,世纪文化广场停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B03530327X,TransitFacility,世纪文化广场停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520103,AdminArea,云岩区,,,,,,{}
transitfacility_amap_B03530327X,TransitFacility,世纪文化广场停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""type""]}"
transitfacility_amap_B03530327X,TransitFacility,世纪文化广场停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B0353033KQ,TransitFacility,恒峰步行街停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B0353033KQ,TransitFacility,恒峰步行街停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520103,AdminArea,云岩区,,,,,,{}
transitfacility_amap_B0353033KQ,TransitFacility,恒峰步行街停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""openingHours"",""province"",""telephone"",""type""]}"
transitfacility_amap_B0353033KQ,TransitFacility,恒峰步行街停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B03530OWL9,TransitFacility,贵阳龙洞堡汽车客运站,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B03530OWL9,TransitFacility,贵阳龙洞堡汽车客运站,REF_LOCATED_IN_ADMIN_AREA,admin_520102,AdminArea,南明区,,,,,,{}
transitfacility_amap_B03530OWL9,TransitFacility,贵阳龙洞堡汽车客运站,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""openingHours"",""province"",""type""]}"
transitfacility_amap_B03530OWL9,TransitFacility,贵阳龙洞堡汽车客运站,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B03530OWXA,TransitFacility,花溪紫光商场停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B03530OWXA,TransitFacility,花溪紫光商场停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520111,AdminArea,花溪区,,,,,,{}
transitfacility_amap_B03530OWXA,TransitFacility,花溪紫光商场停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""openingHours"",""province"",""type""]}"
transitfacility_amap_B03530OWXA,TransitFacility,花溪紫光商场停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B03530OWZX,TransitFacility,碧园花城小区停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B03530OWZX,TransitFacility,碧园花城小区停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520111,AdminArea,花溪区,,,,,,{}
transitfacility_amap_B03530OWZX,TransitFacility,碧园花城小区停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""openingHours"",""province"",""type""]}"
transitfacility_amap_B03530OWZX,TransitFacility,碧园花城小区停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B03530OX9G,TransitFacility,停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B03530OX9G,TransitFacility,停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520113,AdminArea,白云区,,,,,,{}
transitfacility_amap_B03530OX9G,TransitFacility,停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""type""]}"
transitfacility_amap_B03530OX9G,TransitFacility,停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B03530OXLD,TransitFacility,南郊公园停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B03530OXLD,TransitFacility,南郊公园停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520102,AdminArea,南明区,,,,,,{}
transitfacility_amap_B03530OXLD,TransitFacility,南郊公园停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""openingHours"",""province"",""type""]}"
transitfacility_amap_B03530OXLD,TransitFacility,南郊公园停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B03530OYGW,TransitFacility,金阳商业步行街B区停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B03530OYGW,TransitFacility,金阳商业步行街B区停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520115,AdminArea,观山湖区,,,,,,{}
transitfacility_amap_B03530OYGW,TransitFacility,金阳商业步行街B区停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""openingHours"",""province"",""type""]}"
transitfacility_amap_B03530OYGW,TransitFacility,金阳商业步行街B区停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B03530OZ0E,TransitFacility,麒龙溪园地下停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B03530OZ0E,TransitFacility,麒龙溪园地下停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520111,AdminArea,花溪区,,,,,,{}
transitfacility_amap_B03530OZ0E,TransitFacility,麒龙溪园地下停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""openingHours"",""province"",""type""]}"
transitfacility_amap_B03530OZ0E,TransitFacility,麒龙溪园地下停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B03530OZ74,TransitFacility,地面停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B03530OZ74,TransitFacility,地面停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520102,AdminArea,南明区,,,,,,{}
transitfacility_amap_B03530OZ74,TransitFacility,地面停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""openingHours"",""province"",""type""]}"
transitfacility_amap_B03530OZ74,TransitFacility,地面停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B03530OZBR,TransitFacility,碧云山居内部地下停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B03530OZBR,TransitFacility,碧云山居内部地下停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520103,AdminArea,云岩区,,,,,,{}
transitfacility_amap_B03530OZBR,TransitFacility,碧云山居内部地下停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""openingHours"",""province"",""type""]}"
transitfacility_amap_B03530OZBR,TransitFacility,碧云山居内部地下停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B03530OZWG,TransitFacility,宝福山陵园停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B03530OZWG,TransitFacility,宝福山陵园停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520102,AdminArea,南明区,,,,,,{}
transitfacility_amap_B03530OZWG,TransitFacility,宝福山陵园停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""openingHours"",""province"",""type""]}"
transitfacility_amap_B03530OZWG,TransitFacility,宝福山陵园停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B03530P02I,TransitFacility,贵阳南站,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B03530P02I,TransitFacility,贵阳南站,REF_LOCATED_IN_ADMIN_AREA,admin_520102,AdminArea,南明区,,,,,,{}
transitfacility_amap_B03530P02I,TransitFacility,贵阳南站,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""type""]}"
transitfacility_amap_B03530P02I,TransitFacility,贵阳南站,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B03530P02I,TransitFacility,贵阳南站,SOURCED_FROM,src_transport_dataset,DataSource,贵阳城市交通结构化本地数据集,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""detailType"",""district"",""facilityClassCode"",""facilityClassName"",""name"",""province"",""qualityStatus"",""sourceUrl"",""type""]}"
transitfacility_amap_B03530P0AT,TransitFacility,小城故事D2停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B03530P0AT,TransitFacility,小城故事D2停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520111,AdminArea,花溪区,,,,,,{}
transitfacility_amap_B03530P0AT,TransitFacility,小城故事D2停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""openingHours"",""province"",""type""]}"
transitfacility_amap_B03530P0AT,TransitFacility,小城故事D2停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B03530P0BV,TransitFacility,鹿冲关森林公园停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B03530P0BV,TransitFacility,鹿冲关森林公园停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520103,AdminArea,云岩区,,,,,,{}
transitfacility_amap_B03530P0BV,TransitFacility,鹿冲关森林公园停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""openingHours"",""province"",""type""]}"
transitfacility_amap_B03530P0BV,TransitFacility,鹿冲关森林公园停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B03530P1LY,TransitFacility,明河花园停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B03530P1LY,TransitFacility,明河花园停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520123,AdminArea,修文县,,,,,,{}
transitfacility_amap_B03530P1LY,TransitFacility,明河花园停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""openingHours"",""province"",""type""]}"
