id,name,shortDesc,description,type,facilityClassCode,facilityClassName,detailType,amapPoiId,amapType,amapTypecode,province,city,district,adcode,address,telephone,website,openingHours,sourceUrl,qualityStatus,qualityNotes,rating,averageCost,tags,locatedInAdminArea,latitude,longitude,coordinateSystem,h3Index,h3IndexCoarse,geoPrecision,visitorDemandScenarios,ugcPoiSubtype,ugcLocationDescription,externalMapName,directMentionCount,identityStatus,identityResolutionMethod,possibleSameAs,sourceId,fieldSources,fieldUpdatedAt,batchId,externalIds,lastVerifiedAt,verifiedBy,dataQuality,contentHash,createdAt,updatedAt,lastSeenAt,referencedBy,archivedAt,archiveReason
transitfacility_amap_B0G1F9T5GX,贵州旧机动车交易中心停车场,,,停车场,,,,B0G1F9T5GX,交通设施服务;停车场;公共停车场,150904,贵州省,贵阳市,花溪区,520111,大华路与红星路交叉口东100米,,,,,,,,,,admin_520111,26.404349,106.742817,GCJ02,89400c02d67ffff,87400c02dffffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B0G1F9T5GX""]",,,needs_review,596cbdcd39165eb1dd3755e370ee62b1fe4c285f2bcd577d801ff66d33a35c82,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B0G1J18MUC,KTV停车场,,,停车场,,,,B0G1J18MUC,交通设施服务;停车场;公共停车场,150904,贵州省,贵阳市,息烽县,520122,南大街19栋-41号附近,,,,,,,,,,admin_520122,27.086168,106.739646,GCJ02,89400ea62a3ffff,87400ea62ffffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B0G1J18MUC""]",,,needs_review,687f1b239196b0a614a8c5c303dab48a4cdb6afac06e2f8ace96c62e02adc614,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B0G1J9AI65,停车场(沙子哨街),,,停车场,,,,B0G1J9AI65,交通设施服务;停车场;停车场相关,150900,贵州省,贵阳市,白云区,520113,沙子哨东街与盐沙路交叉口东北140米,,,,,,,,,,admin_520113,26.731564,106.696033,GCJ02,89400c70ed7ffff,87400c70effffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B0G1J9AI65""]",,,needs_review,b74f48f178042afd5d5708a78490e131244320f63f33932d00242e2a451c4ba2,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B0G1JY7IPM,停车场(永兴路),,,停车场,,,,B0G1JY7IPM,交通设施服务;停车场;停车场相关,150900,贵州省,贵阳市,息烽县,520122,温泉路与永兴路交叉口西80米,,,,,,,,,,admin_520122,27.206951,106.845925,GCJ02,89400ea1823ffff,87400ea18ffffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B0G1JY7IPM""]",,,needs_review,d9650184ee7522ecf3dd118b4433f1223395feaa05ace9d12a0615f1a750fe09,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B0G1NL4RJ2,中天·金融城国际社区停车场,,,停车场,,,,B0G1NL4RJ2,交通设施服务;停车场;专用停车场,150905,贵州省,贵阳市,白云区,520113,中天·金融城国际社区B9地块北门旁,,,,,,,,,,admin_520113,26.674689,106.656113,GCJ02,89400c72923ffff,87400c729ffffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B0G1NL4RJ2""]",,,needs_review,ec9fa3cff5e9c39de34d2c5cd53b285dfe8076ba1a80c4c6c27f899b32860789,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B0G1TLVMZ7,贵州商储集装箱货场,,,交通服务,,,,B0G1TLVMZ7,交通设施服务;交通服务相关;交通服务相关,150000,贵州省,贵阳市,花溪区,520111,,,,,,,,,,,admin_520111,26.440277,106.749818,GCJ02,89400c02b5bffff,87400c02bffffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B0G1TLVMZ7""]",,,needs_review,92f4132f64cf1ab8862347a2b8379bf8b4f71e8ddac6b8c873cef2f8eac48b4f,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B0G1Z438PW,停车场,,,停车场,,,,B0G1Z438PW,交通设施服务;停车场;停车场相关,150900,贵州省,贵阳市,花溪区,520111,X112上板幸福小区,,,,,,,,,,admin_520111,26.39146,106.65832,GCJ02,89400c0604bffff,87400c062ffffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B0G1Z438PW""]",,,needs_review,ef50000d5c3515005ef0505e4ec9e2ddf5b33fdb921672fa57bd2db5725f7079,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B0G1Z43GKR,停车场,,,停车场,,,,B0G1Z43GKR,交通设施服务;停车场;停车场相关,150900,贵州省,贵阳市,花溪区,520111,甲秀南路贵州大学(西校区),,,,,,,,,,admin_520111,26.450245,106.66262,GCJ02,89400c05593ffff,87400c055ffffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B0G1Z43GKR""]",,,needs_review,4a7041bcead078cc52b22f3088e9a213784a4abe1e3ac93dead62d68eec52c2f,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B0G255TOP3,停车场(峰驿广场东),,,停车场,,,,B0G255TOP3,交通设施服务;停车场;停车场相关,150900,贵州省,贵阳市,清镇市,520181,站街中路欧佰汇购物中心,,,24小时营业,,,,,,,admin_520181,26.633162,106.362637,GCJ02,89400c2ae2bffff,87400c2aeffffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""openingHours:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""openingHours:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B0G255TOP3""]",,,needs_review,378b34eb0842cb6a95b76f20efd1d48c8a5dc66d533f49f935921ace72d7d360,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B0G26HLI49,贵阳北站(西出站口),,,火车站,railway_station,火车站,出站口,B0G26HLI49,交通设施服务;火车站;出站口,150203,贵州省,贵阳市,观山湖区,520115,贵阳北站B1层(贵阳北站地铁站C口步行110米),,,,https://www.amap.com/search?query=%E8%B4%B5%E9%98%B3%E5%8C%97%E7%AB%99%28%E8%A5%BF%E5%87%BA%E7%AB%99%E5%8F%A3%29&city=520100,VALID,,,,,admin_520115,26.619582,106.674236,GCJ02,89400c0dc53ffff,87400c0dcffffff,exact,,,,,,confirmed_match,shared_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""name:src_transport_dataset"",""type:src_transport_dataset"",""facilityClassCode:src_transport_dataset"",""facilityClassName:src_transport_dataset"",""detailType:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""amapType:src_transport_dataset"",""amapTypecode:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""district:src_transport_dataset"",""adcode:src_transport_dataset"",""address:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""name:2026-05-12"",""type:2026-05-12"",""facilityClassCode:2026-05-12"",""facilityClassName:2026-05-12"",""detailType:2026-05-12"",""amapPoiId:2026-05-12"",""amapType:2026-05-12"",""amapTypecode:2026-05-12"",""province:2026-05-12"",""city:2026-05-12"",""district:2026-05-12"",""adcode:2026-05-12"",""address:2026-05-12"",""sourceUrl:2026-05-12"",""qualityStatus:2026-05-12"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B0G26HLI49""]",,,needs_review,d6210f8c846ded8ef91ac599ac0efb5d696a064b002329036bd2c6c47c2aa6e6,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B0G297P0B3,青岩巡坊停车场,,,停车场,,,,B0G297P0B3,交通设施服务;停车场;停车场相关,150900,贵州省,贵阳市,花溪区,520111,青岩古镇北交通路240号青岩古镇内(北侧),,,,,,,,,,admin_520111,26.336256,106.685,GCJ02,89400c1484bffff,87400c148ffffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B0G297P0B3""]",,,needs_review,ad4dacf59f1f49fc8d7280a3afcd850cd17a94143ff501989e9fb127ffe305f1,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B0G2BCA6SO,辰龙花园停车场,,,停车场,,,,B0G2BCA6SO,交通设施服务;停车场;专用停车场,150905,贵州省,贵阳市,开阳县,520121,遵义路与开州大道交叉口东北100米,,,24小时营业,,,,,,,admin_520121,27.063864,106.966797,GCJ02,89400eb1d17ffff,87400eb1dffffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""openingHours:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""openingHours:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B0G2BCA6SO""]",,,needs_review,9ad45804737503378f4bf390b5469fe1664e92e4da77f7d75fb938cb6a4c1fda,2026-08-26,2026-08-26,2026-08-26,0,,
transitfacility_amap_B0G2BG77NY,老雷停车洗车场,,,停车场,,,,B0G2BG77NY,交通设施服务;停车场;停车场相关,150900,贵州省,贵阳市,息烽县,520122,新华路与人民路西段交叉口东南60米,,,,,,,,,,admin_520122,27.089265,106.738113,GCJ02,89400ea62afffff,87400ea62ffffff,exact,,,,,,source_only,source_external_id,,src_amap_spatial,"[""name:src_amap_spatial"",""type:src_amap_spatial"",""externalIds:src_amap_spatial"",""amapPoiId:src_amap_spatial"",""amapType:src_amap_spatial"",""amapTypecode:src_amap_spatial"",""province:src_amap_spatial"",""city:src_amap_spatial"",""district:src_amap_spatial"",""adcode:src_amap_spatial"",""address:src_amap_spatial"",""latitude:src_amap_spatial"",""longitude:src_amap_spatial"",""coordinateSystem:src_amap_spatial"",""h3Index:src_amap_spatial"",""h3IndexCoarse:src_amap_spatial"",""geoPrecision:src_amap_spatial"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-08-26"",""type:2026-08-26"",""externalIds:2026-08-26"",""amapPoiId:2026-08-26"",""amapType:2026-08-26"",""amapTypecode:2026-08-26"",""province:2026-08-26"",""city:2026-08-26"",""district:2026-08-26"",""adcode:2026-08-26"",""address:2026-08-26"",""latitude:2026-08-26"",""longitude:2026-08-26"",""coordinateSystem:2026-08-26"",""h3Index:2026-08-26"",""h3IndexCoarse:2026-08-26"",""geoPrecision:2026-08-26"",""locatedInAdminArea:2026-09-15""]",amap-tourism-spatial-20260826,"[""amap:B0G2BG77NY""]",,,needs_review,314c68259f9af1727641fbd183e531cfb5d32d51ef548a15bd1b29a6fed66fe2,2026-08-26,2026-08-26,2026-08-26,0,,
