id,name,shortName,type,sourceMode,basicFare,isTouristLine,operator,lineCode,evidenceStatus,directionCount,servedStopCount,operators,coverageStatus,qualityStatus,qualityNotes,completenessStatus,dataStatus,sourceUrl,sourceId,fieldSources,fieldUpdatedAt,batchId,externalIds,lastVerifiedAt,verifiedBy,dataQuality,contentHash,createdAt,updatedAt,lastSeenAt,referencedBy,archivedAt,archiveReason
transitline_bus_8174e8d2196610a28d7f,257路,257路,公交,公交,2,否,贵阳公交集团金阳客运分公司,,AMAP_CURRENT_ACTIVE,2,50,"[""贵阳公交集团金阳客运分公司""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:257路""]",,,needs_review,e26d260bba292e1404daef5ac1b4835b07ee417880ea91951758dd88820a48c1,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_6be0d69e6d375a3d52a6,258路,258路,公交,公交,3,否,贵阳公交集团南明客运分公司,,AMAP_CURRENT_ACTIVE,2,51,"[""贵阳公交集团南明客运分公司""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:258路""]",,,needs_review,34e40a11ed7bde2df12edcedd41d01ac2097af87aacfeef0855f6f2eb273f613,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_bca0a7eee28fc2eadd08,261路,261路,公交,公交,2,否,贵阳公交集团,,AMAP_CURRENT_ACTIVE,2,21,"[""贵阳公交集团""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:261路""]",,,needs_review,fbc3ef623a1dc0cb4b3767c8740e41d3410566d58198c5743d7405775a0d2cea,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_314caeb20e919995ff1b,263路,263路,公交,公交,2,否,贵阳公交集团快速公交运营分公司,,AMAP_CURRENT_ACTIVE,2,55,"[""贵阳公交集团快速公交运营分公司""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:263路""]",,,needs_review,7d964bf7b6b37adf98846be8aac3444b3c918f9883065a06ec50fdbcdfc7289f,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_2fbb380db715c3346b88,265路,265路,公交,公交,2,否,贵阳公交集团,,AMAP_CURRENT_ACTIVE,2,47,"[""贵阳公交集团""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:265路""]",,,needs_review,ef6154bd580c6a7334bf9d8c1c4cdb081c827a1d82eff6286f749d2c2be10de1,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_c69365fd40d01de7d57c,270路,270路,公交,公交,,否,,,AMAP_CURRENT_STOPPED,0,0,,CURRENT_API_STOPPED_EXCLUDED,WARNING_STOPPED,2026-09-07精确线路名匹配结果均为status=0（停运）；旧方向已从当前主数据移出，详见公交API校对差异。,NO,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:270路""]",,,needs_review,509559919be61257741910eb7626c397a11b76246d5e4e7b2e48ed499ca8cf3d,2026-09-07,2026-09-07,2026-09-07,0,,
transitline_bus_5b50ec639deaa6382c67,271路,271路,公交,公交,2,否,贵阳公交集团,,AMAP_CURRENT_ACTIVE,2,23,"[""贵阳公交集团"",""贵阳公交集团云岩客运分公司""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:271路""]",,,needs_review,03dce3144527cb3f1b1814f1292f041cf3a4d65115752782002784447422d078,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_f1c9a31a8172128dc6fe,273路,273路,公交,公交,3,否,贵阳公交集团云岩客运分公司,,AMAP_CURRENT_ACTIVE,2,37,"[""贵阳公交集团云岩客运分公司""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:273路""]",,,needs_review,b11f485f18582ebc62b657c771db33b71878f08b461f19c158633ef1022a2d7d,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_67248e367e890f3e4961,274路/高铁巴士快线,274路/高铁巴士快线,公交,公交,,否,,,AMAP_CURRENT_STOPPED,0,0,,CURRENT_API_STOPPED_EXCLUDED,WARNING_STOPPED,2026-09-07精确线路名匹配结果均为status=0（停运）；旧方向已从当前主数据移出，详见公交API校对差异。,NO,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:274路/高铁巴士快线""]",,,needs_review,f43ffecc7e98b7b82ea53bbee844c7b30d2660a965cc2e8359cec4f9b3f35c66,2026-09-07,2026-09-07,2026-09-07,0,,
transitline_bus_bf24c2033c951cd2ed2a,275路快运专线,275路快运专线,公交,公交,,否,,,AMAP_CURRENT_STOPPED,0,0,,CURRENT_API_STOPPED_EXCLUDED,WARNING_STOPPED,2026-09-07精确线路名匹配结果均为status=0（停运）；旧方向已从当前主数据移出，详见公交API校对差异。,NO,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:275路快运专线""]",,,needs_review,d332355ca9fbe672d05735160271c4b4cfebd9ca9a6d63931bc53f6dde3eaea4,2026-09-07,2026-09-07,2026-09-07,0,,
transitline_bus_16976e76b06a340ff3f6,276路,276路,公交,公交,2,否,贵阳公交,,AMAP_CURRENT_ACTIVE,2,6,"[""贵阳公交""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:276路""]",,,needs_review,56e10e21f2c074eed8c5524fd48c788b9ce88306ac5407432b1956ce2b3e7b6e,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_a3ee36191bc278338b8e,280路,280路,公交,公交,,否,,,NO_EXACT_API_MATCH_RETAINED_SNAPSHOT,0,0,,API_NO_EXACT_MATCH_RETAINED_SNAPSHOT,WARNING_CURRENT_STATUS_UNCONFIRMED,缺少方向、完整站序、运营时间和轨迹；2026-09-07关键词查询成功但无精确线路名匹配；旧详情仅作历史快照保留。,NO,,https://restapi.amap.com/v5/place/text,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset""]","[""name:2026-05-12"",""shortName:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""isTouristLine:2026-05-12"",""evidenceStatus:2026-05-12"",""directionCount:2026-05-12"",""servedStopCount:2026-05-12"",""coverageStatus:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""completenessStatus:2026-05-12"",""sourceUrl:2026-05-12"",""externalIds:2026-05-12""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:280路""]",,,needs_review,210c606eddb1ec48db9f887b5a803e4c7ab2a1ddc6478983cd0ac1e0eab00feb,2026-05-12,2026-05-12,2026-05-12,0,,
