id,name,type,sourceMode,hasShelter,sourcePlaceId,amapPoiId,address,province,city,district,adcode,coordinateSystem,servedLineCount,servedDirectionCount,routeShortNames,coordinateSource,coordinateMethod,qualityStatus,qualityNotes,dataStatus,sourceUrl,sourceCoordinateText,spatialFacility,locatedInAdminArea,latitude,longitude,h3Index,h3IndexCoarse,geoPrecision,sourceId,fieldSources,fieldUpdatedAt,batchId,externalIds,lastVerifiedAt,verifiedBy,dataQuality,contentHash,createdAt,updatedAt,lastSeenAt,referencedBy,archivedAt,archiveReason
transitstop_bus_3a1c74ffc81edefe96b4,乌当区国税局,公交,公交站,,BV09147569,BV09147569,,贵州省,贵阳,,,GCJ02,1,1,"[""104路""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,,,,,,admin_520112,26.628464,106.762085,89400c08babffff,87400c08bffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""externalIds:2026-09-07"",""latitude:2026-09-07"",""longitude:2026-09-07"",""coordinateSystem:2026-09-07"",""h3Index:2026-09-07"",""h3IndexCoarse:2026-09-07"",""geoPrecision:2026-09-07"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:amap:bus_stop:3d60ba7933372042be"",""amap:BV09147569""]",,,needs_review,4e96e5cfac5a3279b201df6e9114f48fe8ad98b063720b44901ab26a2412ca6e,2026-09-07,2026-09-07,2026-09-07,1,,
transitstop_bus_9a184fe6bf430d15cdb5,乌当区政务大厅,公交,公交站,,bus:07efcf202eb91648,bus:07efcf202eb91648,,贵州省,贵阳,,,GCJ02,1,1,"[""新添6路""]",AMap Web Service bus/linename（由本地 FalkorDB 快照恢复）,高德公交线路接口站点坐标,VALID,,,,,,admin_520112,26.650595,106.790308,89400c099a3ffff,87400c099ffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""sourcePlaceId:2026-05-18"",""amapPoiId:2026-05-18"",""province:2026-05-18"",""city:2026-05-18"",""servedLineCount:2026-05-18"",""servedDirectionCount:2026-05-18"",""routeShortNames:2026-05-18"",""coordinateSource:2026-05-18"",""coordinateMethod:2026-05-18"",""qualityStatus:2026-05-18"",""externalIds:2026-05-18"",""latitude:2026-05-18"",""longitude:2026-05-18"",""coordinateSystem:2026-05-18"",""h3Index:2026-05-18"",""h3IndexCoarse:2026-05-18"",""geoPrecision:2026-05-18"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:bus:07efcf202eb91648"",""amap:bus:07efcf202eb91648""]",,,needs_review,a6cb8a40cc9ad8f3085afb456cab9afc2bcefe29b777b09f99dfdaf908fc4ee8,2026-05-18,2026-05-18,2026-05-18,2,,
transitstop_bus_17a0d7aa17ca8b456aa1,乌当区政务大厅,公交,公交站,,BV11424441,BV11424441,,贵州省,贵阳,,,GCJ02,1,1,"[""101路""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,,,,,,admin_520112,26.650433,106.791259,89400c099a3ffff,87400c099ffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""externalIds:2026-09-07"",""latitude:2026-09-07"",""longitude:2026-09-07"",""coordinateSystem:2026-09-07"",""h3Index:2026-09-07"",""h3IndexCoarse:2026-09-07"",""geoPrecision:2026-09-07"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:amap:bus_stop:88b07867c5deed0457"",""amap:BV11424441""]",,,needs_review,f72d303604d67173eab2d188499dc1e18c5ab5c6af7181ff39b7e31902ec9ca2,2026-09-07,2026-09-07,2026-09-07,2,,
transitstop_bus_e70282dad549eb6174a4,乌当区政务大厅,公交,公交站,,bus:3cc6bca9099c8143,bus:3cc6bca9099c8143,,贵州省,贵阳,,,GCJ02,1,1,"[""新添5路""]",AMap Web Service bus/linename（由本地 FalkorDB 快照恢复）,高德公交线路接口站点坐标,VALID,,,,,,admin_520112,26.648071,106.795807,89400c09987ffff,87400c099ffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""sourcePlaceId:2026-05-18"",""amapPoiId:2026-05-18"",""province:2026-05-18"",""city:2026-05-18"",""servedLineCount:2026-05-18"",""servedDirectionCount:2026-05-18"",""routeShortNames:2026-05-18"",""coordinateSource:2026-05-18"",""coordinateMethod:2026-05-18"",""qualityStatus:2026-05-18"",""externalIds:2026-05-18"",""latitude:2026-05-18"",""longitude:2026-05-18"",""coordinateSystem:2026-05-18"",""h3Index:2026-05-18"",""h3IndexCoarse:2026-05-18"",""geoPrecision:2026-05-18"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:bus:3cc6bca9099c8143"",""amap:bus:3cc6bca9099c8143""]",,,needs_review,636ed898f7ca366ed1b1af1840b28bc582f6ee99390fbde7202073216394f02f,2026-05-18,2026-05-18,2026-05-18,2,,
transitstop_bus_1a30bfc2ee4f60dc081d,乌当区政务大厅,公交,公交站,,bus:05cdc5c01058ad20,bus:05cdc5c01058ad20,,贵州省,贵阳,,,GCJ02,1,1,"[""新添5路""]",AMap Web Service bus/linename（由本地 FalkorDB 快照恢复）,高德公交线路接口站点坐标,VALID,,,,,,admin_520112,26.648018,106.795878,89400c09987ffff,87400c099ffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""sourcePlaceId:2026-05-18"",""amapPoiId:2026-05-18"",""province:2026-05-18"",""city:2026-05-18"",""servedLineCount:2026-05-18"",""servedDirectionCount:2026-05-18"",""routeShortNames:2026-05-18"",""coordinateSource:2026-05-18"",""coordinateMethod:2026-05-18"",""qualityStatus:2026-05-18"",""externalIds:2026-05-18"",""latitude:2026-05-18"",""longitude:2026-05-18"",""coordinateSystem:2026-05-18"",""h3Index:2026-05-18"",""h3IndexCoarse:2026-05-18"",""geoPrecision:2026-05-18"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:bus:05cdc5c01058ad20"",""amap:bus:05cdc5c01058ad20""]",,,needs_review,708c1efec7e0b19e66a8e62eb07a6053445268aff146f2a434e7e5e24456b6b3,2026-05-18,2026-05-18,2026-05-18,1,,
transitstop_bus_5305ec59d214cddc5ba2,乌当区税务局,公交,公交站,,BV09130407,BV09130407,,贵州省,贵阳,,,GCJ02,1,1,"[""107路""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,,,,,,admin_520112,26.628515,106.762154,89400c08b17ffff,87400c08bffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""externalIds:2026-09-07"",""latitude:2026-09-07"",""longitude:2026-09-07"",""coordinateSystem:2026-09-07"",""h3Index:2026-09-07"",""h3IndexCoarse:2026-09-07"",""geoPrecision:2026-09-07"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:amap:bus_stop:5954bf0d9d58e6ca35"",""amap:BV09130407""]",,,needs_review,51cd18d0b2b240c54b8ff77044e22a0b10365927974b003ccede810d4d9d1510,2026-09-07,2026-09-07,2026-09-07,1,,
transitstop_bus_5bf6b7e41fec2dd10565,乌当广场,公交,公交站,,BV10285059,BV10285059,,贵州省,贵阳,,,GCJ02,5,5,"[""246路"",""253路"",""B234路"",""〇八三厂至花果园双子塔专线"",""环高快线八""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,与旧图谱同名节点空间匹配，距离18.2米；沿用stop_id。,,,,,admin_520112,26.64296,106.776892,89400c72483ffff,87400c724ffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""externalIds:2026-09-07"",""latitude:2026-09-07"",""longitude:2026-09-07"",""coordinateSystem:2026-09-07"",""h3Index:2026-09-07"",""h3IndexCoarse:2026-09-07"",""geoPrecision:2026-09-07"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:bus:9d01b5d35806b3e6"",""amap:BV10285059""]",,,needs_review,8c13f15d59635ecec928a1965dfb3b20cb546100e6eab141f94bbe94a6ef62c6,2026-09-07,2026-09-07,2026-09-07,10,,
transitstop_bus_d9d3a9d25a0f4c85f43b,乌当广场,公交,公交站,,BV10285059,BV10285059,,贵州省,贵阳,,,GCJ02,3,3,"[""246路"",""B234路"",""环高快线八""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,与旧图谱同名节点空间匹配，距离0.0米；沿用stop_id。,,,,,admin_520112,26.642513,106.777006,89400c72493ffff,87400c724ffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""externalIds:2026-09-07"",""latitude:2026-09-07"",""longitude:2026-09-07"",""coordinateSystem:2026-09-07"",""h3Index:2026-09-07"",""h3IndexCoarse:2026-09-07"",""geoPrecision:2026-09-07"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:bus:401a72a302034e48"",""amap:BV10285059""]",,,needs_review,c4a5dbfeb510f9d4b190fa9a0a2efe2af6e0cb4d4f2336ebde3e4aa7161673b0,2026-09-07,2026-09-07,2026-09-07,6,,
transitstop_bus_22c23a1d621bb9c96ab2,乌当行政中心,公交,公交站,,BV10285233,BV10285233,,贵州省,贵阳,,,GCJ02,2,2,"[""51路"",""79路""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,与旧图谱同名节点空间匹配，距离0.0米；沿用stop_id。,,,,,admin_520112,26.629709,106.752209,89400c0d6cbffff,87400c0d6ffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""externalIds:2026-09-07"",""latitude:2026-09-07"",""longitude:2026-09-07"",""coordinateSystem:2026-09-07"",""h3Index:2026-09-07"",""h3IndexCoarse:2026-09-07"",""geoPrecision:2026-09-07"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:bus:9b94c80391241140"",""amap:BV10285233""]",,,needs_review,656bc86054aaac036920bef42e70042e0b61e3c4b4e1d3d630909ff69a68d5f9,2026-09-07,2026-09-07,2026-09-07,4,,
transitstop_bus_9a7f172cd45c8de9e560,乌当行政中心,公交,公交站,,BV10285233,BV10285233,,贵州省,贵阳,,,GCJ02,1,1,"[""79路""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,与旧图谱同名节点空间匹配，距离0.0米；沿用stop_id。,,,,,admin_520112,26.630423,106.752863,89400c08b37ffff,87400c08bffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""externalIds:2026-09-07"",""latitude:2026-09-07"",""longitude:2026-09-07"",""coordinateSystem:2026-09-07"",""h3Index:2026-09-07"",""h3IndexCoarse:2026-09-07"",""geoPrecision:2026-09-07"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:bus:c403b1063f14047e"",""amap:BV10285233""]",,,needs_review,3d9efef57032d74fd279eec67455667e3a9c3c5dc8ef54d40df88072eadfb23b,2026-09-07,2026-09-07,2026-09-07,2,,
