id,name,zoneType,aliases,h3Cells,anchorPoiIds,cellCount,shortDesc,description,locatedInAdminArea,nightActivity,latitude,longitude,coordinateSystem,h3Index,h3IndexCoarse,geoPrecision,picture,pictureDesc,sourceId,fieldSources,fieldUpdatedAt,batchId,externalIds,lastVerifiedAt,verifiedBy,dataQuality,contentHash,createdAt,updatedAt,lastSeenAt,referencedBy,archivedAt,archiveReason
zone_09e74d7994,解放路,商圈,"[""amap:兴关"",""amap:市南路"",""amap:新华路"",""amap:沙冲"",""amap:河滨公园/甲秀楼/筑城广场"",""amap:火车站/沙冲路/鸿通城购物中心"",""amap:解放路"",""amap:遵义路"",""amap:青云路"",""amap_regeo:市南路"",""amap_regeo:新华路"",""amap_regeo:解放路"",""amap_regeo:遵义路"",""amap_regeo:青云路""]","[""88400c0c4dfffff"",""88400c0f19fffff"",""88400c0f53fffff"",""88400c0f5bfffff""]","[""area_amap_B0FFFE7PXT"",""area_amap_B0FFGGC6ZD"",""area_amap_B0FFHXX5D9"",""area_amap_B0FFKF11TE"",""area_amap_B0FFL5AVKU""]",4,,,admin_520102,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:解放路""]",,,needs_review,0fe5f1e452e3f625731e7c672fd2f0a2f4da4dc18294f0e8c1f2202d8eb99569,2026-09-16,2026-09-16,2026-09-16,333,,
zone_4025172182,白云南路,商圈,"[""amap:白云公园/白云地区"",""amap:白云南路"",""amap_regeo:大山洞"",""amap_regeo:艳山红""]","[""88400c0da5fffff"",""88400c7299fffff"",""88400c729bfffff"",""88400c7741fffff""]","[""area_amap_B0FFI8WN0N"",""area_amap_B0FFK7JYO8"",""area_amap_B0FFK7NNC7"",""area_amap_B0FFK7WWX0"",""area_amap_B0FFK7WY2F""]",4,,,admin_520113,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:白云南路""]",,,needs_review,c760dfe5d250f431eb78eed0d2ae6d9a4a594d3687069efe429860eaa3148e23,2026-09-16,2026-09-16,2026-09-16,85,,
zone_4aee7afce2,近腊梅花院 · 同心广场,商圈,"[""amap:近腊梅花院 · 同心广场""]","[""88400c4427fffff"",""88400c4519fffff"",""88400c45c1fffff"",""88400c45d1fffff""]","[""hotel_ctrip_113014595"",""hotel_ctrip_96805298"",""hotel_ctrip_134622914"",""hotel_ctrip_105319969"",""food_73792d3f-24c0-43f8-92fe-a734f335e12b""]",4,,,admin_520112,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近腊梅花院 · 同心广场""]",,,needs_review,f01c108b4c354a251e236633dd9ab50c037eb1f2c5c021f1b842fbfb96eb512c,2026-09-16,2026-09-16,2026-09-16,11,,
zone_620ad6a45e,近乌当区紫钧休闲度假庄园,商圈,"[""amap:近乌当区紫钧休闲度假庄园""]","[""88400c40adfffff"",""88400c418bfffff"",""88400c419bfffff"",""88400c41ddfffff""]","[""hotel_ctrip_97260694""]",4,,,admin_520121,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近乌当区紫钧休闲度假庄园""]",,,needs_review,110ca51ebe63e8f2b613eae658f3e23f9853a1823e0b3cbd6718328eb8ffa06b,2026-09-16,2026-09-16,2026-09-16,5,,
zone_8e0c19eea5,近香火岩景区 · 水东文化广场,商圈,"[""amap:近香火岩景区 · 水东文化广场""]","[""88400c4d89fffff"",""88400c4dc3fffff"",""88400c4dd5fffff"",""88400c4dddfffff""]","[""area_amap_B03530QJSO"",""area_amap_B0FFHDLSC6"",""area_amap_B0FFKK4A6C"",""area_amap_B0LGRUBQWM"",""hotel_ctrip_5724813""]",4,,,admin_520121,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近香火岩景区 · 水东文化广场""]",,,needs_review,16f2a3af9fce3cf9688f219bb8002a98a733a6b28e420229e87b5bb4ee9b6a04,2026-09-16,2026-09-16,2026-09-16,12,,
zone_4515002f6f,开阳 · 近青龙十里画廊旅游区 · 香火岩景区,商圈,"[""amap:开阳 · 近青龙十里画廊旅游区 · 香火岩景区"",""amap:近夫子蜂文化园 · 水头湾度假乐园"",""amap:近香火岩景区 · 青龙十里画廊旅游区""]","[""88400c4ce1fffff"",""88400c4ce7fffff"",""88400c4dd1fffff"",""88400c4dd9fffff""]","[""area_amap_B0FFK85BR7"",""area_amap_B0LKKCO0TT"",""hotel_ctrip_930480"",""hotel_ctrip_78991173"",""hotel_ctrip_81306405""]",4,,,admin_520121,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:开阳 · 近青龙十里画廊旅游区 · 香火岩景区""]",,,needs_review,8e43dc91942e0ffa121dbfb39d03e8702dcee34c4293c4eac96458ab4a7cb1a1,2026-09-16,2026-09-16,2026-09-16,11,,
zone_fa2d8ee262,近开阳站 · 开阳快铁站前广场,交通枢纽片区,"[""amap:近开阳站 · 开阳快铁站前广场""]","[""88400eb011fffff"",""88400eb013fffff"",""88400eb017fffff"",""88400eb0c9fffff""]","[""hotel_ctrip_134822372"",""hotel_ctrip_80978796"",""hotel_ctrip_124576607"",""hotel_ctrip_94369793"",""food_0aa39e37-6286-4f07-9c61-2f53378ee69b""]",4,,,admin_520121,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近开阳站 · 开阳快铁站前广场""]",,,needs_review,c973337c286a9d281623a0e0a07d134146c085502a576a41f3a5c6090576f40c,2026-09-16,2026-09-16,2026-09-16,11,,
zone_2d117e08eb,近南江大峡谷 · 十里画廊,商圈,"[""amap:近南江大峡谷 · 十里画廊""]","[""88400c4d01fffff"",""88400c4d11fffff"",""88400c4d15fffff"",""88400c4d1dfffff""]","[""area_amap_B0FFK89VPS"",""area_amap_B0FFM4XQW3"",""hotel_ctrip_1938733"",""food_a420791a-9a2b-49f1-bb7d-8bb16749d876""]",4,,,admin_520121,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近南江大峡谷 · 十里画廊""]",,,needs_review,c4627beb97ed085ecaa9c9af64bdd3ab7901787bea877f74d426884a93c27704,2026-09-16,2026-09-16,2026-09-16,8,,
zone_08f47a55a7,息烽 · 距开阳中心直线距离19.1公里,商圈,"[""amap:息烽 · 距开阳中心直线距离19.1公里"",""amap:息烽 · 距开阳中心直线距离19公里""]","[""88400ea189fffff"",""88400ea18dfffff"",""88400ea1c3fffff""]","[""hotel_ctrip_1474809"",""hotel_ctrip_103752184"",""hotel_ctrip_26551050"",""food_51b71eef-3a0c-4adc-aa73-a579cb3c3634"",""food_75d3368f-bc97-4783-beab-61d4c2bf4f29""]",3,,,admin_520122,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:息烽 · 距开阳中心直线距离19.1公里""]",,,needs_review,f9da5d94ae7a2ec344c13208827a875ff9419b70a02045d203b93fb0beab33b4,2026-09-16,2026-09-16,2026-09-16,10,,
zone_84a4bfb126,修文,商圈,"[""amap:修文""]","[""88400c6859fffff"",""88400c6a23fffff"",""88400c6a31fffff"",""88400c6a35fffff""]","[""hotel_ctrip_2214858""]",4,,,admin_520123,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:修文""]",,,needs_review,e2dbc6eccfdd5fdbbdeed5cdedc406b5fb42b6317256fda2843b6e48bbf3b7a6,2026-09-16,2026-09-16,2026-09-16,5,,
zone_dcf6ccd4a7,修文 · 距开阳中心直线距离23.3公里,商圈,"[""amap:修文 · 距开阳中心直线距离23.3公里""]","[""88400c790bfffff"",""88400c7919fffff"",""88400c791dfffff"",""88400c79edfffff""]","[""hotel_ctrip_8580180""]",4,,,admin_520123,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:修文 · 距开阳中心直线距离23.3公里""]",,,needs_review,e833aeb656298d7885ca262f369c6a5bf2a09c6f48fbff6d804305a260f1716d,2026-09-16,2026-09-16,2026-09-16,5,,
zone_d2b6433fdc,近贵阳清镇吾悦广场(清州大道店),商圈,"[""amap:清镇 · 近清镇市社会客车站 · 清镇市旅游集散中心"",""amap:清镇 · 近阳光市场 · 大脸猫儿童乐园"",""amap:近张端望墓 · 阳光市场"",""amap:近清镇市社会客车站 · 清镇市旅游集散中心"",""amap:近贵阳清镇吾悦广场(清州大道店)"",""amap:近阳光市场 · 大脸猫儿童乐园"",""amap:近阳光市场 · 巢凤寺""]","[""88400c3815fffff"",""88400c3839fffff"",""88400c383bfffff"",""88400c383dfffff""]","[""hotel_ctrip_72621378"",""hotel_ctrip_83607559"",""hotel_ctrip_123805225"",""hotel_ctrip_40270532"",""hotel_ctrip_112213385""]",4,,,admin_520181,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近贵阳清镇吾悦广场(清州大道店)""]",,,needs_review,b38ae5c9344e361e2a59fd9b362c9d78fb5bcb1edb30f50eecc88f2ea46e16b7,2026-09-16,2026-09-16,2026-09-16,135,,
zone_cf7cdf05fc,瑞金路,商圈,"[""amap:中华北路"",""amap:中华南路"",""amap:公园路"",""amap:兴关"",""amap:大十字/小十字/省人民医院"",""amap:大西门"",""amap:市府路"",""amap:恒峰"",""amap:新华路"",""amap:新路口"",""amap:沙冲"",""amap:河滨"",""amap:河滨公园/甲秀楼/筑城广场"",""amap:浣沙桥/浣沙路"",""amap:狮峰路"",""amap:瑞金路"",""amap:神奇路"",""amap:花果园"",""amap:花果园地区"",""amap:解放路"",""amap:贵惠路"",""amap:遵义路"",""amap:青云路"",""amap:飞山街"",""amap_regeo:大西门"",""amap_regeo:河滨"",""amap_regeo:瑞金路"",""amap_regeo:解放路"",""amap_regeo:贵惠路"",""amap_regeo:遵义路""]","[""88400c0c45fffff"",""88400c0c69fffff"",""88400c0f13fffff""]","[""area_amap_B035300FSN"",""area_amap_B03530OT4B"",""area_amap_B03530Q0RS"",""area_amap_B0FFF9LNVN"",""area_amap_B0FFFF1W9I""]",3,,,admin_520102,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:瑞金路""]",,,needs_review,fd9a3997b7df2dbfdccd7a70a6c5f7c249e4a4aa872d298631e737aadf5c3e4e,2026-09-16,2026-09-16,2026-09-16,544,,
zone_37b837d328,艳山红,商圈,"[""amap:白云公园/白云地区"",""amap:白云南路"",""amap:艳山红"",""amap_regeo:云峰大道"",""amap_regeo:大山洞"",""amap_regeo:艳山红"",""amap_regeo:龚家寨""]","[""88400c7745fffff"",""88400c774bfffff"",""88400c774dfffff""]","[""area_amap_B0FFM5W44I"",""area_amap_B0I2V73N5T"",""area_amap_B0J0NU3IBV"",""hotel_ctrip_95062928"",""hotel_ctrip_133537968""]",3,,,admin_520113,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:艳山红""]",,,needs_review,03eb4b85f65c6593f3cc7d49664baf915b2614f2a998fbcd351e80b68ebce635,2026-09-16,2026-09-16,2026-09-16,71,,
zone_595f739539,近贵阳职业技术学院(清镇校区),商圈,"[""amap:近贵阳职业技术学院(清镇校区)""]","[""88400c3805fffff"",""88400c3829fffff"",""88400c3855fffff""]","[""hotel_ctrip_134391968"",""food_8246221e-5172-4f38-ba44-878adcc0f40c"",""food_cc530e28-a7b6-41a3-be41-bca7fca626db"",""food_08c72872-2329-4643-97ff-71d3e9ac5c25"",""food_95ef1404-8fff-4510-a402-914a0f431470""]",3,,,admin_520115,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近贵阳职业技术学院(清镇校区)""]",,,needs_review,87787f680479688e5b56482aa55f109fdc2fc7bcd364c790b85cda27894f2607,2026-09-16,2026-09-16,2026-09-16,12,,
zone_ef29ec73cb,近贵阳杉杉奥特莱斯广场 · 四季桂生态园,商圈,"[""amap:近贵阳杉杉奥特莱斯广场 · 四季桂生态园""]","[""88400c3827fffff"",""88400c39c9fffff"",""88400c39cdfffff""]","[""hotel_ctrip_118968998"",""food_1232a68a-6feb-445d-b731-6405e645b12e"",""food_2700f516-9ba4-434e-b940-1103c1253220"",""food_2eaff30f-488c-470c-a66c-0168e60280f1"",""food_19d180a9-df29-46e7-9126-a77a2d519d13""]",3,,,admin_520181,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近贵阳杉杉奥特莱斯广场 · 四季桂生态园""]",,,needs_review,ec196249d9980868231485f5a19255b20a96a9f724987e5e504ad267259f779a,2026-09-16,2026-09-16,2026-09-16,55,,
zone_595dc3e37c,羊昌,商圈,"[""amap:贵阳 · 距开阳中心直线距离26.2公里"",""amap:贵阳 · 距开阳中心直线距离26.6公里"",""amap_regeo:羊昌""]","[""88400c45e7fffff"",""88400c4e99fffff"",""88400c4ed3fffff""]","[""hotel_ctrip_6728885"",""hotel_ctrip_108779894"",""hotel_ctrip_132313706"",""hotel_ctrip_134864390"",""food_4ae3cb9d-2d38-418f-bb91-432aa7bace22""]",3,,,admin_520112,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:羊昌""]",,,needs_review,47ba93fe134f7dd5bcdb77ad68f5ad741c43e1ad5c11eb01cb35f2b302db3efc,2026-09-16,2026-09-16,2026-09-16,9,,
zone_2858386776,息烽 · 近息烽温泉 · 樱花谷,商圈,"[""amap:息烽 · 近息烽温泉 · 樱花谷"",""amap_regeo:温泉镇""]","[""88400ea0adfffff"",""88400ea18bfffff"",""88400ea1d3fffff"",""88400ea1d5fffff""]","[""area_amap_B035301FWW"",""area_amap_B0FFKWM16M"",""area_amap_B0FFKXRYJX"",""hotel_ctrip_11247119""]",4,,,admin_520122,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:息烽 · 近息烽温泉 · 樱花谷""]",,,needs_review,fc06025bb10522be768a12e51f08e82b1a7f5d0739d4c2c63deb97f373dffd92,2026-09-16,2026-09-16,2026-09-16,8,,
zone_465eb19af8,开阳 · 近开阳高寨风电场0215观景台,商圈,"[""amap:开阳 · 近开阳高寨风电场0215观景台""]","[""88400c4a41fffff"",""88400c4a43fffff"",""88400c4a4bfffff""]","[""hotel_ctrip_110699517""]",3,,,admin_520121,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:开阳 · 近开阳高寨风电场0215观景台""]",,,needs_review,762eb6cce9d013128247eb86b3c461cb66bd46c767371df499637e12305fc8f5,2026-09-16,2026-09-16,2026-09-16,4,,
zone_a5a13e4f0a,修文 · 距开阳中心直线距离25.5公里,商圈,"[""amap:修文 · 距开阳中心直线距离25.5公里""]","[""88400c7825fffff"",""88400c791bfffff"",""88400c79cdfffff""]","[""area_amap_B0KRB5WDYH"",""hotel_ctrip_128480280"",""hotel_ctrip_132619462"",""hotel_ctrip_134127242"",""food_289025e9-b027-4163-bbad-1180ba0f3f75""]",3,,,admin_520123,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:修文 · 距开阳中心直线距离25.5公里""]",,,needs_review,b15e081e27c251ea9117b2a7f8ac458c9de47db89be43d3d702cc56b91733e85,2026-09-16,2026-09-16,2026-09-16,11,,
zone_d9c82dbc40,近景阳森林公园 · 飞龙观,商圈,"[""amap:近景阳森林公园 · 飞龙观""]","[""88400c636dfffff"",""88400c7a95fffff"",""88400c7abbfffff""]","[""area_amap_B0FFKKA01F"",""area_amap_B0FFL0Q7YC"",""hotel_ctrip_1205200"",""food_01e736ba-62cf-46e2-aa2a-4d4a81c2214a"",""food_f110ebc6-fe50-4273-bf2a-ca337baee790""]",3,,,admin_520123,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近景阳森林公园 · 飞龙观""]",,,needs_review,11f496f49c7d66212e4300df76c737c2e9dd89fcb524138b77c3f08557538375,2026-09-16,2026-09-16,2026-09-16,28,,
zone_61d437bf24,近中国阳明文化园 · 修文老客车站,交通枢纽片区,"[""amap:近中国阳明文化园 · 修文老客车站""]","[""88400c6005fffff"",""88400c6007fffff"",""88400c602bfffff""]","[""area_amap_B0FFLIDBCU"",""area_amap_B0FFM5C9JQ"",""hotel_ctrip_134613150"",""hotel_ctrip_7691376"",""hotel_ctrip_24936721""]",3,,,admin_520123,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近中国阳明文化园 · 修文老客车站""]",,,needs_review,73f19d0d7ddc56d52195a6224de78f6efc4b5c5d108066398005613dcf1320ff,2026-09-16,2026-09-16,2026-09-16,42,,
zone_dd9280ff58,近贵阳幼儿师范高等专科学校 · 时光贵州古镇,历史街区,"[""amap:清镇 · 近时光贵州古镇 · 恐龙小镇·欢乐王国"",""amap:清镇 · 近时光贵州古镇 · 贵州建设职业技术学院"",""amap:清镇 · 近时光贵州古镇 · 贵州装备制造职业学院"",""amap:清镇 · 近贵阳幼儿师范高等专科学校 · 时光贵州古镇"",""amap:近时光贵州古镇 · 嗨玩迪动漫城(时光贵州店)"",""amap:近时光贵州古镇 · 四季贵州山地温泉水世界"",""amap:近时光贵州古镇 · 贵州建设职业技术学院"",""amap:近时光贵州古镇 · 贵阳幼儿师范高等专科学校"",""amap:近贵州工业职业技术大学 · 时光贵州古镇"",""amap:近贵阳幼儿师范高等专科学校 · 时光贵州古镇""]","[""88400c39d1fffff"",""88400c39d9fffff"",""88400c39dbfffff""]","[""hotel_ctrip_112432638"",""hotel_ctrip_113604452"",""hotel_ctrip_114338850"",""hotel_ctrip_122059412"",""hotel_ctrip_11401980""]",3,,,admin_520181,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近贵阳幼儿师范高等专科学校 · 时光贵州古镇""]",,,needs_review,fbc1df369db8646188562dca63a8cd2112d7a5a6ca4654023d059158efe29b61,2026-09-16,2026-09-16,2026-09-16,221,,
zone_1d8c12aee0,近贵州电力职业技术学院 · 红枫湖旅游度假村,商圈,"[""amap:近贵州电力职业技术学院 · 红枫湖旅游度假村""]","[""88400c2365fffff"",""88400c38d5fffff"",""88400c38d7fffff""]","[""hotel_ctrip_114853011"",""hotel_ctrip_1613222"",""hotel_ctrip_2356258"",""food_fa302f45-bebc-4f51-a5fa-51818c050217"",""food_a93e4edf-33a0-483f-9062-b7a2d3e07f22""]",3,,,admin_520181,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近贵州电力职业技术学院 · 红枫湖旅游度假村""]",,,needs_review,d7daeed9c0152ad62ac8721e741c02dc8c8ed0584b8710a25ef5d63962d9dd32,2026-09-16,2026-09-16,2026-09-16,16,,
zone_6eea2c9079,近四季贵州极地冒险水世界 · 时光贵州古镇,历史街区,"[""amap:清镇 · 近贵阳清镇吾悦广场(清州大道店) · 清镇市城市规划展示厅"",""amap:近四季贵州山地温泉水世界"",""amap:近四季贵州极地冒险水世界"",""amap:近四季贵州极地冒险水世界 · 时光贵州古镇""]","[""88400c3837fffff"",""88400c39cbfffff"",""88400c39ddfffff""]","[""hotel_ctrip_113589749"",""hotel_ctrip_123257243"",""hotel_ctrip_132378954"",""hotel_ctrip_123804564"",""hotel_ctrip_124171699""]",3,,,admin_520181,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近四季贵州极地冒险水世界 · 时光贵州古镇""]",,,needs_review,383eadef26070643997a85e86e47245311b78f85dbab30904331ca31aa65971d,2026-09-16,2026-09-16,2026-09-16,147,,
zone_419c42bcb7,中华北路,商圈,"[""amap:中华北路"",""amap:中华南路"",""amap:公园路"",""amap:北京路"",""amap:喷水池"",""amap:喷水池/太平路"",""amap:大十字/小十字/省人民医院"",""amap:大西门"",""amap:宅吉路"",""amap:市北路"",""amap:市府路"",""amap:延安中路"",""amap:文昌北路"",""amap:瑞金路"",""amap:省府路"",""amap:飞山街"",""amap:黔灵公园/省政府"",""amap_regeo:中华北路"",""amap_regeo:公园路"",""amap_regeo:北京路"",""amap_regeo:市北路"",""amap_regeo:省府路""]","[""88400c0c6dfffff"",""88400c0d5bfffff""]","[""area_amap_B035300KST"",""area_amap_B035301K2M"",""area_amap_B035302R7B"",""area_amap_B03530Q0QX"",""area_amap_B0FFF92AFQ""]",2,,,admin_520103,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:中华北路""]",,,needs_review,d7497d60c4c8068fabe3c4bf85142e487b4449bfe875974a3410719617888826,2026-09-16,2026-09-16,2026-09-16,393,,
zone_f1b3f5f833,湘雅村,商圈,"[""amap:湘雅村"",""amap:火车站/沙冲路/鸿通城购物中心"",""amap:花果园地区"",""amap:解放路"",""amap:贵惠路"",""amap_regeo:湘雅村"",""amap_regeo:花果园"",""amap_regeo:解放路""]","[""88400c0c41fffff"",""88400c0c4bfffff""]","[""area_amap_B0FFG9ZHCW"",""area_amap_B0FFK4QSJF"",""area_amap_B0H0OD094Y"",""area_amap_B0J6GYGZER"",""area_amap_B0KUB7VSD3""]",2,,,admin_520102,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:湘雅村""]",,,needs_review,7d7e616f71e218302181fb0bf6c474feeee74de7713cbdb54acb27056439ec68,2026-09-16,2026-09-16,2026-09-16,215,,
zone_6274012860,兴关,商圈,"[""amap:兴关"",""amap:新华路"",""amap:沙冲"",""amap:河滨公园/甲秀楼/筑城广场"",""amap:火车站/沙冲路/鸿通城购物中心"",""amap:营盘路"",""amap:解放路"",""amap:遵义路"",""amap:青云路"",""amap_regeo:兴关"",""amap_regeo:新华路"",""amap_regeo:营盘路"",""amap_regeo:解放路""]","[""88400c0e25fffff"",""88400c0f1bfffff""]","[""area_amap_B0FFH6HWMV"",""area_amap_B0FFL63GJN"",""area_amap_B0HK07E86K"",""area_amap_B0KUFC9UYQ"",""area_amap_B0KUFCWY5Q""]",2,,,admin_520102,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:兴关""]",,,needs_review,ee2fb4209d2254fa2abc8c92c29dd432f00800c20f4f757b0adb84d10cef0a9f,2026-09-16,2026-09-16,2026-09-16,147,,
zone_edca0aae0b,金竹,商圈,"[""amap:金竹"",""amap_regeo:石板""]","[""88400c0539fffff"",""88400c053dfffff""]","[""area_amap_B0FFMH0HYY"",""area_amap_B0MGCME6GY"",""hotel_ctrip_28111978"",""hotel_ctrip_121759223"",""hotel_ctrip_1350361""]",2,,,admin_520111,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:金竹""]",,,needs_review,5f7c1b5494fa4a4ed206104746d17713a576737c5f838893c35e238c0029d12c,2026-09-16,2026-09-16,2026-09-16,52,,
zone_fd40203445,息烽 · 距开阳中心直线距离28.5公里,商圈,"[""amap:息烽 · 距开阳中心直线距离28.5公里""]","[""88400c6825fffff"",""88400c6919fffff""]","[""area_amap_B0H1KM131T"",""hotel_ctrip_111978900""]",2,,,admin_520122,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:息烽 · 距开阳中心直线距离28.5公里""]",,,needs_review,4fa8c7d7790ad4542b8104e711eec608ef0902ae9415e34c9a8496116303d3dc,2026-09-16,2026-09-16,2026-09-16,4,,
zone_4a8e2372b0,近扎佐云丰泽水上乐园 · 景阳森林公园,商圈,"[""amap:近扎佐云丰泽水上乐园 · 景阳森林公园""]","[""88400c630dfffff"",""88400c7a97fffff""]","[""hotel_ctrip_75423983"",""food_1d95a07d-ea70-426c-acf1-a3555ac70c80"",""food_a6a9a79b-c5d0-4a10-9cf7-dd695a5946d2""]",2,,,admin_520123,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近扎佐云丰泽水上乐园 · 景阳森林公园""]",,,needs_review,5650e8b3492fb04f63f2bde7daedbc9ac425c441227787f1ed16568f42ffed8f,2026-09-16,2026-09-16,2026-09-16,5,,
zone_6dfe55dbf0,近贵州工商职业大学 · 老马河湿地公园,商圈,"[""amap:清镇 · 近贵州交通职业大学 · 恐龙小镇·欢乐王国"",""amap:近时光贵州古镇 · 贵州工商职业大学"",""amap:近贵州交通职业大学 · 恐龙小镇·欢乐王国"",""amap:近贵州工商职业大学 · 老马河湿地公园""]","[""88400c3885fffff"",""88400c388dfffff""]","[""hotel_ctrip_133534601"",""hotel_ctrip_61133504"",""hotel_ctrip_115836496"",""hotel_ctrip_115836407"",""hotel_ctrip_37899405""]",2,,,admin_520181,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:近贵州工商职业大学 · 老马河湿地公园""]",,,needs_review,0a914861c13170e50aee2507bd3cf1ce0a9a587b0c22752d873264aead4121f6,2026-09-16,2026-09-16,2026-09-16,33,,
zone_65edcb8068,清镇 · 近时光贵州古镇 · 贵阳清镇吾悦广场(清州大道店),历史街区,"[""amap:清镇 · 近时光贵州古镇 · 贵阳清镇吾悦广场(清州大道店)""]","[""88400c3831fffff"",""88400c3833fffff""]","[""hotel_ctrip_133076514"",""food_0de927cd-96e8-447f-aebd-c78a51894b58"",""food_b99c6bc3-23ea-474b-a1dc-9c9963224adf"",""food_a46a7d52-562a-436f-ac21-0f82191ba1a1"",""food_36980975-47e1-48f2-9c93-a79738b7483b""]",2,,,admin_520181,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:清镇 · 近时光贵州古镇 · 贵阳清镇吾悦广场(清州大道店)""]",,,needs_review,99f0c369d0ed23f8a285b1ac37475677ff69fbe026e81265bbde6e39f9b8fcc7,2026-09-16,2026-09-16,2026-09-16,20,,
zone_1f34624a16,浣沙桥/浣沙路,商圈,"[""amap:二桥"",""amap:大十字/小十字/省人民医院"",""amap:浣沙桥/浣沙路"",""amap:狮峰路"",""amap:花果园"",""amap:花果园地区"",""amap:贵阳市延安西路32号"",""amap_regeo:二桥"",""amap_regeo:浣沙桥/浣沙路"",""amap_regeo:花果园""]","[""88400c0c6bfffff""]","[""area_amap_B0JRU53NZM"",""hotel_ctrip_1697175"",""hotel_ctrip_103830251"",""hotel_ctrip_130840131"",""hotel_ctrip_132102757""]",1,,,admin_520103,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:浣沙桥/浣沙路""]",,,needs_review,9a15c85b739433e8f594cbf34c309e4e99a8e6603693a75a9a9b1e401d7b5719,2026-09-16,2026-09-16,2026-09-16,126,,
zone_bc09dfc675,中华南路,商圈,"[""amap:中华北路"",""amap:中华南路"",""amap:喷水池"",""amap:大十字/小十字/省人民医院"",""amap:市府路"",""amap:护国路"",""amap:文昌北路"",""amap:新华路"",""amap:河滨公园/甲秀楼/筑城广场"",""amap:瑞金路"",""amap:省府路"",""amap:西湖路"",""amap:遵义路"",""amap_regeo:中华南路"",""amap_regeo:护国路"",""amap_regeo:瑞金路""]","[""88400c0f17fffff""]","[""area_amap_B0353004FB"",""area_amap_B035301I5B"",""area_amap_B0353031MD"",""area_amap_B0353031WA"",""area_amap_B03530R1K7""]",1,,,admin_520102,,,,,,,none,,,src_grid_derive,,,grid-recompute-ctrip-hotel-20260916,"[""zone:amap:中华南路""]",,,needs_review,8de41829a5c443460816754eccb456ae998e8fa07d9af756c7e0ecead2035052,2026-09-16,2026-09-16,2026-09-16,440,,
