酒店ID,房型ID,房型名称,房型价格,币种,房型URL,床型,窗户,面积,楼层,可住人数,加床政策,吸烟政策,网络,剩余数量,房型设施,房型图片数,来源URL
104448865,1597537657,标准双床间,207,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=104448865&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,2张1.07米单人床,有窗,20平方米,2层,2,,禁烟,,1,清洁服务:每日打扫|洗浴用品:牙刷、牙膏、沐浴露、护发素、香皂、梳子|客房布局和家具:书桌、阳台|厨房用品:微波炉、抽油烟机、冰箱|卫浴设施:私人浴室、私人卫生间、吹风机、淋浴、浴巾、24小时热水、共用浴室、雨淋花洒喷头|食品饮品:饮水机|客房设施:空调、遮光窗帘、床具：羽绒被|媒体科技:电视机|便利设施:衣架、单一规格电源插座、220V电压插座、桌游,8,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
104592199,1491466678,无障碍经典特大床房,1498,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=104592199&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,有窗,34平方米,14-16层,3,,禁烟,Wi-Fi免费,9,清洁服务:每日打扫、熨衣设备、熨裤机|洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、茶几、休闲椅、餐桌、用餐区、私人入口|无障碍设施:无障碍通道、无障碍淋浴、浴缸 - 带扶手、坐便器-带扶手、盥洗盆较低、淋浴栏杆、淋浴座椅、浴室 - 带紧急按钮、卧室紧急按钮、隐藏式字幕电视、盲文标牌、天花吊机、杠杆门把手、改造生活区、改造门宽、无障碍卫生间、无障碍客房、视觉火灾报警器、听力无障碍设施、振动枕头闹钟、门铃/电话提示、无障碍电话工具|食品饮品:小食、咖啡机、咖啡壶/茶壶、茶包、瓶装水、电热水壶、迷你吧|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:浴缸、私人浴室、私人卫生间、吹风机、淋浴、浴室化妆放大镜、浴袍、毛巾、浴巾、24小时热水、拖鞋、冲洗器|媒体科技:智能客控、液晶电视机、卫星频道、音响、智能门锁、视频流服务|客房设施:空调、手动窗帘、遮光窗帘、地毯、床具：羽绒被、床具：毯子或被子|室外景观:城景|厨房用品:冰箱|便利设施:电子秤、房内保险箱、针线包、开夜床、衣架、单一规格电源插座、多种规格电源插座、220V电压插座、雨伞,4,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
104592199,2254848623,经典特大床房,1736,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=104592199&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,有窗,34平方米,14-24层,3,,禁烟,Wi-Fi免费,9,清洁服务:每日打扫、熨衣设备、熨裤机|洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、茶几、休闲椅、餐桌、用餐区、私人入口、连通门|无障碍设施:无障碍通道、浴室 - 带紧急按钮、卧室紧急按钮、杠杆门把手、视觉火灾报警器、门铃/电话提示|食品饮品:小食、咖啡机、咖啡壶/茶壶、茶包、瓶装水、电热水壶、迷你吧|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:浴缸、私人浴室、私人卫生间、吹风机、淋浴、浴室化妆放大镜、浴袍、毛巾、浴巾、24小时热水、拖鞋、冲洗器|媒体科技:智能客控、液晶电视机、卫星频道、音响、智能门锁、视频流服务|客房设施:空调、手动窗帘、遮光窗帘、地毯、床具：羽绒被、床具：毯子或被子|室外景观:城景|厨房用品:冰箱|便利设施:电子秤、房内保险箱、针线包、开夜床、衣架、单一规格电源插座、多种规格电源插座、220V电压插座、雨伞,7,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
104592199,2254848632,经典房,1736,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=104592199&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张特大床 或 2张单人床,有窗,34平方米,14-24层,3,,禁烟,Wi-Fi免费,9,清洁服务:每日打扫、熨衣设备、熨裤机|洗浴用品:牙刷、牙膏、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、茶几、休闲椅、餐桌、用餐区、私人入口|无障碍设施:无障碍通道、浴室 - 带紧急按钮、卧室紧急按钮、杠杆门把手、视觉火灾报警器、门铃/电话提示|食品饮品:小食、咖啡机、咖啡壶/茶壶、茶包、瓶装水、电热水壶、迷你吧|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:浴缸、私人浴室、私人卫生间、吹风机、淋浴、浴室化妆放大镜、浴袍、毛巾、浴巾、24小时热水、拖鞋、冲洗器|媒体科技:智能客控、液晶电视机、卫星频道、音响、智能门锁、视频流服务|客房设施:空调、手动窗帘、遮光窗帘、地毯、床具：羽绒被、床具：毯子或被子|室外景观:城景|厨房用品:冰箱|便利设施:电子秤、房内保险箱、针线包、开夜床、衣架、单一规格电源插座、多种规格电源插座、220V电压插座、雨伞,7,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
104592199,2254848628,经典房，2张单人床,1566,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=104592199&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,2张1.07米单人床,有窗,34平方米,14-24层,2,,禁烟,Wi-Fi免费,9,清洁服务:每日打扫、熨衣设备、熨裤机|洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、茶几、休闲椅、餐桌、用餐区、私人入口、连通门|无障碍设施:无障碍通道、浴室 - 带紧急按钮、卧室紧急按钮、杠杆门把手、视觉火灾报警器、门铃/电话提示|食品饮品:小食、咖啡机、咖啡壶/茶壶、茶包、瓶装水、电热水壶、迷你吧|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:浴缸、私人浴室、私人卫生间、吹风机、淋浴、浴室化妆放大镜、浴袍、毛巾、浴巾、24小时热水、拖鞋、冲洗器|媒体科技:智能客控、液晶电视机、卫星频道、音响、智能门锁、视频流服务|客房设施:空调、手动窗帘、遮光窗帘、地毯、床具：羽绒被、床具：毯子或被子|室外景观:城景|厨房用品:冰箱|便利设施:电子秤、房内保险箱、针线包、开夜床、衣架、单一规格电源插座、多种规格电源插座、220V电压插座、雨伞,5,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
104592199,2254848638,高楼层经典房（1张特大床）,1634,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=104592199&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,有窗,34平方米,25层,3,,禁烟,Wi-Fi免费,9,清洁服务:每日打扫、熨衣设备、熨裤机|洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、茶几、休闲椅、餐桌、用餐区、私人入口|无障碍设施:无障碍通道、浴室 - 带紧急按钮、卧室紧急按钮、杠杆门把手、视觉火灾报警器、门铃/电话提示|食品饮品:小食、咖啡机、咖啡壶/茶壶、茶包、瓶装水、电热水壶、迷你吧|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:浴缸、私人浴室、私人卫生间、吹风机、淋浴、浴室化妆放大镜、浴袍、毛巾、浴巾、24小时热水、拖鞋、冲洗器|媒体科技:智能客控、液晶电视机、卫星频道、音响、智能门锁、视频流服务|客房设施:空调、手动窗帘、遮光窗帘、地毯、床具：羽绒被、床具：毯子或被子|室外景观:城景|厨房用品:冰箱|便利设施:电子秤、房内保险箱、针线包、开夜床、衣架、单一规格电源插座、多种规格电源插座、220V电压插座、雨伞,5,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
104592199,2254848626,高楼层经典房（2张单人床）,1634,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=104592199&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,2张1.07米单人床,有窗,34平方米,25-31层,2,,禁烟,Wi-Fi免费,9,清洁服务:每日打扫、熨衣设备、熨裤机|洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、茶几、休闲椅、餐桌、用餐区、私人入口|无障碍设施:无障碍通道、浴室 - 带紧急按钮、卧室紧急按钮、杠杆门把手、视觉火灾报警器、门铃/电话提示|食品饮品:小食、咖啡机、咖啡壶/茶壶、茶包、瓶装水、电热水壶、迷你吧|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:浴缸、私人浴室、私人卫生间、吹风机、淋浴、浴室化妆放大镜、浴袍、毛巾、浴巾、24小时热水、拖鞋、冲洗器|媒体科技:智能客控、液晶电视机、卫星频道、音响、智能门锁、视频流服务|客房设施:空调、手动窗帘、遮光窗帘、地毯、床具：羽绒被、床具：毯子或被子|室外景观:城景|厨房用品:冰箱|便利设施:电子秤、房内保险箱、针线包、开夜床、衣架、单一规格电源插座、多种规格电源插座、220V电压插座、雨伞,5,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
104592199,2254848627,尊贵房（1张特大床）,2020,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=104592199&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,有窗,42平方米,14-31层,3,,禁烟,Wi-Fi免费,9,清洁服务:每日打扫、熨衣设备、熨裤机|洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、茶几、休闲椅、餐桌、用餐区、私人入口|无障碍设施:无障碍通道、浴室 - 带紧急按钮、卧室紧急按钮、杠杆门把手、视觉火灾报警器、门铃/电话提示|食品饮品:小食、咖啡机、咖啡壶/茶壶、茶包、瓶装水、电热水壶、迷你吧|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:浴缸、私人浴室、私人卫生间、吹风机、淋浴、浴室化妆放大镜、浴袍、毛巾、浴巾、24小时热水、拖鞋、冲洗器|媒体科技:智能客控、液晶电视机、卫星频道、音响、智能门锁、视频流服务|客房设施:空调、手动窗帘、遮光窗帘、地毯、床具：羽绒被、床具：毯子或被子|室外景观:城景|厨房用品:冰箱|便利设施:电子秤、房内保险箱、针线包、开夜床、衣架、单一规格电源插座、多种规格电源插座、220V电压插座、雨伞,7,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
104592199,2254848622,一卧室套房（可使用休息室）,6346,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=104592199&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.31米双人床,有窗,68平方米,25-30层,4,,禁烟,Wi-Fi免费,9,清洁服务:每日打扫、熨衣设备、熨裤机|洗浴用品:牙刷、牙膏、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、茶几、休闲椅、餐桌、用餐区、私人入口、花园/庭院|无障碍设施:无障碍通道、浴室 - 带紧急按钮、卧室紧急按钮、杠杆门把手、视觉火灾报警器、门铃/电话提示|食品饮品:小食、咖啡机、咖啡壶/茶壶、茶包、瓶装水、电热水壶、迷你吧|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:浴缸、私人浴室、私人卫生间、吹风机、淋浴、浴室化妆放大镜、浴袍、毛巾、浴巾、24小时热水、拖鞋、冲洗器|媒体科技:智能客控、液晶电视机、卫星频道、音响、智能门锁、视频流服务|客房设施:空调、手动窗帘、遮光窗帘、地毯、床具：羽绒被、床具：毯子或被子|室外景观:城景|厨房用品:冰箱|便利设施:电子秤、房内保险箱、针线包、开夜床、衣架、单一规格电源插座、多种规格电源插座、220V电压插座、雨伞、行政酒廊待遇,7,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
104592199,2254848631,高楼层尊贵小型套房（1张特大床，可使用休息室）,3370,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=104592199&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,有窗,58平方米,26-31层,4,,禁烟,Wi-Fi免费,9,清洁服务:每日打扫、熨衣设备、熨裤机|洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、茶几、休闲椅、餐桌、用餐区、私人入口、花园/庭院|无障碍设施:无障碍通道、浴室 - 带紧急按钮、卧室紧急按钮、杠杆门把手、视觉火灾报警器、门铃/电话提示|食品饮品:小食、咖啡机、咖啡壶/茶壶、茶包、瓶装水、电热水壶、迷你吧|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:浴缸、私人浴室、私人卫生间、吹风机、淋浴、浴室化妆放大镜、浴袍、毛巾、浴巾、24小时热水、拖鞋、冲洗器|媒体科技:智能客控、液晶电视机、卫星频道、音响、智能门锁、视频流服务|客房设施:空调、手动窗帘、遮光窗帘、地毯、床具：羽绒被、床具：毯子或被子|室外景观:城景|厨房用品:冰箱|便利设施:电子秤、房内保险箱、针线包、开夜床、衣架、单一规格电源插座、多种规格电源插座、220V电压插座、雨伞、行政酒廊待遇,7,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
104592199,2254848630,尊贵小型套房（特大床，可使用休息室）,3143,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=104592199&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,有窗,58平方米,25-31层,4,,禁烟,Wi-Fi免费,9,清洁服务:每日打扫、熨衣设备、熨裤机|洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、茶几、休闲椅、餐桌、用餐区、私人入口、花园/庭院|无障碍设施:无障碍通道、浴室 - 带紧急按钮、卧室紧急按钮、杠杆门把手、视觉火灾报警器、门铃/电话提示|食品饮品:小食、咖啡机、咖啡壶/茶壶、茶包、瓶装水、电热水壶、迷你吧|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:浴缸、私人浴室、私人卫生间、智能马桶、吹风机、淋浴、浴室化妆放大镜、浴袍、毛巾、浴巾、24小时热水、拖鞋、冲洗器|媒体科技:智能客控、液晶电视机、卫星频道、音响、智能门锁、视频流服务|客房设施:空调、手动窗帘、遮光窗帘、地毯、床具：羽绒被、床具：毯子或被子|室外景观:城景|厨房用品:冰箱|便利设施:电子秤、房内保险箱、针线包、开夜床、衣架、单一规格电源插座、多种规格电源插座、220V电压插座、雨伞、行政酒廊待遇,7,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
104592199,2254848629,高楼层甄选房（1张特大床，可使用休息室）,2701,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=104592199&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,有窗,42平方米,25-30层,3,,禁烟,Wi-Fi免费,9,清洁服务:每日打扫、熨衣设备、熨裤机|洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌、茶几、休闲椅、餐桌、用餐区、私人入口|无障碍设施:无障碍通道、浴室 - 带紧急按钮、卧室紧急按钮、杠杆门把手、视觉火灾报警器、门铃/电话提示|食品饮品:小食、咖啡机、咖啡壶/茶壶、茶包、瓶装水、电热水壶、迷你吧|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:浴缸、私人浴室、私人卫生间、吹风机、淋浴、浴室化妆放大镜、浴袍、毛巾、浴巾、24小时热水、拖鞋、冲洗器|媒体科技:智能客控、液晶电视机、卫星频道、音响、智能门锁、视频流服务|客房设施:空调、手动窗帘、遮光窗帘、地毯、床具：羽绒被、床具：毯子或被子|室外景观:城景|厨房用品:冰箱|便利设施:电子秤、房内保险箱、针线包、开夜床、衣架、单一规格电源插座、多种规格电源插座、220V电压插座、雨伞、行政酒廊待遇,9,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
