采集时间,酒店ID,主酒店ID,酒店中文名,酒店英文名,城市ID,城市,区域/商圈,地址,纬度,经度,星级,钻级,开业时间,装修时间,客房数,酒店类型,榜单/排名,评分,评分描述,点评总数,收藏数,图片总数,最低价,币种,交通信息,特色标签,热门设施,评分明细,卫生评分,设施评分,环境评分,服务评分,点评标签,电话,酒店简介,原始详情URL,PC详情URL,移动详情URL
2026-08-31 21:31:09,123411505,123411505,"乍都乍SimpleStay酒店，最佳西方酒店修尔住宿酒店(SimpleStay Chatuchak, SureStay Collection by Best Western)",,359,,,,,,,,2024,,50,,,4.5,很好,711,,,,CNY,,,,,,,,,,0066-2-8533995,"邮箱： rsvn@simplestaychatuchak.com 简单住宿乍都节, 贝斯特韦斯特舒适精选位于曼谷加都加周末市场， 距离或托科市场仅咫尺之遥，而距离札都甲周末市集有 8 分钟步行路程。 此酒店距离札都甲公园 0.6 英里（1 公里），距离曼谷中央拉普劳 2.4 英里（3.9 公里）。 您可利用酒店的按摩慰劳一下自己，或者到花园欣赏美景。 在简单住宿乍都节, 贝斯特韦斯特舒适精选，您可以去餐厅享用美餐。您可以到酒吧/酒廊，点一杯喜欢的饮品，畅饮一番。每天 06:00 至 10:00 提供收费的自助式早餐。 特色服务/设施包括干洗/洗衣服务、24 小时前台服务和行李寄存。设有收费的24 小时从酒店到机场的班车。 有 50 间空调客房提供液晶电视；您定能在旅途中找到家的舒适。提供免费无线网络，方便您与朋友保持联系；卫星频道可满足您的娱乐需求。浴室提供淋浴设施和吹风机。便利设施包括保险箱和电热水壶；而且每天提供客房服务。 订房必读 儿童不能住 该酒店不允许携带儿童入住 城市通知 禁止携带榴莲进入酒店。",https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=123411505&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=123411505&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/123411505.html
2026-08-31 21:21:18,123677180,123677180,Chiva 89健康世界(Wellness World Chiva 89),,359,,,,,,,,2024,,10,,,4.6,很好,57,,,,CNY,,,,,,,,,,0066-993509951 0066-919900355,邮箱： wellnessladprao89@gmail.com 奇瓦89号健康世界位于曼谷蓝康恒，距离邦卡皮生活商城只有 4 分钟车程，且距离拉加曼加拉国家体育场也只有 5 分钟车程。 此公寓酒店距离Terminal 21 购物中心 7.6 英里（12.2 公里），距离水门市场 7.6 英里（12.2 公里）。 每天 07:00 至 10:00 提供收费的英式早餐。 前台只在规定时段有服务人员值班。酒店提供免费自助停车。 酒店的 15 间客房定能让您在旅途中找到家的舒适。提供免费无线网络，方便您与朋友保持联系。 订房必读 城市通知 禁止携带榴莲进入酒店。 其他限制 此酒店不接待聚会。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=123677180&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=123677180&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/123677180.html
2026-09-04 02:20:21,123707817,123707817,NH曼谷素坤逸大道酒店(NH Bangkok Sukhumvit Boulevard),,359,,,,,,,,,,307,,,,,234,,,,CNY,,,,设施:1,,1,,,,0066-2-2552930,开业：1993 装修：2024 邮箱： boulevard@nhhotels.com NH 曼谷素坤逸大道酒店坐落于曼谷中心地段，距离娜娜广场仅咫尺之遥，步行到康民医院也不超过 10 分钟。 此豪华酒店距离Terminal 21 购物中心 1 英里（1.6 公里），距离EmSphere购物中心 1.5 英里（2.4 公里）。 您可享受室外游泳池和健身中心等度假设施。此酒店的其他特色包括免费 WiFi、礼宾服务和保姆服务（收费）。 酒店设有 2 间餐厅，您可以选择一家简单吃一点，也可以待在房间里，享受 24 小时送餐服务。此外咖啡馆还供应美味点心。忙碌了一天后，可以去酒吧/酒廊或池畔酒吧小酌一番，轻松一下。 特色服务/设施包括商务中心、豪华轿车或公务车服务和干洗/洗衣服务。计划在曼谷举办活动？这家酒店拥有 430 平方米（4628 平方英尺）的空间，包括会议中心和会议室。酒店提供免费自助停车。 有 315 间客房提供冰箱和平板电视；您定能在旅途中找到家的舒适。您的客房备有精选舒适床垫卧床。提供免费有线和无线上网，方便您与朋友保持联系；另提供卫星频道，可满足您的娱乐需求。私人浴室提供免费洗浴用品和坐浴桶。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=123707817&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=123707817&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/123707817.html
2026-08-31 21:54:16,123757837,123757837,三岩故事精品酒店(SamYan Story Boutique Hotel),,359,,,,,,,,2024,,28,,,,,382,,,,CNY,,,,,,,,,,0066-933898950,邮箱： samyanstory@gmail.com 我们竭力确保客人享受一流的服务和设施，为客人带来舒适的体验。 您在整个住宿期间均可免费使用 Wi-Fi，保持即时通信。 请注意，为确保所有客人能够享受更新鲜的空气，住宿内严禁吸烟。 每间客房均以舒适为宗旨，提供一系列设施服务，让您享受静谧的睡眠，同时确保您的舒适度。 住宿的部分客房提供空调或寝具用品，以为客人提供便利。 三岩故事精品酒店精心打造的客房可以提供例如独立客厅甚至阳台或露台之类的选择。部分精选客房配有室内视频流媒体、每日报纸或电视，以确保为客人提供娱乐。 请放心，部分客房提供冲泡咖啡或茶所需的一切器具，您不必担心口渴问题。 值得注意的是，部分客房浴室配有浴袍、毛巾或吹风机，为您提供便利。 每天在住宿内的咖啡厅享用一杯咖啡，开启您美好的假期清晨。 订房必读 城市通知 禁止携带榴莲进入酒店。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=123757837&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=123757837&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/123757837.html
2026-09-04 02:25:47,123919148,123919148,素坤逸斯泰申酒店(The Staytion Hotel at Sukhumvit),,359,,,,,,,,2024,,29,,,,,101,,,,CNY,,,,设施:1,,1,,,,0066-632350018,邮箱： thestaytionhotel@gmail.com The Staytion Hotel at Sukhumvit位于帕卡农区，提供带空调和私人浴室的客房，距离Emporium商场有不到3.3公里，距离诗丽吉皇后国家会议中心有4.6公里。这家酒店提供免费WiFi，距离中心使馆购物商场约有6.3公里，距离阿玛林广场有6.8公里。这家住宿禁烟，距离One Bangkok有6公里。 这家酒店的客房均配备平板电视和保险箱。私人浴室配有淋浴设施、免费洗浴用品和吹风机。房间为客人提供冰箱。 前台工作人员会讲英语和泰语，可全天候提供建议。 The Staytion Hotel at Sukhumvit距离盖索恩广场有6.9公里，距离隆比尼公园有6.9公里。素万那普国际机场距离住宿有24公里。 订房必读 城市通知 禁止携带榴莲进入酒店。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=123919148&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=123919148&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/123919148.html
2026-08-31 21:28:10,124190591,124190591,曼谷盛捷素坤逸71号服务公寓(Somerset Sukhumvit 71 Bangkok),,359,,,,,,,,2024,,141,,,,,620,,,,CNY,,,,,,,,,,0066-2-3813171,邮箱： guestservice.ss71b@the-ascott.com 盛捷素坤逸71 曼谷坐落于曼谷中心地段，距离拉加曼加拉国家体育场只有 4 分钟车程，且距离暹逻百丽宫购物中心有 8 分钟车程。 此豪华公寓酒店距离Terminal 21 购物中心 4.3 英里（6.9 公里），距离水门市场 5.2 英里（8.3 公里）。 您可享受室外游泳池和健身中心等度假设施。此公寓酒店还提供免费 WiFi、礼宾服务和生态植物墙。住客可搭乘运行范围达 3 公里的免费班车。 您可以到服务盛捷素坤逸71 曼谷住客的餐厅享用一顿美餐，也可以到小吃吧/熟食店逛逛。忙碌了一天后，可以去酒吧/酒廊或池畔酒吧小酌一番，轻松一下。自助式早餐（收费）供应时间为：周一至周五 06:00 至 10:00，周末 06:00 至 10:30。 特色服务/设施包括24 小时前台服务、多语言服务和行李寄存。酒店免费提供火车站送站服务，此外还提供免费自助停车。 有 141 间空调客房提供冰箱和存放一些免费物品的迷你吧；您定能在旅途中找到家的舒适。客房设有私人阳台。提供免费无线网络，方便您与朋友保持联系；卫星频道可满足您的娱乐需求。配备淋浴设施的私人浴室提供免费洗浴用品和坐浴桶。 订房必读 城市通知 禁止携带榴莲进入酒店。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124190591&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124190591&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/124190591.html
2026-08-31 21:23:41,124207515,124207515,UHG水牛橋四分之一酒店(The Quarter Saphankhwai by UHG),,359,,,,,,,,2025,,202,,,,,1409,,,,CNY,,,,,,,,,,0066-20198999,邮箱： info@quartersaphankhwai.com UHG 沙攀快酒店位于曼谷拍耶泰，距离札都甲周末市集和胜利纪念碑不到 5 分钟车程。 此酒店距离暹逻百丽宫购物中心 4 英里（*** 公里），距离MBK 购物中心 4.1 英里（6.7 公里）。 您可充分利用室外游泳池和健身中心等度假设施。 每天 06:30 至 11:00 提供收费的自助式早餐。 特色服务/设施包括24 小时前台服务、行李寄存和前台保管箱。这家酒店拥有 2 间会议室，可用来举办活动。酒店提供免费自助停车。 有 206 间空调客房提供迷你吧和智能电视；您定能在旅途中找到家的舒适。客房设有私人阳台。提供免费无线网络，方便您与朋友保持联系；数码频道可满足您的娱乐需求。浴室提供淋浴/盆浴组合、免费洗浴用品和吹风机。 订房必读 城市通知 禁止携带榴莲进入酒店。 其他限制 酒店将对在房间内吸烟的行为处以罚款，最低罚款为 5000 泰铢。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124207515&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124207515&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/124207515.html
2026-09-01 02:58:22,124225015,124225015,里瓦维布霍特尔曼谷由PCL酒店管理(Riva Vibe Hotel Bangkok by PCL),,359,,,,,,,,2025,,59,,,4.5,很好,350,,,,CNY,,,,,,,,,,0066-2-1613170,邮箱： rsvn@rivavibe.com 曼谷瑞瓦活力酒店 由 PCL位于曼谷曼谷河滨，距离暹罗天地购物中心和河城购物中心不到 5 分钟车程。 此酒店距离耀华力路 2.8 英里（4.5 公里），距离耀华力唐人街历史中心 2.8 英里（4.5 公里）。 享受健身中心等度假设施，或者到花园欣赏美景。此酒店的其他特色包括免费 WiFi和公共区电视。 每天 06:30 至 10:30 提供收费的自助式早餐。 特色服务/设施包括24 小时前台服务、多语言服务和行李寄存。酒店提供免费自助停车。 有 59 间空调客房提供智能电视；您定能在旅途中找到家的舒适。提供免费有线和无线上网，方便您与朋友保持联系；另提供有线频道，可满足您的娱乐需求。浴室提供淋浴设施，配有大花洒淋浴喷头和吹风机。便利设施包括电话，以及保险箱和免费瓶装水。 订房必读 城市通知 禁止携带榴莲进入酒店。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124225015&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124225015&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/124225015.html
2026-08-31 21:29:03,124241131,124241131,曼谷素坤逸 1 巷凯悦嘉轩酒店(Hyatt Place Bangkok Sukhumvit 1),,359,,,,,,,,2024,,145,,,4.5,很好,79,,,,CNY,,,,服务:1,,,,1,,0066-2-0111234,邮箱： reservations.bkkzk@hyatt.com 凯悦嘉轩曼谷素坤逸1号位于曼谷素坤逸路，距离康民医院仅咫尺之遥，距离Terminal 21 购物中心也只有 2 分钟车程。 此酒店距离曼谷中央世界购物中心 1.2 英里（2 公里），距离水门市场 1.7 英里（2.8 公里）。 一定要享受一下室外游泳池和健身中心等度假设施。此艺术装饰风格酒店的其他特色包括免费 WiFi、公共区电视和宴会厅。 您可以去Tasters餐厅吃点便餐，也可在这里的酒吧/酒廊小酌一杯轻松一下。还可以选择待在房间里，享受 24 小时送餐服务。每天 07:00 至 10:00 提供收费的全套早餐。 特色服务/设施包括干洗/洗衣服务、24 小时前台服务和ATM/银行服务。酒店提供免费自助停车。 有 145 间客房提供迷你吧和液晶电视；您定能在旅途中找到家的舒适。您的客房备有精选舒适床垫卧床。提供免费无线网络，方便您与朋友保持联系；有线频道可满足您的娱乐需求。浴室提供免费洗浴用品和吹风机。 订房必读 城市通知 禁止携带榴莲进入酒店。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124241131&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124241131&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/124241131.html
2026-08-31 21:19:01,124287263,124287263,UHG拉姆甘亨区(The Quarter Ramkhamhaeng by UHG),,359,,,,,,,,2025,,338,,,4.5,很好,2312,,,,CNY,,,,,,,,,,0066-20903999,邮箱： info@quarterramkhamhaeng.com UHG拉姆甘亨区位于曼谷蓝康恒，距离拉加曼加拉国家体育场只有 2 分钟车程，且距离水门市场也只有 8 分钟车程。 此酒店距离Terminal 21 购物中心 5.5 英里（8.8 公里），距离暹逻百丽宫购物中心 6.3 英里（10.1 公里）。 您可充分利用酒店提供的度假设施，例如室外游泳池、蒸汽浴室和健身中心。 您可以到餐厅享用一顿美餐；也可去酒店的咖啡馆吃些点心。每天 06:00 至 10:30 提供收费的自助式早餐。 特色服务/设施包括商务中心、干洗/洗衣服务和24 小时前台服务。酒店提供免费自助停车。 有 338 间空调客房提供迷你吧和智能电视；您定能在旅途中找到家的舒适。提供免费无线网络，方便您与朋友保持联系；有线频道可满足您的娱乐需求。浴室提供免费洗浴用品和坐浴桶。便利设施包括电话，以及保险箱和免费瓶装水。 订房必读 城市通知 禁止携带榴莲进入酒店。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124287263&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124287263&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/124287263.html
