酒店ID,序号,请求方法,响应状态,资源类型,响应URL,响应字节数,原始响应文件
1063905,1,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/10182/GetAvailablePoints?_fxpcqlniredt=09031109115864990735&x-traceID=09031109115864990735-1788164426234-708971,463,raw/1063905/responses/0001_1253a9037827.json
1063905,2,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum,253653,raw/1063905/responses/0002_053ef16233d1.json
1063905,3,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo,20035,raw/1063905/responses/0003_9a699f28ead6.json
1063905,4,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/34308/getHotelCommentInfo,48411,raw/1063905/responses/0004_f4484678b221.json
1063905,5,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctGetNearbyHotelList,132660,raw/1063905/responses/0005_1e2127aae2e6.json
1063905,6,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland,258609,raw/1063905/responses/0006_b404bd1188b5.json
1063905,7,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/35021/getHotelRoomPopInfoPCOnline,288400,raw/1063905/responses/0007_a399d40fcb64.json
1068597,1,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/10182/GetAvailablePoints?_fxpcqlniredt=09031109115864990735&x-traceID=09031109115864990735-1788255990442-4764427,463,raw/1068597/responses/0001_4e32cdc9e107.json
1068597,2,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/34308/getHotelCommentInfo,399,raw/1068597/responses/0002_e5cdff472821.json
1068597,3,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo,20642,raw/1068597/responses/0003_9a699f28ead6.json
1068597,4,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum,301073,raw/1068597/responses/0004_65975e8ff220.json
1068597,5,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland,408,raw/1068597/responses/0005_126ff2c3c3c2.json
1068597,6,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctGetNearbyHotelList,378,raw/1068597/responses/0006_9a431dd78faa.json
1068597,7,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/35021/getHotelRoomPopInfoPCOnline,394,raw/1068597/responses/0007_a399d40fcb64.json
107192874,1,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/10182/GetAvailablePoints?_fxpcqlniredt=09031109115864990735&x-traceID=09031109115864990735-1788162849737-595951,463,raw/107192874/responses/0001_63f8ee05d982.json
107192874,2,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo,20250,raw/107192874/responses/0002_0f6525cc02a9.json
107192874,3,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/34308/getHotelCommentInfo,86870,raw/107192874/responses/0003_8a41a2728111.json
107192874,4,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum,514275,raw/107192874/responses/0004_65975e8ff220.json
107192874,5,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland,764426,raw/107192874/responses/0005_126ff2c3c3c2.json
107192874,6,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctGetNearbyHotelList,135291,raw/107192874/responses/0006_9a431dd78faa.json
107192874,7,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/35021/getHotelRoomPopInfoPCOnline,1234661,raw/107192874/responses/0007_a399d40fcb64.json
107330026,1,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/10182/GetAvailablePoints?_fxpcqlniredt=09031109115864990735&x-traceID=09031109115864990735-1788162876253-2984801,463,raw/107330026/responses/0001_0d063cce0718.json
107330026,2,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum,308672,raw/107330026/responses/0002_053ef16233d1.json
107330026,3,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo,20275,raw/107330026/responses/0003_9a699f28ead6.json
107330026,4,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/34308/getHotelCommentInfo,59849,raw/107330026/responses/0004_f4484678b221.json
107330026,5,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctGetNearbyHotelList,137847,raw/107330026/responses/0005_1e2127aae2e6.json
107330026,6,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland,1709336,raw/107330026/responses/0006_b404bd1188b5.json
107770657,1,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/10182/GetAvailablePoints?_fxpcqlniredt=09031109115864990735&x-traceID=09031109115864990735-1788236383985-7051010,463,raw/107770657/responses/0001_a9e5feef4c5c.json
108803350,1,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/10182/GetAvailablePoints?_fxpcqlniredt=09031109115864990735&x-traceID=09031109115864990735-1788256956338-6254053,462,raw/108803350/responses/0001_0825fa4c0578.json
108803350,2,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/34308/getHotelCommentInfo,397,raw/108803350/responses/0002_e5cdff472821.json
108803350,3,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland,406,raw/108803350/responses/0003_20a6b1dba238.json
108803350,4,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo,20155,raw/108803350/responses/0004_c37be698535c.json
108803350,5,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctGetNearbyHotelList,376,raw/108803350/responses/0005_1e2127aae2e6.json
108803350,6,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum,113024,raw/108803350/responses/0006_b034201a0549.json
108803350,7,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/35021/getHotelRoomPopInfoPCOnline,392,raw/108803350/responses/0007_a399d40fcb64.json
108842630,1,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/10182/GetAvailablePoints?_fxpcqlniredt=09031109115864990735&x-traceID=09031109115864990735-1788256040016-8146602,463,raw/108842630/responses/0001_7409d8bb30db.json
109170295,1,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/10182/GetAvailablePoints?_fxpcqlniredt=09031109115864990735&x-traceID=09031109115864990735-1788239264157-9467324,462,raw/109170295/responses/0001_cbeb3f0eb2cf.json
109170295,2,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/34308/getHotelCommentInfo,397,raw/109170295/responses/0002_e5cdff472821.json
109170295,3,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctGetNearbyHotelList,376,raw/109170295/responses/0003_6558381281e0.json
109170295,4,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo,20632,raw/109170295/responses/0004_c37be698535c.json
109170295,5,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland,406,raw/109170295/responses/0005_126ff2c3c3c2.json
109170295,6,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum,152341,raw/109170295/responses/0006_b034201a0549.json
109170295,7,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/35021/getHotelRoomPopInfoPCOnline,392,raw/109170295/responses/0007_a399d40fcb64.json
109457575,1,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/10182/GetAvailablePoints?_fxpcqlniredt=09031109115864990735&x-traceID=09031109115864990735-1788240639824-6417942,463,raw/109457575/responses/0001_0a000a420181.json
11054263,1,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/10182/GetAvailablePoints?_fxpcqlniredt=09031109115864990735&x-traceID=09031109115864990735-1788256716218-5110046,463,raw/11054263/responses/0001_8a19bcf86b48.json
110705493,1,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/10182/GetAvailablePoints?_fxpcqlniredt=09031109115864990735&x-traceID=09031109115864990735-1788237437168-2678395,463,raw/110705493/responses/0001_494e2ca43171.json
110705493,2,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/34308/getHotelCommentInfo,399,raw/110705493/responses/0002_e5cdff472821.json
110705493,3,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland,408,raw/110705493/responses/0003_20a6b1dba238.json
110705493,4,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo,20882,raw/110705493/responses/0004_c37be698535c.json
110705493,5,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum,298589,raw/110705493/responses/0005_0ef9cbf89082.json
110705493,6,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctGetNearbyHotelList,378,raw/110705493/responses/0006_9a431dd78faa.json
110705493,7,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/35021/getHotelRoomPopInfoPCOnline,394,raw/110705493/responses/0007_a399d40fcb64.json
110862498,1,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/34308/getHotelCommentInfo,66507,raw/110862498/responses/0001_a72c8f9fa60e.json
110862498,2,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo,19827,raw/110862498/responses/0002_0f6525cc02a9.json
110862498,3,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/10182/GetAvailablePoints?_fxpcqlniredt=09031109115864990735&x-traceID=09031109115864990735-1788164401847-8977885,463,raw/110862498/responses/0003_347668a26193.json
110862498,4,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum,363922,raw/110862498/responses/0004_65975e8ff220.json
110862498,5,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland,700090,raw/110862498/responses/0005_126ff2c3c3c2.json
110862498,6,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctGetNearbyHotelList,139080,raw/110862498/responses/0006_9a431dd78faa.json
110862498,7,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/35021/getHotelRoomPopInfoPCOnline,784596,raw/110862498/responses/0007_a399d40fcb64.json
1116290,1,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/10182/GetAvailablePoints?_fxpcqlniredt=09031109115864990735&x-traceID=09031109115864990735-1788163751940-3603067,462,raw/1116290/responses/0001_4bc91a1b54b2.json
1116290,2,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo,19796,raw/1116290/responses/0002_0f6525cc02a9.json
1116290,3,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum,308657,raw/1116290/responses/0003_b0749e138db6.json
1116290,4,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/34308/getHotelCommentInfo,65436,raw/1116290/responses/0004_f4484678b221.json
1116290,5,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctGetNearbyHotelList,136043,raw/1116290/responses/0005_1e2127aae2e6.json
1116290,6,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland,1415208,raw/1116290/responses/0006_b404bd1188b5.json
1116290,7,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/35021/getHotelRoomPopInfoPCOnline,1392754,raw/1116290/responses/0007_a399d40fcb64.json
1117436,1,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/10182/GetAvailablePoints?_fxpcqlniredt=09031109115864990735&x-traceID=09031109115864990735-1788164874470-5049912,462,raw/1117436/responses/0001_3aabc0ce2d51.json
1117436,2,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo,20320,raw/1117436/responses/0002_0f6525cc02a9.json
1117436,3,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum,377258,raw/1117436/responses/0003_b0749e138db6.json
1117436,4,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/34308/getHotelCommentInfo,69718,raw/1117436/responses/0004_f4484678b221.json
1117436,5,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctGetNearbyHotelList,137852,raw/1117436/responses/0005_1e2127aae2e6.json
1117436,6,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland,1311248,raw/1117436/responses/0006_b404bd1188b5.json
1117436,7,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/35021/getHotelRoomPopInfoPCOnline,1618451,raw/1117436/responses/0007_a399d40fcb64.json
111797086,1,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/10182/GetAvailablePoints?_fxpcqlniredt=09031109115864990735&x-traceID=09031109115864990735-1788255654626-9431655,463,raw/111797086/responses/0001_9d1bc5d4592e.json
111797086,2,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/34308/getHotelCommentInfo,399,raw/111797086/responses/0002_e5cdff472821.json
111797086,3,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland,408,raw/111797086/responses/0003_20a6b1dba238.json
111797086,4,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo,20541,raw/111797086/responses/0004_c37be698535c.json
111797086,5,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctGetNearbyHotelList,378,raw/111797086/responses/0005_1e2127aae2e6.json
111797086,6,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum,240247,raw/111797086/responses/0006_b034201a0549.json
111797086,7,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/35021/getHotelRoomPopInfoPCOnline,394,raw/111797086/responses/0007_a399d40fcb64.json
111799374,1,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/10182/GetAvailablePoints?_fxpcqlniredt=09031109115864990735&x-traceID=09031109115864990735-1788238962784-5247284,462,raw/111799374/responses/0001_9aa1c09b2329.json
111799374,2,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/34308/getHotelCommentInfo,397,raw/111799374/responses/0002_e5cdff472821.json
111799374,3,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo,19970,raw/111799374/responses/0003_9a699f28ead6.json
111799374,4,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctGetNearbyHotelList,376,raw/111799374/responses/0004_b9f75dd5f3db.json
111799374,5,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum,258808,raw/111799374/responses/0005_0ef9cbf89082.json
111799374,6,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland,406,raw/111799374/responses/0006_b404bd1188b5.json
111799374,7,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/35021/getHotelRoomPopInfoPCOnline,392,raw/111799374/responses/0007_a399d40fcb64.json
112228654,1,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/10182/GetAvailablePoints?_fxpcqlniredt=09031109115864990735&x-traceID=09031109115864990735-1788163327303-3876290,462,raw/112228654/responses/0001_9b2217619db0.json
112228654,2,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo,20264,raw/112228654/responses/0002_0f6525cc02a9.json
112228654,3,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/34308/getHotelCommentInfo,67515,raw/112228654/responses/0003_8a41a2728111.json
112228654,4,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum,326812,raw/112228654/responses/0004_65975e8ff220.json
112228654,5,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctGetNearbyHotelList,132587,raw/112228654/responses/0005_1e2127aae2e6.json
112228654,6,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland,1096986,raw/112228654/responses/0006_b404bd1188b5.json
11231104,1,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/10182/GetAvailablePoints?_fxpcqlniredt=09031109115864990735&x-traceID=09031109115864990735-1788241274183-4199779,463,raw/11231104/responses/0001_59bb870bfc4d.json
11231104,2,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/34308/getHotelCommentInfo,399,raw/11231104/responses/0002_e5cdff472821.json
11231104,3,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo,19950,raw/11231104/responses/0003_9a699f28ead6.json
11231104,4,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland,408,raw/11231104/responses/0004_4484b63447e6.json
11231104,5,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum,254899,raw/11231104/responses/0005_0ef9cbf89082.json
11231104,6,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctGetNearbyHotelList,378,raw/11231104/responses/0006_9a431dd78faa.json
11231104,7,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/35021/getHotelRoomPopInfoPCOnline,394,raw/11231104/responses/0007_a399d40fcb64.json
112337671,1,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/10182/GetAvailablePoints?_fxpcqlniredt=09031109115864990735&x-traceID=09031109115864990735-1788235846851-4348391,462,raw/112337671/responses/0001_61804db8b98d.json
112337671,2,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/34308/getHotelCommentInfo,397,raw/112337671/responses/0002_e5cdff472821.json
112337671,3,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo,20081,raw/112337671/responses/0003_9a699f28ead6.json
112337671,4,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum,389606,raw/112337671/responses/0004_65975e8ff220.json
112337671,5,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctGetNearbyHotelList,376,raw/112337671/responses/0005_1e2127aae2e6.json
112337671,6,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland,406,raw/112337671/responses/0006_b404bd1188b5.json
112337671,7,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/35021/getHotelRoomPopInfoPCOnline,392,raw/112337671/responses/0007_a399d40fcb64.json
11238320,1,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/10182/GetAvailablePoints?_fxpcqlniredt=09031109115864990735&x-traceID=09031109115864990735-1788166822071-4552509,460,raw/11238320/responses/0001_ab0a3036e407.json
112491201,1,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/10182/GetAvailablePoints?_fxpcqlniredt=09031109115864990735&x-traceID=09031109115864990735-1788255906941-1695574,463,raw/112491201/responses/0001_ae1f6678e4ec.json
112491201,2,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland,408,raw/112491201/responses/0002_e41e460f95a3.json
112491201,3,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo,19970,raw/112491201/responses/0003_9a699f28ead6.json
112491201,4,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctGetNearbyHotelList,378,raw/112491201/responses/0004_b9f75dd5f3db.json
112491201,5,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/34308/getHotelCommentInfo,399,raw/112491201/responses/0005_741564f8da4e.json
112491201,6,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum,462312,raw/112491201/responses/0006_b034201a0549.json
112491201,7,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/35021/getHotelRoomPopInfoPCOnline,394,raw/112491201/responses/0007_a399d40fcb64.json
112626444,1,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/10182/GetAvailablePoints?_fxpcqlniredt=09031109115864990735&x-traceID=09031109115864990735-1788255689223-3991767,463,raw/112626444/responses/0001_a57eee6fc232.json
112626444,2,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/34308/getHotelCommentInfo,399,raw/112626444/responses/0002_e5cdff472821.json
112626444,3,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo,17418,raw/112626444/responses/0003_9a699f28ead6.json
112626444,4,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland,408,raw/112626444/responses/0004_4484b63447e6.json
112626444,5,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctGetNearbyHotelList,378,raw/112626444/responses/0005_1e2127aae2e6.json
112626444,6,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum,372399,raw/112626444/responses/0006_b034201a0549.json
112626444,7,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/35021/getHotelRoomPopInfoPCOnline,394,raw/112626444/responses/0007_a399d40fcb64.json
112806607,1,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/10182/GetAvailablePoints?_fxpcqlniredt=09031109115864990735&x-traceID=09031109115864990735-1788240000707-349871,463,raw/112806607/responses/0001_2101150fecc7.json
112806607,2,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/34308/getHotelCommentInfo,399,raw/112806607/responses/0002_e5cdff472821.json
112806607,3,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/28820/ctGetNearbyHotelList,378,raw/112806607/responses/0003_6558381281e0.json
112806607,4,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland,408,raw/112806607/responses/0004_4484b63447e6.json
112806607,5,POST,200,Fetch,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo,20244,raw/112806607/responses/0005_1139d80bc75b.json
