酒店ID,地点ID,地点分类,地点类型,地点名称,距离,交通时间,排序,来源URL
100474915,155071584,景点,5,泰国曼谷 · wave to earth 2026《the pieces》巡演,直线距离600米,,9,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,156429941,景点,5,泰国曼谷 · INK WARUNTORN《Synthphony》演唱会,直线距离600米,,10,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,154502505,景点,5,泰国曼谷 · 5 Seconds of Summer《Everyone’s A Star!》巡演,直线距离600米,,11,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,154201855,景点,5,泰国曼谷 · Official髭男dism 2026巡演,直线距离600米,,12,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,149907665,景点,5,TRIBE Sky Beach Club,直线距离660米,,13,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,13659489,景点,5,班嘉诗丽皇后公园,直线距离790米,,14,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,98096842,景点,5,班嘉琦缇皇后公园,直线距离570米,,15,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,156405127,景点,5,2026亚洲国际游戏展览会×泰国游戏展（gamescom asia x Thailand Game Show 2026）,直线距离1公里,,16,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,77017,景点,5,四面佛,直线距离2.5公里,,17,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,15011654,景点,5,汤之森日式温泉馆(Sukhumvit 26店),直线距离1.7公里,,18,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,77030,景点,5,伦披尼公园,直线距离2.1公里,,19,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,144011752,景点,5,曼谷一号,直线距离1.7公里,,20,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,55804704,景点,5,奈乐庄园,直线距离2公里,,21,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,156426400,景点,5,泰国曼谷 · LOSO 专场演出,直线距离2.6公里,,22,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,156413887,景点,5,泰国曼谷 · ENJOY THE SHOW WORLD TOUR,直线距离2.3公里,,23,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,150881302,景点,5,LV The Place Bangkok - Louis Vuitton Visionary Journeys,直线距离2.4公里,,24,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,13242741,景点,5,朱拉隆功大学,直线距离3.2公里,,25,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,154035643,景点,5,曼谷Dib艺术博物馆,直线距离3.1公里,,26,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,134087196,景点,5,曼谷大象观光巴士,直线距离3.1公里,,27,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,153412577,景点,5,MELAND(Bangkok SIAM PARAGON),直线距离3.1公里,,28,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,155115569,景点,5,泰国曼谷 · FLOW 2026《NARUTO THE ROCK》世界巡演,直线距离4.3公里,,29,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,155055459,景点,5,泰国曼谷 · BE:FIRST 2026 世界巡演,直线距离3.5公里,,30,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,17041129,美食,10,Have a Zeed by Steak Lao,直线距离440米,,1,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,17041462,美食,10,"El Gaucho Argentinian Steakhouse - Sukhumvit Soi 19, Bangkok",直线距离470米,,2,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,487435,美食,10,Rossini's,直线距离440米,,3,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,17041337,美食,10,The Local,直线距离820米,,4,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,121121225,美食,10,Krua Khun Puk,直线距离830米,,5,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,45538558,美食,10,Akira Back,直线距离630米,,6,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,31112340,美食,10,Goji Kitchen+Bar,直线距离630米,,7,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,487402,美食,10,Cabbages & Condoms,直线距离430米,,8,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,487378,美食,10,Kinnaree by Vanessa WU,直线距离680米,,9,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,31114529,美食,10,Sri Trat Restaurant and Bar,直线距离840米,,10,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,129749181,美食,10,Gaggan,直线距离1公里,,11,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,36268668,美食,10,荣泰米粉,直线距离1.2公里,,12,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,42339832,美食,10,Haoma,直线距离1.3公里,,13,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,487405,美食,10,Prai Raya,直线距离610米,,14,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,148500193,美食,10,Kwann Restaurant Bangkok,直线距离1.4公里,,15,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,17040897,美食,10,New York Steakhouse,直线距离1.3公里,,16,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,17041517,美食,10,Above Eleven Rooftop Bar & Restaurant,直线距离1.4公里,,17,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,487311,美食,10,P.Kitchen,直线距离230米,,18,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,56694188,美食,10,Sorn,直线距离1.4公里,,19,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,83129837,美食,10,南北,直线距离1.7公里,,20,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,136007791,购物,12,21航站楼购物中心,直线距离470米,,1,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,143218043,购物,12,EMSPHERE,直线距离610米,,2,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,149366442,购物,12,Turtle shop BTS asoke อโศก,直线距离370米,,3,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,55692722,购物,12,Lacoste（Terminal 21 Asok店）,直线距离1公里,,4,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,18189445,购物,12,MOONRIVER by VJ,直线距离320米,,5,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,78598996,购物,12,Adorable Mine Shop,直线距离310米,,6,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,31983246,购物,12,李维斯 （素坤逸罗宾森百货商场店）,直线距离530米,,7,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,32022057,购物,12,素坤逸大街,直线距离350米,,8,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,102455,购物,12,Ravi Sehgal订制店,直线距离580米,,9,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,31443190,购物,12,素坤逸罗宾森百货商场,直线距离520米,,10,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,148132806,购物,12,Tops Flavour,直线距离500米,,11,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,55693751,购物,12,看步（T21购物商场）,直线距离430米,,12,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,18170124,购物,12,时代广场,直线距离500米,,13,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,30656212,购物,12,EMQUARTIER,直线距离970米,,14,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,18189430,购物,12,素坤逸广场韩国城,直线距离590米,,15,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,10567700,购物,12,EMPORIUM,直线距离950米,,16,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,18170186,购物,12,Mothercare,直线距离1公里,,17,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,31969426,购物,12,Another Story Concept Store,直线距离950米,,18,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,37879651,购物,12,Valentino,直线距离920米,,19,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,38106646,购物,12,丝芙兰（Emquartier）,直线距离1公里,,20,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,61220689,购物,12,Gourmet Market,直线距离990米,,21,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,37891887,购物,12,Jaspal,直线距离970米,,22,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,37895061,购物,12,ZARA,直线距离1公里,,23,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,38106658,购物,12,Biotherm(Emquartier),直线距离950米,,24,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,97505813,购物,12,宝格丽（Emporium）,直线距离930米,,25,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,32135357,购物,12,蒂芙尼（Emporium 购物中心）,直线距离930米,,26,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,55840002,购物,12,Truefitt & Hill,直线距离930米,,27,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,144003910,购物,12,SWU International Flea Market,直线距离1.3公里,,28,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,30767671,购物,12,孔堤市场,直线距离1.6公里,,29,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100474915,10567718,购物,12,Dasa Book Cafe,直线距离1.3公里,,30,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,94396073,交通,7,地铁: 曼益康地铁站,"步行距离1.1公里,约17分钟",,1,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,94396059,交通,7,地铁: 曼坤暖地铁站,"步行距离1.9公里,约26分钟",,2,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,141305945,交通,3,火车站: 扎兰沙尼翁,"驾车距离2.7公里,约7分钟",,3,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,79155077,交通,3,火车站: 吞武里站,"驾车距离3.7公里,约10分钟",,4,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,13099857,交通,2,机场: 曼谷廊曼国际机场,"驾车距离22.2公里,约30分钟",,5,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,149389004,景点,5,Indy Market Pinklao,直线距离920米,,1,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,82078,景点,5,湄南河,直线距离1.8公里,,2,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,77012,景点,5,大皇宫,直线距离2.3公里,,3,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,13659514,景点,5,死亡博物馆,直线距离1.1公里,,4,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,151593125,景点,5,诺亚方舟号湄南河游船,直线距离1.4公里,,5,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,22847057,景点,5,瓦拉康寺,直线距离1.8公里,,6,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,77031,景点,5,曼谷国家博物馆,直线距离1.6公里,,7,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,61928342,景点,5,玛哈拉码头,直线距离1.7公里,,8,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,77013,景点,5,玉佛寺,直线距离2.2公里,,9,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,77036,景点,5,皇家田广场,直线距离1.8公里,,10,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,91565,景点,5,考山路,直线距离1.9公里,,11,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,13656668,景点,5,国柱神庙,直线距离2.2公里,,12,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,153994917,景点,5,湄南河游船,直线距离1.9公里,,13,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,150107229,景点,5,The Reclining Buddha,直线距离2.7公里,,14,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,39051330,景点,5,律实宫,直线距离2.2公里,,15,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,13647345,景点,5,巴翁僧王寺,直线距离2公里,,16,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,39051331,景点,5,阿玛林宫,直线距离2.3公里,,17,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,77014,景点,5,卧佛寺,直线距离2.7公里,,18,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,77033,景点,5,民主纪念碑,直线距离2.4公里,,19,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,20905332,景点,5,大林江水上市场,直线距离3公里,,20,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,143993422,景点,5,曼谷陆军射击场,直线距离2.9公里,,21,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,98097377,景点,5,河口鲜花巴刹,直线距离3.3公里,,22,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,10523869,景点,5,王孙寺,直线距离2.7公里,,23,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,13471282,景点,5,暹罗博物馆,直线距离3公里,,24,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,13647434,景点,5,苏泰寺,直线距离2.8公里,,25,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,18445694,景点,5,拉差达慕拳击馆,直线距离2.8公里,,26,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,24648332,景点,5,大秋千,直线距离2.7公里,,27,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,156381851,景点,5,《名侦探柯南》TV动画30周年纪念展,直线距离5.6公里,,28,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,156626931,景点,5,泰国曼谷 · OMEGA X 2026《BEYOND》亚洲巡演,直线距离5.5公里,,29,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,156368408,景点,5,泰国曼谷 · Lomosonic & Bedroom Audio 拼盘演出,直线距离5.9公里,,30,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,17044755,美食,10,Patonggo Cafe,直线距离1.9公里,,1,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,17041269,美食,10,Tom Yum Kung,直线距离1.7公里,,2,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,17048234,美食,10,May Kaidee Tanao Vegetarian & Vegan Restaurant,直线距离1.7公里,,3,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,17044617,美食,10,Jok Pochana,直线距离1.8公里,,4,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,31107129,美食,10,THE SIXTH 6th,直线距离2.7公里,,5,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,129754716,美食,10,Nusara,直线距离2.7公里,,6,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,17047886,美食,10,Eat Sight Story Deck,直线距离2.8公里,,7,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,30541719,美食,10,Make Me Mango Tha Tian,直线距离2.8公里,,8,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,17048210,美食,10,Rooftop Bar at sala rattanakosin Bangkok,直线距离2.8公里,,9,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,17047703,美食,10,邢泰记,直线距离2.7公里,,10,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,17040929,美食,10,The Deck by Arun Residence,直线距离2.8公里,,11,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,17041841,美食,10,Supanniga Eating Room Tha Tien,直线距离2.9公里,,12,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,145028790,美食,10,Hor Samut,直线距离3.1公里,,13,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,17042666,美食,10,Raan Jay Fai,直线距离2.9公里,,14,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,13588263,美食,10,Krua Apsorn @Dinso,直线距离2.5公里,,15,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,17043026,美食,10,Thipsamai Padthai Pratoopee,直线距离2.9公里,,16,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,17045255,美食,10,陈亿粿条店,直线距离4.3公里,,17,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,17047960,美食,10,Chim by Siam Wisdom,直线距离4.4公里,,18,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,136318419,美食,10,Restaurant POTONG,直线距离4.3公里,,19,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,56732534,美食,10,Jeh O Chula,直线距离5.1公里,,20,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,38331469,购物,12,Central Pinklao,直线距离1.3公里,,1,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,150454732,购物,12,SPORTS NOW Pinklao,直线距离1.3公里,,2,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,150463012,购物,12,7-Eleven สาขา จรัญฯ 44 (00128),直线距离1.1公里,,3,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,149329757,购物,12,优衣库 (平劳尚泰购物中心店),直线距离1.4公里,,4,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
100811418,150454058,购物,12,B2S Think Space,直线距离1.3公里,,5,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
