采集任务ID,酒店ID,酒店名称,热度等级,标准平台ID,平台名称,原始平台名称,是否官网,平台酒店ID,详情URL模板,入住日期,离店日期,间夜数,成人数,儿童数,房间数,币种,POS,语言,采集通道,采集优先级,刷新周期小时,模板口径状态,模板口径问题,任务状态,不可执行原因,生成批次ID,任务哈希
task_b79024ef77445283bd0190c8,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,booking,Booking.com,Booking.com,否,778437,https://www.booking.com/searchresults.en.html?dest_id=778437&highlighted_hotels=778437&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=53.85&ext_price_tax=8.10&xfc=THB&hca=m&group_children=0&req_children=0&no_rooms=1&ts=1788423705&edgtid=wqo_acRQSACz9c9rFcee9Q&efpc=F3a1Chd2tQp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-778437&utm_content=dev-desktop_los-1_bw-31_dow-Sunday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261004_ppt-&aid=2127489&label=metagha-link-MRUS-hotel-778437_dev-desktop_los-1_bw-31_dow-Sunday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261004_ppt-,2026-09-26,2026-09-27,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,b79024ef77445283bd0190c808e6427786001b5af38c185aefcee936b11c86b0
task_792080b73404c1713ed470da,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,booking,Booking.com,Booking.com,否,778437,https://www.booking.com/searchresults.en.html?dest_id=778437&highlighted_hotels=778437&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=53.85&ext_price_tax=8.10&xfc=THB&hca=m&group_children=0&req_children=0&no_rooms=1&ts=1788423705&edgtid=wqo_acRQSACz9c9rFcee9Q&efpc=F3a1Chd2tQp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-778437&utm_content=dev-desktop_los-1_bw-31_dow-Sunday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261004_ppt-&aid=2127489&label=metagha-link-MRUS-hotel-778437_dev-desktop_los-1_bw-31_dow-Sunday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261004_ppt-,2026-10-05,2026-10-06,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,792080b73404c1713ed470da74bb2b03b54948c83f38e2fee8fe05155003c11c
task_dd9e8c3a4bde7f00eaf4e258,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,booking,Booking.com,Booking.com,否,778437,https://www.booking.com/searchresults.en.html?dest_id=778437&highlighted_hotels=778437&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=53.85&ext_price_tax=8.10&xfc=THB&hca=m&group_children=0&req_children=0&no_rooms=1&ts=1788423705&edgtid=wqo_acRQSACz9c9rFcee9Q&efpc=F3a1Chd2tQp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-778437&utm_content=dev-desktop_los-1_bw-31_dow-Sunday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261004_ppt-&aid=2127489&label=metagha-link-MRUS-hotel-778437_dev-desktop_los-1_bw-31_dow-Sunday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261004_ppt-,2026-10-20,2026-10-21,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,dd9e8c3a4bde7f00eaf4e258c8a511ed56f29f614a7bf92f4382f2650e7828db
task_37460d0bca40df22738fa0a2,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,booking,Booking.com,Booking.com,否,778437,https://www.booking.com/searchresults.en.html?dest_id=778437&highlighted_hotels=778437&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03031406&ext_price_total=53.85&ext_price_tax=8.10&xfc=THB&hca=m&group_children=0&req_children=0&no_rooms=1&ts=1788423705&edgtid=wqo_acRQSACz9c9rFcee9Q&efpc=F3a1Chd2tQp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-778437&utm_content=dev-desktop_los-1_bw-31_dow-Sunday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261004_ppt-&aid=2127489&label=metagha-link-MRUS-hotel-778437_dev-desktop_los-1_bw-31_dow-Sunday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261004_ppt-,2026-11-04,2026-11-05,1,2,0,1,THB,TH,en,precision,first,6,待适配,"URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:aid,edgtid,efpc,label,ts,utm_campaign,utm_content,utm_medium,utm_source,utm_term",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,37460d0bca40df22738fa0a223df713cfbfc5bc850d92be1bd48d86f923f6c2d
task_de4115d306bc184399fcab6b,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,trip,Trip.com,Trip.com,否,1871710,https://us.trip.com/hotels/redirect?hotelid=1871710&city=359&shoppingid=M1qV5rG-D0HJ&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=04_10_2026_1_mapresults_1871710_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py5WKSYBJi4mCUcuZo6n60l1WI0chgC7fF9qwAjhmM9-YVrWBk3MHIdJHx8FeNmP4kZ4eHjIW2XNcXX3BzeMF4b9KWugUsjAtZgQIFtlziDlI8voaFYaZF7rouBh5eCowaM54-ucLmwRjEZmFpYOJiGCXDxezpEiQY80tMRfaFhb0Uc2iwi-ITEdmTT-9LOSSxpubphgZnTBTrYmTyYFzFyPCJkQ_ZwHizSUyMhgALoNhFtAAAAA]fgt[1]&br=45.63&tf=6.86&display=exavg&locale=en_us&crn=1&roomid=1471710594&allianceid=15214&sid=1209572,2026-09-06,2026-09-07,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,de4115d306bc184399fcab6b6ae6b7073e4f5f81d6f896651c39a1ba73e9f8f4
task_c977f1ba34ef9541db5659f7,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,trip,Trip.com,Trip.com,否,1871710,https://us.trip.com/hotels/redirect?hotelid=1871710&city=359&shoppingid=M1qV5rG-D0HJ&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=04_10_2026_1_mapresults_1871710_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py5WKSYBJi4mCUcuZo6n60l1WI0chgC7fF9qwAjhmM9-YVrWBk3MHIdJHx8FeNmP4kZ4eHjIW2XNcXX3BzeMF4b9KWugUsjAtZgQIFtlziDlI8voaFYaZF7rouBh5eCowaM54-ucLmwRjEZmFpYOJiGCXDxezpEiQY80tMRfaFhb0Uc2iwi-ITEdmTT-9LOSSxpubphgZnTBTrYmTyYFzFyPCJkQ_ZwHizSUyMhgALoNhFtAAAAA]fgt[1]&br=45.63&tf=6.86&display=exavg&locale=en_us&crn=1&roomid=1471710594&allianceid=15214&sid=1209572,2026-09-08,2026-09-09,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,c977f1ba34ef9541db5659f78d779e01b27face347b88874d0af0183ac98c8b6
task_70a669c41e2e6e92c07d9df1,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,trip,Trip.com,Trip.com,否,1871710,https://us.trip.com/hotels/redirect?hotelid=1871710&city=359&shoppingid=M1qV5rG-D0HJ&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=04_10_2026_1_mapresults_1871710_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py5WKSYBJi4mCUcuZo6n60l1WI0chgC7fF9qwAjhmM9-YVrWBk3MHIdJHx8FeNmP4kZ4eHjIW2XNcXX3BzeMF4b9KWugUsjAtZgQIFtlziDlI8voaFYaZF7rouBh5eCowaM54-ucLmwRjEZmFpYOJiGCXDxezpEiQY80tMRfaFhb0Uc2iwi-ITEdmTT-9LOSSxpubphgZnTBTrYmTyYFzFyPCJkQ_ZwHizSUyMhgALoNhFtAAAAA]fgt[1]&br=45.63&tf=6.86&display=exavg&locale=en_us&crn=1&roomid=1471710594&allianceid=15214&sid=1209572,2026-09-12,2026-09-13,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,70a669c41e2e6e92c07d9df1a0249880d52a63f5f36a0760387c601e3df6a61f
task_b631f9465ae2b0853f038390,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,trip,Trip.com,Trip.com,否,1871710,https://us.trip.com/hotels/redirect?hotelid=1871710&city=359&shoppingid=M1qV5rG-D0HJ&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=04_10_2026_1_mapresults_1871710_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py5WKSYBJi4mCUcuZo6n60l1WI0chgC7fF9qwAjhmM9-YVrWBk3MHIdJHx8FeNmP4kZ4eHjIW2XNcXX3BzeMF4b9KWugUsjAtZgQIFtlziDlI8voaFYaZF7rouBh5eCowaM54-ucLmwRjEZmFpYOJiGCXDxezpEiQY80tMRfaFhb0Uc2iwi-ITEdmTT-9LOSSxpubphgZnTBTrYmTyYFzFyPCJkQ_ZwHizSUyMhgALoNhFtAAAAA]fgt[1]&br=45.63&tf=6.86&display=exavg&locale=en_us&crn=1&roomid=1471710594&allianceid=15214&sid=1209572,2026-09-19,2026-09-20,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,b631f9465ae2b0853f03839005a6c8377d0d6682223b23657ec7109cb3c01d06
task_69dc59ff93f16cef26d8018d,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,trip,Trip.com,Trip.com,否,1871710,https://us.trip.com/hotels/redirect?hotelid=1871710&city=359&shoppingid=M1qV5rG-D0HJ&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=04_10_2026_1_mapresults_1871710_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py5WKSYBJi4mCUcuZo6n60l1WI0chgC7fF9qwAjhmM9-YVrWBk3MHIdJHx8FeNmP4kZ4eHjIW2XNcXX3BzeMF4b9KWugUsjAtZgQIFtlziDlI8voaFYaZF7rouBh5eCowaM54-ucLmwRjEZmFpYOJiGCXDxezpEiQY80tMRfaFhb0Uc2iwi-ITEdmTT-9LOSSxpubphgZnTBTrYmTyYFzFyPCJkQ_ZwHizSUyMhgALoNhFtAAAAA]fgt[1]&br=45.63&tf=6.86&display=exavg&locale=en_us&crn=1&roomid=1471710594&allianceid=15214&sid=1209572,2026-09-26,2026-09-27,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,69dc59ff93f16cef26d8018d14824e65088fb4989cabf5270fe3bd18f04ffb6b
task_960e40fe1ec80a2f04385075,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,trip,Trip.com,Trip.com,否,1871710,https://us.trip.com/hotels/redirect?hotelid=1871710&city=359&shoppingid=M1qV5rG-D0HJ&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=04_10_2026_1_mapresults_1871710_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py5WKSYBJi4mCUcuZo6n60l1WI0chgC7fF9qwAjhmM9-YVrWBk3MHIdJHx8FeNmP4kZ4eHjIW2XNcXX3BzeMF4b9KWugUsjAtZgQIFtlziDlI8voaFYaZF7rouBh5eCowaM54-ucLmwRjEZmFpYOJiGCXDxezpEiQY80tMRfaFhb0Uc2iwi-ITEdmTT-9LOSSxpubphgZnTBTrYmTyYFzFyPCJkQ_ZwHizSUyMhgALoNhFtAAAAA]fgt[1]&br=45.63&tf=6.86&display=exavg&locale=en_us&crn=1&roomid=1471710594&allianceid=15214&sid=1209572,2026-10-05,2026-10-06,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,960e40fe1ec80a2f043850755f08902e2cd03e17aa3b8477d677f759f4e40f16
task_66cdcc32a0c4ac2126822882,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,trip,Trip.com,Trip.com,否,1871710,https://us.trip.com/hotels/redirect?hotelid=1871710&city=359&shoppingid=M1qV5rG-D0HJ&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=04_10_2026_1_mapresults_1871710_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py5WKSYBJi4mCUcuZo6n60l1WI0chgC7fF9qwAjhmM9-YVrWBk3MHIdJHx8FeNmP4kZ4eHjIW2XNcXX3BzeMF4b9KWugUsjAtZgQIFtlziDlI8voaFYaZF7rouBh5eCowaM54-ucLmwRjEZmFpYOJiGCXDxezpEiQY80tMRfaFhb0Uc2iwi-ITEdmTT-9LOSSxpubphgZnTBTrYmTyYFzFyPCJkQ_ZwHizSUyMhgALoNhFtAAAAA]fgt[1]&br=45.63&tf=6.86&display=exavg&locale=en_us&crn=1&roomid=1471710594&allianceid=15214&sid=1209572,2026-10-20,2026-10-21,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,66cdcc32a0c4ac21268228829e1972ce29c8bc177666a60533483f92a0df4e39
task_5e68c6816618c864cb5ea9eb,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,trip,Trip.com,Trip.com,否,1871710,https://us.trip.com/hotels/redirect?hotelid=1871710&city=359&shoppingid=M1qV5rG-D0HJ&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=04_10_2026_1_mapresults_1871710_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py5WKSYBJi4mCUcuZo6n60l1WI0chgC7fF9qwAjhmM9-YVrWBk3MHIdJHx8FeNmP4kZ4eHjIW2XNcXX3BzeMF4b9KWugUsjAtZgQIFtlziDlI8voaFYaZF7rouBh5eCowaM54-ucLmwRjEZmFpYOJiGCXDxezpEiQY80tMRfaFhb0Uc2iwi-ITEdmTT-9LOSSxpubphgZnTBTrYmTyYFzFyPCJkQ_ZwHizSUyMhgALoNhFtAAAAA]fgt[1]&br=45.63&tf=6.86&display=exavg&locale=en_us&crn=1&roomid=1471710594&allianceid=15214&sid=1209572,2026-11-04,2026-11-05,1,2,0,1,THB,TH,en,precision,first,6,待适配,URL模板缺少可规范化的POS参数；执行时将币种参数规范化为THB,待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,5e68c6816618c864cb5ea9eb5f7cbf24f7d87a9e6a5360ae9d1d33c1234dd2b0
task_853bbd9f10d0d7851a0c5586,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,vio,Vio.com,Vio.com,否,1974610,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=1974610&userCountry=US&profile=r2d2m73kn8&preferredRate=41.63&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1974610&day=04&month=10&year=2026&los=1&price=41.63&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=yrwaCXaRFjUWEuB1Cg4I7hoY1QUiA1VTRFIBMhIaFdFu34EaC21KMG1uNXRWRGhBKAIw9-Dk1AY,2026-09-06,2026-09-07,1,2,0,1,THB,TH,en,precision,first,6,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,853bbd9f10d0d7851a0c5586ad3fc7c6786e252e0d24d410b9bcb123bc4c45fe
task_ada98cd1d710e33cfb13fdb7,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,vio,Vio.com,Vio.com,否,1974610,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=1974610&userCountry=US&profile=r2d2m73kn8&preferredRate=41.63&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1974610&day=04&month=10&year=2026&los=1&price=41.63&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=yrwaCXaRFjUWEuB1Cg4I7hoY1QUiA1VTRFIBMhIaFdFu34EaC21KMG1uNXRWRGhBKAIw9-Dk1AY,2026-09-08,2026-09-09,1,2,0,1,THB,TH,en,precision,first,6,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,ada98cd1d710e33cfb13fdb7b3937ae2f72931cd439a35c9114d29c5fec08364
task_93ca19dd45660b89cbe488ee,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,vio,Vio.com,Vio.com,否,1974610,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=1974610&userCountry=US&profile=r2d2m73kn8&preferredRate=41.63&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1974610&day=04&month=10&year=2026&los=1&price=41.63&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=yrwaCXaRFjUWEuB1Cg4I7hoY1QUiA1VTRFIBMhIaFdFu34EaC21KMG1uNXRWRGhBKAIw9-Dk1AY,2026-09-12,2026-09-13,1,2,0,1,THB,TH,en,precision,first,6,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,93ca19dd45660b89cbe488ee369fa32766f62470e46e831e49c433a0be7c6f9c
task_ed3bf58699eea790d39ba962,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,vio,Vio.com,Vio.com,否,1974610,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=1974610&userCountry=US&profile=r2d2m73kn8&preferredRate=41.63&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1974610&day=04&month=10&year=2026&los=1&price=41.63&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=yrwaCXaRFjUWEuB1Cg4I7hoY1QUiA1VTRFIBMhIaFdFu34EaC21KMG1uNXRWRGhBKAIw9-Dk1AY,2026-09-19,2026-09-20,1,2,0,1,THB,TH,en,precision,first,6,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,ed3bf58699eea790d39ba962402b9b552131db6a635c652accd53e9ce1c41526
task_0ceb3c38521dad2cd0ccc242,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,vio,Vio.com,Vio.com,否,1974610,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=1974610&userCountry=US&profile=r2d2m73kn8&preferredRate=41.63&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1974610&day=04&month=10&year=2026&los=1&price=41.63&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=yrwaCXaRFjUWEuB1Cg4I7hoY1QUiA1VTRFIBMhIaFdFu34EaC21KMG1uNXRWRGhBKAIw9-Dk1AY,2026-09-26,2026-09-27,1,2,0,1,THB,TH,en,precision,first,6,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,0ceb3c38521dad2cd0ccc242973444bbc9800cfcd8fa292c0085597f84a0f7b9
task_1aa1647841018e09bce769c1,ChIJ-6FuuG6Z4jARsMd39e0lG4w,Casa Nithra,S,vio,Vio.com,Vio.com,否,1974610,https://www.vio.com/Hotel/Search?checkIn={checkin}&checkOut={checkout}&currency=USD&forceCurrencyChange=1&lang=en&forceLanguageChange=1&rooms=2:&utm_source=gha&utm_medium=cpc&hotelId=1974610&userCountry=US&profile=r2d2m73kn8&preferredRate=41.63&deviceType=desktop&label=src%3Dgha&cltype=hotel&datype=default&gsite=mapresults&vf=0&ucountry=US&udevice=desktop&hotel=1974610&day=04&month=10&year=2026&los=1&price=41.63&currency=USD&cid=&listid=&rateid=US_D&closerateid=&promo=0&isPrivateRate=0&isAudienceUser=0&isPaidClick=0&cp=yrwaCXaRFjUWEuB1Cg4I7hoY1QUiA1VTRFIBMhIaFdFu34EaC21KMG1uNXRWRGhBKAIw9-Dk1AY,2026-10-05,2026-10-06,1,2,0,1,THB,TH,en,precision,first,6,通过,"执行时将币种参数规范化为THB；执行时将POS参数规范化为TH；存在易失参数，仅用于本次跳转，不作为身份稳定性依据:cid,label,preferredrate,utm_medium,utm_source",待补身份,平台身份卡尚未同时通过平台酒店ID、日期模板和可达性检查,20260904-093453-csv-761aec95,1aa1647841018e09bce769c105964acc2dfd08e7bcbf1b386398ceb1b90a9cd1
