酒店ID,标准平台ID,原始平台名称,是否官网,采集通道,采集优先级,URL解析状态,房型采集状态,房型数量,售卖方案数量,结构核验状态,可达性核验状态,身份核验状态,机器质量等级,是否可进入比价,阻断原因,最近采集时间,采集批次ID,记录哈希
ChIJ0Z5yTVuZ4jARUubHSSSzxhc,hotelscombined,Hotelscombined.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,dbc6cec191d22fb357d09c3063fe28d9523144a12da72b07fbb728c2f75bfdd8
ChIJ0Z5yTVuZ4jARUubHSSSzxhc,hutchgo,hutchgo (Hutchison Travel Limited),否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,0e3659a4f8c08e7ebf1902d9c2618c6748eaa49d4d78920ba9494a5875b76ee0
ChIJ0Z5yTVuZ4jARUubHSSSzxhc,kiwi,Kiwi.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,e4d972d511668dbd7c106f7623a607d2f3cb094b9ddd1d27d6cc99a56c0c67ce
ChIJ0Z5yTVuZ4jARUubHSSSzxhc,klook,klook,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,e1c5838c7389b2429552ef863b699e26314ad5f5466f4a1209b7a1bffdb9c188
ChIJ0Z5yTVuZ4jARUubHSSSzxhc,muv,müv AI,否,none,none,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,aba99429d532b595f1fbb84e163db057f295c60365b8ed9586ee797066ef2b2f
ChIJ0Z5yTVuZ4jARUubHSSSzxhc,orbitz,Orbitz.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,39a6dfaee85aa92fcbb56b21395dc2501e53737a0cb4859478d2aedb3972cf90
ChIJ0Z5yTVuZ4jARUubHSSSzxhc,priceline,Priceline,否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,ecf29a411835ce722f86168c2b8ef87d02eeea618b49b0d68df7c28e4992cac6
ChIJ0Z5yTVuZ4jARUubHSSSzxhc,qantas,Qantas Hotels,否,precision,second,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,11b9209fb71920f83e6313a9f176b776b2738eaa45e76b08af0c36e1b68ffe94
ChIJ0Z5yTVuZ4jARUubHSSSzxhc,stayforlong,Stayforlong.com,否,precision,second,末级详情URL已确认,页面未解析到房型,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,2026-09-03T21:37:37-07:00,20260904-093453-csv-761aec95,c996fc81d836b1ce43492e276272c12830ab2899d523e374c0d673b4c9806589
ChIJ0Z5yTVuZ4jARUubHSSSzxhc,travelocity,Travelocity.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,9bed16cf3ae107a10acd33902eb210ca2cacb8cf0fb48f928265790bda9beb86
ChIJ0Z5yTVuZ4jARUubHSSSzxhc,traveloka,Traveloka.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,d612e1ec740e2edc366d3c3448e185ad5ef0513a38bc470ac99a11bf8283025f
ChIJ0Z5yTVuZ4jARUubHSSSzxhc,travelup,TravelUP,否,none,none,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,be9922816b59767f524bb489760113b75d18c8a8078c582477a751c27e0cd1aa
ChIJ0Z5yTVuZ4jARUubHSSSzxhc,trip,Trip.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,4143cefcb21e79abcc92ee048143e9f2a42f4872877d81ae51113be99c3d2cc4
ChIJ0Z5yTVuZ4jARUubHSSSzxhc,trivago_deals,trivago DEALS,否,none,none,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,7156fdb69403f8804aa57efb7bc9e5b1922074c2e044b50e2bb9382426f52664
ChIJ0Z5yTVuZ4jARUubHSSSzxhc,vio,Vio.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,1c25935f2bfcd6fc22d72a92b839389f095dad60261cde43c873a7f2f8ea882d
ChIJ0Z5yTVuZ4jARUubHSSSzxhc,wego,Wego,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,d15d9b72f73d9f1ad0cce9dac89005ff2f85acef52cbcc2800aee814d6db87cf
ChIJ0ZeJsHKZ4jARIGbivnaS9bE,agoda,Agoda,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,d63e7919f354d258d381344cce7d973e2fd43cc92acced04e31aa2aa206c615c
ChIJ0ZeJsHKZ4jARIGbivnaS9bE,bluepillow,Bluepillow.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,1c350c69e5b571478d125c4ba4f98f6a553dc69edaff1fc0e40f79b4bdb0e75d
ChIJ0ZeJsHKZ4jARIGbivnaS9bE,wego,Wego,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,933a017363e8a9b1e9c15b372169617de8bcb8bda9973819dc00f27b0fa87e06
ChIJ0aj_MXaZ4jARZocht7EKGmg,bluepillow,Bluepillow.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,d5ff451122dd953e0b945813fa072ee3cb6ad5945bc9bfe6156a3274a7fd087d
ChIJ0aj_MXaZ4jARZocht7EKGmg,booking,Booking.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,bd6310efa4c26e2157aae7de8915d595f3f34614cfe8f2d523bb76eda16be2c7
ChIJ0aj_MXaZ4jARZocht7EKGmg,cheaptickets,CheapTickets.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,348bba04969b274e9ca4f111016442abaa02dc10af463e7376cfd85bb459a9d8
ChIJ0aj_MXaZ4jARZocht7EKGmg,dealbase,dealbase.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,26527246f6d50e8231cd2fd7ac3b2e5397b5d6ce926acb93a69ef9e9f041822e
ChIJ0aj_MXaZ4jARZocht7EKGmg,easemytrip,EaseMyTrip.com,否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,60f02606e6244d10a8f8d6d1940c224a0d9edca2657462126c2499f4b09dfe24
ChIJ0aj_MXaZ4jARZocht7EKGmg,edreams,eDreams,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,2fe1a64ce31cb92ea9e87dc2e274ad4844d93b7016c1a490f03d1e46becffcda
ChIJ0aj_MXaZ4jARZocht7EKGmg,etrip,Etrip.net,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,f40ead0e302ce193be7b0798c4309537cae1bb0637d64cab64e07eb5bdf397e1
ChIJ0aj_MXaZ4jARZocht7EKGmg,expedia,Expedia.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,b2c7e0414bab19e076d32ce42a4c9e796151177e76464d3f660dc49a0eeac2f6
ChIJ0aj_MXaZ4jARZocht7EKGmg,goseek,goseek.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,7ac776b590c84164434d9143573d374eddb78b6b49d612f9dc23dcfdf809ebaf
ChIJ0aj_MXaZ4jARZocht7EKGmg,hostelworld,Hostelworld,否,precision,first,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,cb6c2466957eef167c7eb458fe502d1243ab2669d4ad14d1740957f5d25c0263
ChIJ0aj_MXaZ4jARZocht7EKGmg,hotels,Hotels.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,66a30ffbfda3ac8c084c8c94aefe4dacd48cb1f76e9c36fd65537c07f1795990
ChIJ0aj_MXaZ4jARZocht7EKGmg,hutchgo,hutchgo (Hutchison Travel Limited),否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,a3d94898b9ccaaa950930b19c776bf8e5831f457c41c01678385059705ea58ac
ChIJ0aj_MXaZ4jARZocht7EKGmg,kiwi,Kiwi.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,8c33c30e03c9344894d507df1ea8490ccbe55f45b03c2f96f30ca99a5dfe1245
ChIJ0aj_MXaZ4jARZocht7EKGmg,klook,klook,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,75e1f00910f7e90b6d444e699b5252e97f9a731166dc006bc7a9386acd1f8c55
ChIJ0aj_MXaZ4jARZocht7EKGmg,muv,müv AI,否,none,none,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,e8577a718b8190b002e073882563f6f2b970823377c481163eff6efc1dd72846
ChIJ0aj_MXaZ4jARZocht7EKGmg,official_cloudbeds,Yaks House Hostel,是,precision,official,待浏览器解析,尚未采集,0,0,待补齐,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,412d8c6283da7561fe888f144311482b98105d82506527da23f7c51274e0cf0d
ChIJ0aj_MXaZ4jARZocht7EKGmg,orbitz,Orbitz.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,e9690d9046c7cc9ffb359c2bdb03a4dca534e5b3f1a3a4de3d3b9d10e5725452
ChIJ0aj_MXaZ4jARZocht7EKGmg,travelocity,Travelocity.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,d09ef8666571d85d8b0b6eec3f173ed064fb75c216608968ee94e01398a2d5ea
ChIJ0aj_MXaZ4jARZocht7EKGmg,traveloka,Traveloka.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,1f9ea5033f2756da0df8cfd6ad7623c484a5c38d7dac364c5d2021e3a1f50343
ChIJ0aj_MXaZ4jARZocht7EKGmg,trip,Trip.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,fc782bec0b0d05602c2a5c04455b2e09a7fa10db0267d65175bf89268ad97d24
ChIJ0aj_MXaZ4jARZocht7EKGmg,vio,Vio.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,13dd5570631be7b893b52e381ab347d5814e9d5b25fecdda42a486d52b6f2eb7
ChIJ0aj_MXaZ4jARZocht7EKGmg,wego,Wego,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,3ee7b4131b22ea5553fbba5b875310d7897b4f7feb4a9492fc7322b4bd9919a9
ChIJ0bIBMwCZ4jARlcpDS1fNrsE,tripadvisor,Tripadvisor.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,fafd0d35d8f42bbf6b6aef75337b8a11aafa921cf439d1be87629802ab86686f
ChIJ0bpqcHmZ4jAR60mx5HHtpBc,agoda,Agoda,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,5c2c2f108c74a20b7be3ec29bdc9a9d867fbb2d681fb7f12e1cb0a87888b2fc1
ChIJ0bpqcHmZ4jAR60mx5HHtpBc,booking,Booking.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,ca73e6e8a5e611c26606307c96d3461eb8c673ffef5580c358a2f901931f6a59
ChIJ0bpqcHmZ4jAR60mx5HHtpBc,cheaptickets,CheapTickets.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,08ea0b84d2eeb335345ac9e4f5baea4c85a06e0ee51e98f149806c9f0c5bf5f5
ChIJ0bpqcHmZ4jAR60mx5HHtpBc,edreams,eDreams,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,7aa45592592e7dd6b633fab2dabd8cb8725f8251b0cbd3f97a547f0e54b79826
ChIJ0bpqcHmZ4jAR60mx5HHtpBc,expedia,Expedia.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,166810ea73ee8998d6f6fa971665ecb5398492e1ba90c103784ecd764788a3e5
ChIJ0bpqcHmZ4jAR60mx5HHtpBc,hostelworld,Hostelworld,否,precision,first,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,19c0fa3d351455c6643192ded531262c6eb9c982f2233449de167802f58207f3
ChIJ0bpqcHmZ4jAR60mx5HHtpBc,hotels,Hotels.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,0208607820cde3ccc9dc2734d2921415301d8cf3589792ccb0156201681c9bdb
ChIJ0bpqcHmZ4jAR60mx5HHtpBc,official_other,Baan Boon Homestay,是,precision,official,待浏览器解析,尚未采集,0,0,待补齐,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,350df7e5698f3388de54adccadfd203b07bf2b85393f601ae48f5ac4aec5fa97
ChIJ0bpqcHmZ4jAR60mx5HHtpBc,orbitz,Orbitz.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,b2a408e09ad888338336f6e175a4db0d489adb22d6349ac45f3ad52f1ab2961d
ChIJ0bpqcHmZ4jAR60mx5HHtpBc,travelocity,Travelocity.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,00dc5485fbcc9a8d5b44386d59247567e0e64e33a0a4e8a2151d1b208ad70938
ChIJ0bpqcHmZ4jAR60mx5HHtpBc,tripadvisor,Tripadvisor.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,af98e21e49ed135d56278473faccf544931c7a13ad685aa45929b8b0ad572bf4
ChIJ12wrnSGZ4jARLs9UCqM7reM,catchit,Catchit.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,b1bb9fd6506f0ad26885e4b2aff1a79b4dcbb70082b5cafaf5524ba8b8b632f8
ChIJ14sljBOZ4jARscQFyvqh7HI,booking,Booking.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,8e90abe680c7b53acdc8573307493e63e3895681f26a63dbfd39e0cd60ae09f3
ChIJ14sljBOZ4jARscQFyvqh7HI,wego,Wego,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,16ad469f43a7fd7999fb90c8495257afd2ee71ba3ffbe68242215bdaf9ccaa5a
ChIJ1Q6wtFmZ4jARf2TPzyAA9Yc,agoda,Agoda,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,bbb5bcf424296adfb8151197e3fa8c83b357fdf7ba3278b672dfc199b13f4ee7
ChIJ1Q6wtFmZ4jARf2TPzyAA9Yc,bluepillow,Bluepillow.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,310e8e19f89bf76395d6215ca0492583b84d001fbeca9ddf5ea65a505610771a
ChIJ1Q6wtFmZ4jARf2TPzyAA9Yc,trip,Trip.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,7ed3e560ba1f51d879e62bd8cd6190cafb9877cc1e1f5c899681dc31e024c855
ChIJ1Q6wtFmZ4jARf2TPzyAA9Yc,wego,Wego,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,af4c9a19bd4b0882d875e1e68c606d6e00ec3582a95d4f165300cc2a3e0090ae
ChIJ1UospWKZ4jARWe0fSpUgbtI,agoda,Agoda,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,14859846ef228a7cf02974e1e5c051c3c863fb51ecda7894bc5f2d7ba7b563d4
ChIJ1UospWKZ4jARWe0fSpUgbtI,bluepillow,Bluepillow.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,03f168e407bccb51af395e1928132f900a5528565e39a7070a0bcbe196a7f89c
ChIJ1UospWKZ4jARWe0fSpUgbtI,booking,Booking.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,e3eb78dcb3272ea590b2b1df3dd081ab93d9d6ccd381f1bc5dc6de2b726ab4b0
ChIJ1UospWKZ4jARWe0fSpUgbtI,cheaptickets,CheapTickets.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,066846ed30266e1fbe2b74f0f269740fa03ef152f011d23ae8b320bce282ff08
ChIJ1UospWKZ4jARWe0fSpUgbtI,easemytrip,EaseMyTrip.com,否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,cf551e8263a907d5de43233d00f1343bd1637d7f407b086e4ef3080edb15d33c
ChIJ1UospWKZ4jARWe0fSpUgbtI,edreams,eDreams,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,6754ae430f6116fcd3f69e824eaee15af0e3b7881a33af7f203410e75b39a4d8
ChIJ1UospWKZ4jARWe0fSpUgbtI,etrip,Etrip.net,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,cb0dc2d207b1806232b1b2dd237bb61588bcf62f9bfbbf7fd4fe1314a2262f0d
ChIJ1UospWKZ4jARWe0fSpUgbtI,expedia,Expedia.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,34313d87164b0ba05552aad86937bdfa2f6c7e1e4e3817af41ef5ba29fee74d5
ChIJ1UospWKZ4jARWe0fSpUgbtI,goseek,goseek.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,9feb2de41931a7aa1d17963ad145d047f0a7adb393fb740d2d577cc2d5448de0
ChIJ1UospWKZ4jARWe0fSpUgbtI,hostelworld,Hostelworld,否,precision,first,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,eb4562f664ffeea5a29db33da3cf9be5349adb77fc5baf27146e873d72bd4212
