问题ID,图谱实体ID,目标实体类型,POI名称,行政区,小红书帖子ID,标题,作者,发布日期,URL,时间窗口,距离核查日天数,名称直接命中,名称弱锚点,名称弱锚点命中,分店或位置上下文命中,游客语境线索,本地日常线索,攻略清单风险,商家营销风险,经营状态风险,跨区行程上下文,异地同名风险,行政区冲突,空间冲突词,旧业务地域污染,疑似协同营销,近重复组ID,同作者多帖,正文字符数,机器分流状态,待审核原文上下文,正文SHA256
GYTRAVEL-HV-20260916-0001,food_4039cbf8-f08b-4ae2-8442-36c87f234d8a,FoodAndBeverage,黔大叔大牌档(甲秀楼店),南明区,6a60e6ea000000000100fe3f,黔大叔大排档 双椒鸡每次必点,小方同学,2026-07-22,https://www.xiaohongshu.com/explore/6a60e6ea000000000100fe3f?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,57,是,黔大叔,是,否,是,否,否,否,否,否,否,否,,否,否,,否,166,待审核_分店上下文不足,"黔大叔大排档 双椒鸡每次必点
双椒鸡,辣辣的,香香的。好吃好吃!
#素瓜豆汤[话题]# 配上胡辣椒蘸水,大部分贵州人夏天特爱(我个人喜好上一般般)
#凉拌米皮[话题]# ,味道刚刚好
#炸洋芋粑粑[话题]# 配#辣椒面[话题]# 好吃好吃

#贵阳美食[话题]# #贵阳小吃[话题]##贵阳旅游[话题]# #黔大叔大排档[话题]# ",65c14b8e17b61107cb6613752af6df2687eafa84e49d64279f0acd3cd2448786
GYTRAVEL-HV-20260916-0001,food_4039cbf8-f08b-4ae2-8442-36c87f234d8a,FoodAndBeverage,黔大叔大牌档(甲秀楼店),南明区,62858953000000002103cd5b,贵阳这家怀旧风的宵夜大排档好吃到哭泣,🌟爱吃芝士的拉面,2022-05-19,https://www.xiaohongshu.com/explore/62858953000000002103cd5b?xsec_token_redacted=1&xsec_source=pc_dots,超过36个月,1582,是,黔大叔,是,否,是,是,否,否,否,否,否,否,,否,否,,否,666,排除_时间窗口,"贵阳这家怀旧风的宵夜大排档好吃到哭泣
之前吃过一次就爱上
炝锅鱼、血旺烧肥肠让我回味无穷
这次来试试宵夜果然没失望!!

店名:黔大叔大牌档
地址:富水南路186号泰祥国际负2楼
消费:人均60+
营业时间:10:00-凌晨03:00

菜品:
1烤鸡全拼:
贵阳烤鸡在贵阳宵夜中肯定占有一席之位,三五好友点上一份烤鸡再配上啤酒,简直是我们老贵阳宵夜的标配。黔大叔的烤鸡一上来,各位小伙伴的口水就直流!第一筷子夹的不约而同都是这个菜[笑哭R]外皮酥脆,鸡肉鲜嫩",362cfcfc07b752e16e70696e6d40644a865a4ef5ece25351b6b36308da808b91
GYTRAVEL-HV-20260916-0001,food_4039cbf8-f08b-4ae2-8442-36c87f234d8a,FoodAndBeverage,黔大叔大牌档(甲秀楼店),南明区,61dd6c31000000002103c7c7,贵阳首家油卤鹅!贵阳必打卡的黔菜大牌档!,奇怪的食客,2022-01-11,https://www.xiaohongshu.com/explore/61dd6c31000000002103c7c7?xsec_token_redacted=1&xsec_source=pc_dots,超过36个月,1710,是,黔大叔,是,否,是,否,否,是,否,否,否,否,,否,否,,否,666,排除_时间窗口,"贵阳首家油卤鹅!贵阳必打卡的黔菜大牌档!
店名:黔大叔大牌档
地址:富水南路186号泰祥国际负2楼
人均:50-60+

黔大叔大牌档基本咱和朋友聚餐首选,味道好,价格实惠,而且环境也不错,介绍说大厅里的古董桌椅板凳这些价值就超过百万。

这次上了新品,朋友约来吃,满满一桌子硬菜,6个人根本吃不完才400+,性价比着实安逸!而且这次上的好多新品确实好好吃啊,可惜一胃装之不下!
",876125e25429c01abed295088cea1164f15a57c945d52216b3fa4db9e301c870
GYTRAVEL-HV-20260916-0001,food_4039cbf8-f08b-4ae2-8442-36c87f234d8a,FoodAndBeverage,黔大叔大牌档(甲秀楼店),南明区,66e195f4000000002603103e,掇食贵阳 | 烧满贵州味的黔大叔大牌档,吃痴喫喫钥,2024-09-11,https://www.xiaohongshu.com/explore/66e195f4000000002603103e?xsec_token_redacted=1&xsec_source=pc_dots,24至36个月,736,是,黔大叔,是,否,否,是,否,是,否,否,否,否,,否,否,,否,956,待审核_分店上下文不足,"掇食贵阳 | 烧满贵州味的黔大叔大牌档
◽因酸辣而广受喜爱的贵州味,其实远不止酸辣。爆、炒、蒸、煮、炖、烧、烤、煎、腌、酿等技法做出来的酸甜苦辣麻咸鲜,才是贵州菜烧满的味道。
◽几年前第一次听到这名字,还以为是家卖小龙虾烧烤炒饭的店。从当初的社区食堂,到现在的人气餐厅......
◽黔大叔大牌档,2019年品牌成立,2020年首店开业。连续多年入选贵阳必吃",9dfcb6a7c3e37ba108c4058e3a572476f41bf9bb035dfc95dd34054668a5cab2
GYTRAVEL-HV-20260916-0001,food_4039cbf8-f08b-4ae2-8442-36c87f234d8a,FoodAndBeverage,黔大叔大牌档(甲秀楼店),南明区,5fec5e3c000000000100a06c,贵阳美食市井烟火气的江湖菜终于来了,丁蔓菲呀,2020-12-30,https://www.xiaohongshu.com/explore/5fec5e3c000000000100a06c?xsec_token_redacted=1&xsec_source=pc_dots,超过36个月,2087,是,黔大叔,是,是,是,是,是,否,否,否,否,否,,否,否,,否,934,排除_时间窗口,"噶猴
这里是分享贵阳好吃的丁丁
-
我是万万没想到
在2020年我还能找到
200块能吃到一桌子的菜(满汉全席)
-
整个店 都弥漫着市井的烟火气
但区别于当下看腻了的那种风格
干净整洁的明亮厨房档口
货真价实的老古董家具
(比我年纪还大 极具年代感)
食材都是看的见贵州山里食材
这里的每一寸都透露出江湖气
-
店名:黔大叔大牌档
地址:富水南路泰祥国际
人均:低则10¥ 高不过50 60¥
-
位于甲秀楼商圈 就在黔诚酸汤牛肉楼下
别看在景点附近 来吃的几乎全是老贵阳人
外地游客别错过这家本地人都来吃的贵州江湖菜
-
⭕价格实在感人!
Zui 便宜的菜品6元可以吃饱
Zui 贵的菜真的也就是50元!!
就算不吃饭 来这里喝杯茶(10元)
坐在",1bbb065e571d41dcaca0a0318b4ee7651530f96b36b6737fc914c15f3bfc2bce
GYTRAVEL-HV-20260916-0001,food_4039cbf8-f08b-4ae2-8442-36c87f234d8a,FoodAndBeverage,黔大叔大牌档(甲秀楼店),南明区,5ff020bf0000000001004509,贵阳探店|平价好吃有烟火气的黔菜馆找到啦!,小董小董,2021-01-02,https://www.xiaohongshu.com/explore/5ff020bf0000000001004509?xsec_token_redacted=1&xsec_source=pc_dots,超过36个月,2084,是,黔大叔,是,否,是,是,是,否,否,否,否,否,,否,否,,否,502,排除_时间窗口,"贵阳探店|平价好吃有烟火气的黔菜馆找到啦!
看到大排档的招牌忍不住被吸引进来,透明的厨房,复古实木的装修,体验感很好!菜品真的好吃,将黔菜的味道体现的很好!而且价格也很实惠!
-
店名:黔大叔大牌档
地址:富水南路168号泰祥国际1层
价格:人均40+
-
大厅很宽敞,桌与桌之间距离也合适,桌椅都是古董,价值不菲!还有许多包房,墙面还有老贵阳的照片,喷水池变化的照片等等!厨房也是开放的,炒菜、卤菜、甜品...都看得到!
·
他家菜品味道真的不错,黔味很足,糟辣、香辣、麻辣...都有!
招牌糟辣鱼:我很喜欢糟辣椒的",169c313901f306dca39332b05fd745e81310e6d05adb31bbab8906cf88d966a3
GYTRAVEL-HV-20260916-0001,food_4039cbf8-f08b-4ae2-8442-36c87f234d8a,FoodAndBeverage,黔大叔大牌档(甲秀楼店),南明区,5ff1936300000000010030a9,贵阳探店| 刷爆朋友圈的黔菜——黔大叔大排档,摸鱼一级选手,2021-01-03,https://www.xiaohongshu.com/explore/5ff1936300000000010030a9?xsec_token_redacted=1&xsec_source=pc_dots,超过36个月,2083,是,黔大叔,是,否,是,是,否,否,否,否,否,否,,否,否,,否,888,排除_时间窗口,"贵阳探店| 刷爆朋友圈的黔菜——黔大叔大排档
叮叮叮~莫鱼来探店!!!
刷爆朋友圈的黔菜大排档——黔大叔大排档
到底值不值打卡呢
店名:黔大叔大排档
[圆图钉]地理位置:富水南路168号泰祥国际1层
人均:50

店内环境我还是很喜欢的店内没有过度装修,但是又给人老贵阳的安逸感,店里干净明亮,厨房也是开放式厨房,菜也是干净的放在案台上,让人看着就放心,桌子很有特",338227f21923d4b7f1177f7f32f6e6c0ccdaf2599c7c47af8d2d7f67413edb55
GYTRAVEL-HV-20260916-0001,food_4039cbf8-f08b-4ae2-8442-36c87f234d8a,FoodAndBeverage,黔大叔大牌档(甲秀楼店),南明区,5feb4e79000000000101ebca,"贵阳市中心正宗黔北菜,最高性价比黔菜馆",夜猫子二,2020-12-29,https://www.xiaohongshu.com/explore/5feb4e79000000000101ebca?xsec_token_redacted=1&xsec_source=pc_dots,超过36个月,2088,是,黔大叔,是,是,是,是,否,是,否,是,否,否,,否,否,,否,872,排除_时间窗口,"
▪【血旺烧肥肠】吃饭有肥肠的店我都会点肥肠!他们家这一份太太太满足了,肥肠量超多,血旺又很嫩,汤汁都很有味儿!爱了!!
汤都是9块一盅,有土鸡汤、排骨汤、竹荪野菌汤!
-
整体菜品真的都非常好吃又正宗,价格也很实惠,来吃一次就会二刷的店!
而且有很多贵阳本地老者者会约在下午来店里喝茶闲聊!!当茶馆使!
-
-
店名:黔大叔大牌档 #黔大叔大牌档[地点]#
| 地址: #贵阳[地点]#南明区富水南路168号泰祥国际一楼(楼上就是黔诚酸汤牛肉,走路就到甲秀楼)
| 时间:11:00-22:30
| 人均:30+
-
-
-
贵阳探店 | 贵阳旅行 | 贵阳美食 | 贵州美食
贵州旅行 | 美食探店 | 贵州特色 | 黔菜",542d0b187c0220097edbdbb9fd5c328a77c14097e74c973046e12e246af46a03
GYTRAVEL-HV-20260916-0001,food_4039cbf8-f08b-4ae2-8442-36c87f234d8a,FoodAndBeverage,黔大叔大牌档(甲秀楼店),南明区,662e64ab000000001c005524,二刷贵阳黔大叔大排档,卿本佳人奈何便秘,2024-04-28,https://www.xiaohongshu.com/explore/662e64ab000000001c005524?xsec_token_redacted=1&xsec_source=pc_dots,24至36个月,872,是,黔大叔,是,否,否,否,否,否,否,是,否,否,,否,否,,否,299,待审核_跨区行程上下文,"二刷贵阳黔大叔大排档
黔大叔大排档
地址:富水南路186号泰祥国际负2楼
这是第二次吃黔大叔了,菜品主打一个鲜辣。大排档的风格,但环境敞亮干净。
【招牌糟辣鱼】小辣,酸中带甜。
【糊辣炝锅鱼】辣椒确实有点炝,但又香又辣,很够味。
【黔北双椒鸡】越吃越香,但不明白为什么鸡肉一定要要弄成鸡丁大小。
【油卤鹅】特别香嫩,出乎意料的好吃,蘸不蘸干",d1136abdc76f103a7a14e19af2999a7308c8630580713357205a0ac06add5b92
GYTRAVEL-HV-20260916-0001,food_4039cbf8-f08b-4ae2-8442-36c87f234d8a,FoodAndBeverage,黔大叔大牌档(甲秀楼店),南明区,61a0367c000000002103b1d1,贵阳食记|真的有人还没吃过这家黔菜吗,土豆提子,2021-11-26,https://www.xiaohongshu.com/explore/61a0367c000000002103b1d1?xsec_token_redacted=1&xsec_source=pc_dots,超过36个月,1756,是,黔大叔,是,否,否,否,否,否,否,否,否,否,,否,否,,否,340,排除_时间窗口,"贵阳食记|真的有人还没吃过这家黔菜吗
店名:黔大叔大排档
営时间:11:00—21:30
地址:富水南路泰祥国际负2(都市高架桥下)
人均:65
—————————————————————
这是一家开了很多年的老黔菜馆,但我也是今年才发现的,不过已经去过很多次了,主要是这家店菜便宜!份量多!服务好!上菜快!就是板凳不太好座([偷笑R])(等位快)
1糟辣鱼,招牌必点!!真的",ca96c55f1556f45b5f1a98435b8a9915a38e3386cefbcb395f0f4aea1c6ec6d1
GYTRAVEL-HV-20260916-0001,food_4039cbf8-f08b-4ae2-8442-36c87f234d8a,FoodAndBeverage,黔大叔大牌档(甲秀楼店),南明区,5feb4efb000000000101ed70,好有烟火气的黔北菜!想带外地朋友来|贵阳,张张Zhang,2020-12-29,https://www.xiaohongshu.com/explore/5feb4efb000000000101ed70?xsec_token_redacted=1&xsec_source=pc_dots,超过36个月,2088,是,黔大叔,是,否,是,是,否,否,否,否,否,否,,否,否,,否,941,排除_时间窗口,"好有烟火气的黔北菜!想带外地朋友来|贵阳
-
以前朋友来贵阳旅游,我都会带他们去吃吃丝娃娃、牛肉粉,酸汤火锅什么的!!但这次get的这家专门吃黔北菜的贵阳美食大牌档!成为了我下次带朋友来吃的首选!江湖人称!【黔大叔大牌档】
-
关于餐厅
⭕店里很大,是70、80年代的装修感觉,融合了一点老茶馆的味道,更有那个味道了!而且为了原汁原味的还原70/80年代的贵阳用餐环境!老板店里所有的桌椅都是“古董”家具!!!有淘的也有收藏的,贵的好像小几万的都有,一顿饭下来奇怪的知识点又增加了
-
关于用餐
他们家主打的是黔北菜系,u1s1,贵州菜吃了",ecf9078d5eb514bd5f1f1357f7669e420ceb46363022f864961cce9fc8b52e14
GYTRAVEL-HV-20260916-0001,food_4039cbf8-f08b-4ae2-8442-36c87f234d8a,FoodAndBeverage,黔大叔大牌档(甲秀楼店),南明区,6819c782000000001200690c,在贵州!贵阳这4家值得反复去的美食老店,羊大婶不洋,2025-05-06,https://www.xiaohongshu.com/explore/6819c782000000001200690c?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,499,是,黔大叔,是,否,否,否,否,是,否,否,否,否,,否,否,,否,951,待审核_分店上下文不足,"5层
人均消费:70元左右
特点:老牌黔菜连锁店,品质稳定,闭眼点不踩雷。
宫爆板筋:板筋脆嫩,花生香脆,甜辣的味道超下饭,一份40元左右。
酸汤牛肉:酸汤浓郁开胃,牛肉嫩滑,酸得恰到好处,一份70元左右。
个人体验:经常纠结吃啥的时候就来这,宫爆板筋我能干两大碗饭,酸汤牛肉的酸汤我能喝好几碗,真的百吃不腻。
推荐四
黔大叔大牌档
位置:南明区富水南路168号泰祥国际负二楼
人均消费:65元左右
特点:常年霸占必吃榜,人气超旺,氛围热闹。
糟辣鱼:鱼鲜和糟辣椒香完美融合,鱼肉鲜嫩,汤汁泡饭一绝,一份60元左右。
黔北双椒鸡:鸡肉和双椒搭配,色泽诱人,香辣过瘾,一份50元左右。
个人体验:周末去花果园逛街顺便吃的,一进店就被这热闹的干饭氛围感染,",1b70c8cc6cd06cef9085904361fd69cf5ef5c910597f66264262c139fb6cb473
GYTRAVEL-HV-20260916-0001,food_4039cbf8-f08b-4ae2-8442-36c87f234d8a,FoodAndBeverage,黔大叔大牌档(甲秀楼店),南明区,66c1d2090000000005033900,贵阳!看我一下午吃三家店,一只鱼,2024-08-18,https://www.xiaohongshu.com/explore/66c1d2090000000005033900?xsec_token_redacted=1&xsec_source=pc_dots,24至36个月,760,是,黔大叔,是,否,否,否,否,否,否,否,否,否,,否,否,,否,340,待审核_分店上下文不足,"好像也有卖dirty了,哈哈哈哈哈。在半坡拐角上,整条街也很有感觉。整体8.5分。
堰塘街,喷水池H口步行800m

南门口肠旺面
大排队,一整个大排队。门口是明档煮面,嬢嬢们动作麻利,配合默契。好容易排到了不多吃点对不起自己。大排,脆哨,豆腐干全加。面条脆弹,整体7.5分。
护国路153号,中山西站D口1000m

黔大叔大牌档
随机搜索的一家店。最有意思的是门口等位区的围炉煮茶,就是不吃饭,在这坐坐喝喝茶也不错。贵州菜,这家的鱼和辣子鸡都是过油的,于是点了啤酒,吃饱喝足。整体7.5分。
富水南路186号泰祥国际负2楼
#贵阳[话题]# #人间烟火[话题]# #烟火云南就在米店[话题]#",bcd7378f68a1a08fc4264e442ae06929e4257605ff08a75f38b1aa9feaae2d87
GYTRAVEL-HV-20260916-0001,food_4039cbf8-f08b-4ae2-8442-36c87f234d8a,FoodAndBeverage,黔大叔大牌档(甲秀楼店),南明区,62e213b5000000001b023173,贵阳探店|排队一小时的黔大叔大排档,美食小组长李椪柑,2022-07-28,https://www.xiaohongshu.com/explore/62e213b5000000001b023173?xsec_token_redacted=1&xsec_source=pc_dots,超过36个月,1512,是,黔大叔,是,否,是,否,否,否,否,否,否,否,,否,否,,否,612,排除_时间窗口,"贵阳探店|排队一小时的黔大叔大排档
因为这家店在我们办公室楼下,每次经过外面都是坐满了排队的人,作为美食爱好者,今天约了朋友打卡了!!!

————————————————————————
排队的人很多,我们前面排了24桌,大概等了一个多小时吧!![哭惹R]

点了朋友推荐的泡椒牛蛙88rmb,味道很好吃!辣味十足,蛙的肉质也很嫩!! 简直是我的爱啊啊",332a5098344825a0f88a0799255eae8c8ced2005dd9c96d608dcca979b6e3c18
GYTRAVEL-HV-20260916-0001,food_4039cbf8-f08b-4ae2-8442-36c87f234d8a,FoodAndBeverage,黔大叔大牌档(甲秀楼店),南明区,660270c30000000012031bd2,贵阳探店 五天美食红黑榜,特特,2024-03-26,https://www.xiaohongshu.com/explore/660270c30000000012031bd2?xsec_token_redacted=1&xsec_source=pc_dots,24至36个月,905,是,黔大叔,是,否,是,否,是,否,否,否,否,否,,否,否,,否,818,待审核_分店上下文不足,"推荐一家肉饼店
[火R][火R]陈记绿色肉饼王(兴关路店),¥8/人
南明区兴关路224号(贵阳站1.2km)
一定要买加肉的 八块钱 一个肉饼比脸还大 越吃越香 吃完麻麻的非常过瘾 回来还会想念的味道[点赞R][点赞R][点赞R]

[星R][星R][星R] 图4 5 正餐有两家味道都不错 随便点都不踩雷的
[火R]黔大叔大牌档,¥79/人
富水南路186号泰祥国际负2楼
[火R]树厨贵州菜(大十字店),,¥52/人
中华南路8号诺富特酒店旁

[星R][星R] 图6 一烙锅 很多分店 我们吃下来觉得普普通通吧 反转版麻辣香锅 吃一个新鲜吧

[星R] 图7 烤腊排骨 我们吃的是虎门巷一个居民楼里的苍蝇小馆 不推荐 出来又在隔壁买了一把烧烤 ",70b8c4b2f2e20143a38013d6987ce87505a0d335acc3ad6c138c3bd27eb9c5bb
GYTRAVEL-HV-20260916-0002,food_6ff1be14-40bd-4679-9032-99dc77f90812,FoodAndBeverage,8号花园餐厅(甲秀楼店),南明区,68e0b4d600000000050027eb,贵阳第一天,大天使,2025-10-04,https://www.xiaohongshu.com/explore/68e0b4d600000000050027eb?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,348,是,号花园,是,是,是,否,是,否,否,否,否,否,,否,否,,否,373,待语义审核,"驳,比南宁机场至今没地铁好。
到了酒店我们两间房想住得近一点,酒店给我们免费升级了两间复式套房,看上去很好,但是空调不是中央空调,是大柜机噪音大,幸好现在贵阳天气凉快不用开空调,开窗就好。中午找了附近一家牛德很牛肉火锅就解决了。下午休息后去了贵阳出名的甲秀楼,人好多啊,甲秀楼比较小,旁边有个翠微园可以逛逛,人也是很多。晚餐在8号花园餐厅吃饭,菜感觉一般,但是餐厅有很多一间间的户外包间很有特点,楼顶还有漂亮的观景平台可以看到甲秀楼夜景,还有爱贵阳和猴子塑像可以打卡。看完夜景就回酒店了,一天行程结束。#贵阳[话题]# #国庆游[话题]#",6f1a7dc854047502bbca1060e455de15ccae573892994f390838fa89c252c131
GYTRAVEL-HV-20260916-0002,food_6ff1be14-40bd-4679-9032-99dc77f90812,FoodAndBeverage,8号花园餐厅(甲秀楼店),南明区,688b3056000000000403edab,"贵阳中心藏着个神仙地,拍照吃饭一站式",逗趣食宝熊,2025-07-31,https://www.xiaohongshu.com/explore/688b3056000000000403edab?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,413,是,号花园,是,是,否,否,否,否,否,否,否,否,,否,是,near_dup_b226f435169c,否,370,待审核_疑似协同营销,"去
拍照特别出片,发朋友圈好多人问在哪
不爱说话的姐妹也能轻松拍
吃饭玩乐一条龙,太方便了!
不用吃完饭想破头去哪,在这儿能从早玩到晚
开车来的也别怕,有专门的停车地方,特省心
新上的酸汤牛肉套餐得点
鲜切的牛腩、牛杂、肥牛...都是实在东西
每口都裹着酸汤的鲜辣,配蔬菜拼盘吃着绝了
还有家常菜和甜品水果,吃完特满足
8号花园餐厅(甲秀楼店)
南明区中华南路街道阳明路8号公馆4楼(兴业银行背后)
#黔菜[话题]##贵阳美食[话题]##贵州酸汤[话题]##贵阳餐厅推荐[话题]##贵阳美食[话题]# #露台花园餐厅[话题]# #户外花园餐厅[话题]# #氛围感火锅[话题]# #一站式餐厅[话题]# #花园露台餐厅[话题]#",4235369aa23b082a11bab851d4634794cb6fe98023a5c54033312b898de8c969
