交通类型代码,交通类型中文,route_id,stop_id,最小stop_sequence,最大stop_sequence,经过行程数
3,公交车,1098,2873,29,29,2
3,公交车,1098,2874,30,30,2
3,公交车,1098,2875,31,31,2
3,公交车,1098,2876,32,32,2
3,公交车,1098,2877,33,33,2
3,公交车,1098,2878,34,34,2
3,公交车,1098,2879,35,35,2
3,公交车,1098,2880,36,36,2
3,公交车,1098,3637,37,37,2
3,公交车,1098,3638,38,38,2
3,公交车,1098,3639,39,39,2
3,公交车,1098,3640,40,40,2
3,公交车,1098,367,2,2,2
3,公交车,1098,3927,3,3,2
3,公交车,1098,3928,4,4,2
3,公交车,1098,3929,5,5,2
3,公交车,1098,3930,6,6,2
3,公交车,1098,3931,7,7,2
3,公交车,1098,3932,8,8,2
3,公交车,1098,3933,9,9,2
3,公交车,1098,3934,10,10,2
3,公交车,1098,3935,11,11,2
3,公交车,1098,4390,12,12,2
3,公交车,1098,4391,13,13,2
3,公交车,1098,4991,14,14,2
3,公交车,1098,9084,41,41,2
3,公交车,1098,9303,1,1,2
3,公交车,1099,1477,12,12,2
3,公交车,1099,1478,13,13,2
3,公交车,1099,1479,14,14,2
3,公交车,1099,1480,15,15,2
3,公交车,1099,1481,16,16,2
3,公交车,1099,1482,17,17,2
3,公交车,1099,1483,18,18,2
3,公交车,1099,1484,19,19,2
3,公交车,1099,1668,27,27,2
3,公交车,1099,1669,30,30,2
3,公交车,1099,1670,32,32,2
3,公交车,1099,2028,6,6,2
3,公交车,1099,2029,7,7,2
3,公交车,1099,2030,8,8,2
3,公交车,1099,2688,9,9,2
3,公交车,1099,2689,10,10,2
3,公交车,1099,2691,11,11,2
3,公交车,1099,2804,33,33,2
3,公交车,1099,2805,34,34,2
3,公交车,1099,2806,36,36,2
3,公交车,1099,2807,37,37,2
3,公交车,1099,3442,2,2,2
3,公交车,1099,3443,3,3,2
3,公交车,1099,3444,4,4,2
3,公交车,1099,3445,5,5,2
3,公交车,1099,399,23,23,2
3,公交车,1099,4155,1,1,2
3,公交车,1099,4577,21,21,2
3,公交车,1099,4578,20,20,2
3,公交车,1099,4624,35,35,2
3,公交车,1099,4625,31,31,2
3,公交车,1099,4626,29,29,2
3,公交车,1099,4628,28,28,2
3,公交车,1099,4630,26,26,2
3,公交车,1099,4631,25,25,2
3,公交车,1099,4633,24,24,2
3,公交车,1099,4635,22,22,2
3,公交车,1099,4944,39,39,2
3,公交车,1099,4945,38,38,2
3,公交车,1100,11710,16,16,2
3,公交车,1100,11712,18,18,2
3,公交车,1100,11749,5,5,2
3,公交车,1100,2028,7,7,2
3,公交车,1100,2029,8,8,2
3,公交车,1100,2030,9,9,2
3,公交车,1100,2612,26,26,2
3,公交车,1100,2613,27,27,2
3,公交车,1100,2614,28,28,2
3,公交车,1100,2615,29,29,2
3,公交车,1100,2616,30,30,2
3,公交车,1100,2688,10,10,2
3,公交车,1100,2689,11,11,2
3,公交车,1100,2691,12,12,2
3,公交车,1100,2695,13,13,2
3,公交车,1100,2849,20,20,2
3,公交车,1100,2931,21,21,2
3,公交车,1100,2932,22,22,2
3,公交车,1100,2933,23,23,2
3,公交车,1100,2934,25,25,2
3,公交车,1100,3442,2,2,2
3,公交车,1100,3443,3,3,2
3,公交车,1100,3444,4,4,2
3,公交车,1100,3445,6,6,2
3,公交车,1100,5212,14,14,2
3,公交车,1100,5213,15,15,2
3,公交车,1100,5214,17,17,2
3,公交车,1100,5215,19,19,2
3,公交车,1100,5307,24,24,2
3,公交车,1100,9312,1,1,2
3,公交车,1101,12252,31,31,2
3,公交车,1101,1477,13,13,2
3,公交车,1101,1478,14,14,2
3,公交车,1101,1479,15,15,2
3,公交车,1101,1480,16,16,2
3,公交车,1101,1481,17,17,2
3,公交车,1101,1482,18,18,2
3,公交车,1101,1483,19,19,2
3,公交车,1101,1484,20,20,2
3,公交车,1101,1653,21,21,2
3,公交车,1101,1654,22,22,2
3,公交车,1101,1655,23,23,2
3,公交车,1101,1656,25,25,2
3,公交车,1101,1657,26,26,2
3,公交车,1101,1658,27,27,2
3,公交车,1101,1659,28,28,2
3,公交车,1101,2028,7,7,2
3,公交车,1101,2029,8,8,2
3,公交车,1101,2030,9,9,2
3,公交车,1101,2688,10,10,2
3,公交车,1101,2689,11,11,2
3,公交车,1101,2691,12,12,2
3,公交车,1101,2791,29,29,2
3,公交车,1101,2792,30,30,2
3,公交车,1101,3442,3,3,2
3,公交车,1101,3443,4,4,2
3,公交车,1101,3444,5,5,2
3,公交车,1101,3445,6,6,2
3,公交车,1101,4155,2,2,2
3,公交车,1101,4576,24,24,2
3,公交车,1101,9312,1,1,2
3,公交车,1102,2308,18,18,2
3,公交车,1102,2309,19,19,2
3,公交车,1102,2310,20,20,2
3,公交车,1102,2311,21,21,2
3,公交车,1102,2312,22,22,2
3,公交车,1102,2313,23,23,2
3,公交车,1102,2314,24,24,2
3,公交车,1102,2315,25,25,2
3,公交车,1102,2316,26,26,2
3,公交车,1102,2868,27,27,2
3,公交车,1102,2869,28,28,2
3,公交车,1102,2870,29,29,2
3,公交车,1102,2871,30,30,2
3,公交车,1102,2879,31,31,2
3,公交车,1102,2880,32,32,2
3,公交车,1102,3637,33,33,2
3,公交车,1102,3638,34,34,2
3,公交车,1102,3639,35,35,2
3,公交车,1102,3640,36,36,2
3,公交车,1102,367,5,5,2
3,公交车,1102,3927,6,6,2
3,公交车,1102,3928,7,7,2
3,公交车,1102,3929,8,8,2
3,公交车,1102,3930,10,10,2
3,公交车,1102,3931,11,11,2
3,公交车,1102,3932,12,12,2
3,公交车,1102,3933,13,13,2
3,公交车,1102,3934,14,14,2
3,公交车,1102,3935,15,15,2
3,公交车,1102,3979,9,9,2
3,公交车,1102,4155,2,2,2
3,公交车,1102,4156,3,3,2
3,公交车,1102,4157,4,4,2
3,公交车,1102,4390,16,16,2
3,公交车,1102,4391,17,17,2
3,公交车,1102,9085,37,37,2
3,公交车,1102,9305,1,1,2
3,公交车,1103,13427,31,31,2
3,公交车,1103,13428,32,32,2
3,公交车,1103,13436,33,33,2
3,公交车,1103,13438,34,34,2
3,公交车,1103,13441,35,35,2
3,公交车,1103,13443,36,36,2
3,公交车,1103,13444,37,37,2
3,公交车,1103,13452,38,38,2
3,公交车,1103,13453,39,39,2
3,公交车,1103,13454,40,40,2
3,公交车,1103,13455,41,41,2
3,公交车,1103,13456,42,42,2
3,公交车,1103,1377,23,23,2
3,公交车,1103,1378,24,24,2
3,公交车,1103,1379,25,25,2
3,公交车,1103,1380,26,26,2
3,公交车,1103,1381,27,27,2
3,公交车,1103,1382,28,28,2
3,公交车,1103,1383,29,29,2
3,公交车,1103,1384,30,30,2
3,公交车,1103,3442,5,5,2
3,公交车,1103,3443,6,6,2
3,公交车,1103,4154,3,3,2
3,公交车,1103,4155,4,4,2
3,公交车,1103,4156,1,1,2
3,公交车,1103,4157,2,2,2
3,公交车,1103,4184,9,9,2
3,公交车,1103,4189,16,16,2
3,公交车,1103,4190,17,17,2
3,公交车,1103,4191,18,18,2
3,公交车,1103,4193,19,19,2
3,公交车,1103,4194,20,20,2
3,公交车,1103,4936,22,22,2
3,公交车,1103,5370,21,21,2
3,公交车,1103,843,10,10,2
3,公交车,1103,844,11,11,2
3,公交车,1103,845,12,12,2
3,公交车,1103,846,13,13,2
3,公交车,1103,847,14,14,2
3,公交车,1103,876,15,15,2
3,公交车,1103,910,7,7,2
3,公交车,1103,911,8,8,2
3,公交车,1104,12531,1,1,2
3,公交车,1104,12534,3,3,2
3,公交车,1104,12536,2,2,2
3,公交车,1104,1263,21,21,2
3,公交车,1104,1589,9,9,2
3,公交车,1104,1590,10,10,2
3,公交车,1104,1591,11,11,2
3,公交车,1104,409,23,23,2
3,公交车,1104,4183,16,16,2
3,公交车,1104,4184,26,26,2
3,公交车,1104,4421,8,8,2
3,公交车,1104,4823,4,4,2
3,公交车,1104,4824,5,5,2
3,公交车,1104,5320,6,6,2
3,公交车,1104,5321,7,7,2
3,公交车,1104,843,27,27,2
3,公交车,1104,844,28,28,2
3,公交车,1104,845,29,29,2
3,公交车,1104,846,30,30,2
3,公交车,1104,847,31,31,2
3,公交车,1104,876,32,32,2
3,公交车,1104,901,12,12,2
3,公交车,1104,902,13,13,2
3,公交车,1104,903,14,14,2
3,公交车,1104,904,15,15,2
3,公交车,1104,905,17,17,2
3,公交车,1104,906,18,18,2
3,公交车,1104,907,19,19,2
3,公交车,1104,908,20,20,2
3,公交车,1104,909,22,22,2
3,公交车,1104,910,24,24,2
3,公交车,1104,911,25,25,2
3,公交车,1105,12616,9,9,2
3,公交车,1105,3442,3,3,2
3,公交车,1105,3443,4,4,2
3,公交车,1105,4155,2,2,2
3,公交车,1105,4183,7,7,2
3,公交车,1105,903,5,5,2
3,公交车,1105,904,6,6,2
3,公交车,1105,905,8,8,2
3,公交车,1105,9310,1,1,2
3,公交车,1106,1263,11,11,2
3,公交车,1106,12702,17,17,2
3,公交车,1106,3442,3,3,2
3,公交车,1106,3443,4,4,2
3,公交车,1106,409,13,13,2
3,公交车,1106,4155,2,2,2
3,公交车,1106,4183,6,6,2
3,公交车,1106,4184,16,16,2
3,公交车,1106,904,5,5,2
3,公交车,1106,905,7,7,2
3,公交车,1106,906,8,8,2
3,公交车,1106,907,9,9,2
3,公交车,1106,908,10,10,2
3,公交车,1106,909,12,12,2
3,公交车,1106,910,14,14,2
3,公交车,1106,911,15,15,2
3,公交车,1106,9313,1,1,2
3,公交车,1107,13122,22,22,2
3,公交车,1107,13137,23,23,2
3,公交车,1107,1859,16,16,2
3,公交车,1107,3442,2,2,2
3,公交车,1107,3443,3,3,2
3,公交车,1107,513,19,19,2
3,公交车,1107,912,4,4,2
3,公交车,1107,913,5,5,2
3,公交车,1107,914,6,6,2
3,公交车,1107,915,7,7,2
3,公交车,1107,916,8,8,2
3,公交车,1107,917,9,9,2
3,公交车,1107,918,10,10,2
3,公交车,1107,931,11,11,2
3,公交车,1107,9310,1,1,2
3,公交车,1107,932,12,12,2
3,公交车,1107,933,13,13,2
3,公交车,1107,934,14,14,2
3,公交车,1107,935,15,15,2
3,公交车,1107,936,17,17,2
3,公交车,1107,937,18,18,2
3,公交车,1107,938,20,20,2
3,公交车,1107,939,21,21,2
3,公交车,1108,1811,7,7,2
3,公交车,1108,1812,8,8,2
3,公交车,1108,1813,9,9,2
3,公交车,1108,1814,11,11,2
3,公交车,1108,1816,13,13,2
3,公交车,1108,2079,2,2,2
3,公交车,1108,2080,3,3,2
3,公交车,1108,2081,4,4,2
3,公交车,1108,2082,5,5,2
3,公交车,1108,2310,14,14,2
3,公交车,1108,2311,15,15,2
3,公交车,1108,2312,16,16,2
3,公交车,1108,2313,17,17,2
3,公交车,1108,2314,18,18,2
3,公交车,1108,2315,19,19,2
3,公交车,1108,2316,20,20,2
3,公交车,1108,402,12,12,2
3,公交车,1108,405,6,6,2
3,公交车,1108,4424,10,10,2
3,公交车,1108,878,1,1,2
3,公交车,1108,9163,21,21,2
3,公交车,1109,12066,10,10,2
3,公交车,1109,12585,1,1,2
3,公交车,1109,1634,11,11,2
3,公交车,1109,1635,12,12,2
3,公交车,1109,1636,13,13,2
3,公交车,1109,1637,14,14,2
3,公交车,1109,3149,2,2,2
3,公交车,1109,3150,3,3,2
3,公交车,1109,3151,4,4,2
3,公交车,1109,3152,5,5,2
3,公交车,1109,3153,6,6,2
3,公交车,1109,3154,7,7,2
3,公交车,1109,3176,21,21,2
3,公交车,1109,3177,22,22,2
3,公交车,1109,3178,23,23,2
3,公交车,1109,3179,24,24,2
3,公交车,1109,3180,25,25,2
3,公交车,1109,3181,26,26,2
3,公交车,1109,4175,18,18,2
3,公交车,1109,4176,19,19,2
3,公交车,1109,5387,9,9,2
3,公交车,1109,840,8,8,2
3,公交车,1109,893,15,15,2
3,公交车,1109,894,16,16,2
3,公交车,1109,895,17,17,2
3,公交车,1109,896,20,20,2
3,公交车,1109,9242,27,27,2
3,公交车,1110,10011,65,65,2
3,公交车,1110,10012,64,64,2
3,公交车,1110,10013,63,63,2
3,公交车,1110,10014,61,61,2
3,公交车,1110,10017,59,59,2
3,公交车,1110,10018,60,60,2
3,公交车,1110,10019,62,62,2
3,公交车,1110,10030,57,57,2
3,公交车,1110,10031,58,58,2
3,公交车,1110,10032,56,56,2
3,公交车,1110,10055,32,32,2
3,公交车,1110,10146,37,37,2
3,公交车,1110,10147,38,38,2
3,公交车,1110,10148,41,41,2
3,公交车,1110,10149,43,43,2
3,公交车,1110,10150,44,44,2
3,公交车,1110,10151,42,42,2
3,公交车,1110,10152,40,40,2
3,公交车,1110,10153,39,39,2
3,公交车,1110,2144,15,15,2
3,公交车,1110,2145,16,16,2
3,公交车,1110,2146,17,17,2
3,公交车,1110,2147,20,20,2
3,公交车,1110,2148,21,21,2
3,公交车,1110,2149,22,22,2
3,公交车,1110,2150,23,23,2
3,公交车,1110,2151,26,26,2
3,公交车,1110,2411,27,27,2
3,公交车,1110,2412,28,28,2
3,公交车,1110,2413,29,29,2
3,公交车,1110,2414,30,30,2
3,公交车,1110,2415,31,31,2
3,公交车,1110,2416,34,34,2
3,公交车,1110,2633,7,7,2
3,公交车,1110,2634,8,8,2
3,公交车,1110,2636,10,10,2
3,公交车,1110,2637,11,11,2
3,公交车,1110,2638,12,12,2
3,公交车,1110,2639,13,13,2
3,公交车,1110,2640,14,14,2
3,公交车,1110,3836,2,2,2
3,公交车,1110,3837,3,3,2
3,公交车,1110,3838,4,4,2
3,公交车,1110,3839,5,5,2
3,公交车,1110,4161,35,35,2
3,公交车,1110,4162,36,36,2
3,公交车,1110,504,24,24,2
3,公交车,1110,505,33,33,2
3,公交车,1110,5195,19,19,2
3,公交车,1110,5377,9,9,2
3,公交车,1110,5475,6,6,2
3,公交车,1110,619,18,18,2
3,公交车,1110,620,25,25,2
3,公交车,1110,9752,1,1,2
3,公交车,1110,9957,55,55,2
3,公交车,1110,9958,52,52,2
3,公交车,1110,9959,54,54,2
3,公交车,1110,9960,53,53,2
3,公交车,1110,9961,50,50,2
3,公交车,1110,9962,48,48,2
3,公交车,1110,9963,49,49,2
3,公交车,1110,9964,47,47,2
3,公交车,1110,9965,46,46,2
3,公交车,1110,9966,45,45,2
3,公交车,1110,9967,51,51,2
3,公交车,1111,10055,35,36,2
3,公交车,1111,10068,47,47,2
3,公交车,1111,10069,48,48,2
3,公交车,1111,10070,44,44,2
3,公交车,1111,10071,45,45,2
3,公交车,1111,10072,46,46,2
3,公交车,1111,10073,43,43,2
3,公交车,1111,10074,42,42,2
3,公交车,1111,10075,41,41,2
3,公交车,1111,10076,40,40,2
3,公交车,1111,10078,39,39,2
3,公交车,1111,10144,49,49,2
3,公交车,1111,10145,50,50,2
3,公交车,1111,2303,1,1,2
3,公交车,1111,2304,2,2,2
3,公交车,1111,2305,5,5,2
3,公交车,1111,2306,6,6,2
3,公交车,1111,2307,7,7,2
3,公交车,1111,2310,8,8,2
3,公交车,1111,2311,9,9,2
3,公交车,1111,2312,10,10,2
3,公交车,1111,2315,13,13,2
3,公交车,1111,2316,14,14,2
3,公交车,1111,2317,15,15,2
3,公交车,1111,2318,16,16,2
3,公交车,1111,2376,3,3,2
3,公交车,1111,2398,18,18,2
3,公交车,1111,2399,19,19,2
3,公交车,1111,2400,20,20,2
3,公交车,1111,2401,21,21,2
3,公交车,1111,2402,22,22,2
3,公交车,1111,2403,23,23,2
3,公交车,1111,2404,24,24,2
3,公交车,1111,2405,25,25,2
3,公交车,1111,2406,26,26,2
3,公交车,1111,2407,27,27,2
3,公交车,1111,2408,28,28,2
3,公交车,1111,2409,29,29,2
3,公交车,1111,2410,30,30,2
3,公交车,1111,2411,31,31,2
3,公交车,1111,2412,32,32,2
3,公交车,1111,2413,33,33,2
3,公交车,1111,2414,34,34,2
3,公交车,1111,2415,35,36,2
3,公交车,1111,2416,38,38,2
3,公交车,1111,384,4,4,2
3,公交车,1111,505,37,37,2
3,公交车,1111,9140,17,17,2
3,公交车,1111,9175,12,12,2
3,公交车,1111,9176,11,11,2
3,公交车,1111,9941,51,51,2
3,公交车,1111,9942,54,54,2
3,公交车,1111,9945,53,53,2
3,公交车,1111,9946,52,52,2
3,公交车,1111,9948,55,55,2
3,公交车,1112,11957,1,1,2
3,公交车,1112,3875,3,3,2
3,公交车,1112,4367,2,2,2
3,公交车,1113,11793,1,1,2
3,公交车,1113,1614,5,5,2
3,公交车,1113,1842,7,7,2
3,公交车,1113,1843,8,8,2
3,公交车,1113,1844,9,9,2
3,公交车,1113,1845,11,11,2
3,公交车,1113,365,6,6,2
3,公交车,1113,4015,2,2,2
3,公交车,1113,4016,3,3,2
3,公交车,1113,4017,4,4,2
3,公交车,1113,4333,10,10,2
3,公交车,1113,4334,12,12,2
3,公交车,1113,4335,13,13,2
3,公交车,1113,7565,14,14,2
3,公交车,1114,11249,30,30,2
3,公交车,1114,1514,2,2,2
3,公交车,1114,2537,13,13,2
3,公交车,1114,2538,14,14,2
3,公交车,1114,2539,15,15,2
3,公交车,1114,2540,16,16,2
3,公交车,1114,2541,17,17,2
3,公交车,1114,2542,18,18,2
3,公交车,1114,2543,19,19,2
3,公交车,1114,2544,20,20,2
3,公交车,1114,2545,21,21,2
3,公交车,1114,2546,22,22,2
3,公交车,1114,2547,23,23,2
3,公交车,1114,2548,24,24,2
3,公交车,1114,2549,25,25,2
3,公交车,1114,2550,27,27,2
3,公交车,1114,2624,26,26,2
3,公交车,1114,2718,28,28,2
3,公交车,1114,2719,29,29,2
3,公交车,1114,3721,3,3,2
3,公交车,1114,3722,5,5,2
3,公交车,1114,3723,6,6,2
3,公交车,1114,3724,7,7,2
3,公交车,1114,3725,8,8,2
3,公交车,1114,3726,10,10,2
3,公交车,1114,3727,12,12,2
3,公交车,1114,4226,4,4,2
3,公交车,1114,7323,1,1,2
3,公交车,1114,997,9,9,2
3,公交车,1114,998,11,11,2
3,公交车,1115,11947,1,1,2
3,公交车,1115,12247,12,12,2
3,公交车,1115,1653,2,2,2
3,公交车,1115,1654,3,3,2
3,公交车,1115,1655,4,4,2
3,公交车,1115,1656,6,6,2
3,公交车,1115,1657,7,7,2
3,公交车,1115,1658,8,8,2
3,公交车,1115,1659,9,9,2
3,公交车,1115,4576,5,5,2
3,公交车,1115,4585,11,11,2
3,公交车,1115,4586,10,10,2
3,公交车,1116,1940,41,41,2
3,公交车,1116,1941,43,43,2
3,公交车,1116,1943,45,45,2
3,公交车,1116,1945,48,48,2
3,公交车,1116,1946,49,49,2
3,公交车,1116,1947,50,50,2
3,公交车,1116,1948,51,51,2
3,公交车,1116,1949,52,52,2
3,公交车,1116,1950,54,54,2
3,公交车,1116,1952,47,47,2
3,公交车,1116,2308,14,14,2
3,公交车,1116,2309,15,15,2
3,公交车,1116,2310,16,16,2
3,公交车,1116,2311,17,17,2
3,公交车,1116,2312,18,18,2
3,公交车,1116,2313,19,19,2
3,公交车,1116,2314,20,20,2
3,公交车,1116,2315,21,21,2
3,公交车,1116,2316,22,22,2
3,公交车,1116,2318,23,23,2
3,公交车,1116,2319,25,25,2
3,公交车,1116,2320,26,26,2
3,公交车,1116,2377,27,27,2
3,公交车,1116,2378,28,28,2
3,公交车,1116,367,2,2,2
3,公交车,1116,386,35,35,2
3,公交车,1116,3927,3,3,2
3,公交车,1116,3928,4,4,2
3,公交车,1116,3929,5,5,2
3,公交车,1116,3930,6,6,2
3,公交车,1116,3931,7,7,2
3,公交车,1116,3932,8,8,2
3,公交车,1116,3933,9,9,2
3,公交车,1116,3934,10,10,2
3,公交车,1116,3935,11,11,2
3,公交车,1116,403,53,53,2
3,公交车,1116,4390,12,12,2
3,公交车,1116,4391,13,13,2
3,公交车,1116,4392,29,29,2
3,公交车,1116,4393,30,30,2
3,公交车,1116,4394,31,31,2
3,公交车,1116,4395,32,32,2
3,公交车,1116,4396,33,33,2
3,公交车,1116,4397,34,34,2
3,公交车,1116,4398,36,36,2
3,公交车,1116,4399,37,37,2
3,公交车,1116,4400,38,38,2
3,公交车,1116,4401,39,39,2
3,公交车,1116,4919,58,58,2
3,公交车,1116,4923,63,63,2
3,公交车,1116,5181,59,59,2
3,公交车,1116,5247,40,40,2
3,公交车,1116,5250,44,44,2
3,公交车,1116,5251,46,46,2
3,公交车,1116,5252,55,55,2
3,公交车,1116,5253,56,56,2
3,公交车,1116,5255,57,57,2
3,公交车,1116,5257,60,60,2
3,公交车,1116,5258,61,61,2
3,公交车,1116,5259,62,62,2
3,公交车,1116,5260,64,64,2
3,公交车,1116,5261,65,65,2
3,公交车,1116,5262,66,66,2
3,公交车,1116,5263,67,67,2
3,公交车,1116,5264,68,68,2
3,公交车,1116,5389,42,42,2
3,公交车,1116,9140,24,24,2
3,公交车,1116,9304,1,1,2
3,公交车,1117,11949,1,1,2
3,公交车,1117,1811,9,9,2
3,公交车,1117,1812,10,10,2
3,公交车,1117,1813,11,11,2
3,公交车,1117,1814,13,13,2
3,公交车,1117,1816,15,15,2
3,公交车,1117,1941,65,65,2
3,公交车,1117,1943,67,67,2
3,公交车,1117,1945,70,70,2
3,公交车,1117,1946,71,71,2
3,公交车,1117,1947,72,72,2
3,公交车,1117,1948,73,73,2
3,公交车,1117,1949,74,74,2
3,公交车,1117,1950,76,76,2
3,公交车,1117,1952,69,69,2
3,公交车,1117,2079,4,4,2
3,公交车,1117,2080,5,5,2
3,公交车,1117,2081,6,6,2
3,公交车,1117,2082,7,7,2
3,公交车,1117,2304,30,30,2
3,公交车,1117,2305,33,33,2
3,公交车,1117,2306,34,34,2
3,公交车,1117,2307,35,35,2
3,公交车,1117,2308,36,36,2
3,公交车,1117,2309,37,37,2
3,公交车,1117,2310,38,38,2
3,公交车,1117,2311,39,39,2
3,公交车,1117,2312,40,40,2
3,公交车,1117,2315,43,43,2
3,公交车,1117,2316,44,44,2
3,公交车,1117,2318,45,45,2
3,公交车,1117,2319,47,47,2
3,公交车,1117,2320,48,48,2
3,公交车,1117,2336,78,78,2
3,公交车,1117,2337,79,79,2
3,公交车,1117,2338,80,80,2
3,公交车,1117,2339,81,81,2
3,公交车,1117,2340,82,82,2
3,公交车,1117,2341,83,83,2
3,公交车,1117,2342,84,84,2
3,公交车,1117,2343,86,86,2
3,公交车,1117,2344,87,87,2
3,公交车,1117,2345,88,88,2
3,公交车,1117,2346,89,89,2
3,公交车,1117,2347,90,90,2
3,公交车,1117,2376,31,31,2
3,公交车,1117,2377,49,49,2
3,公交车,1117,2378,50,50,2
3,公交车,1117,2703,2,2,2
3,公交车,1117,2704,3,3,2
3,公交车,1117,2944,17,17,2
3,公交车,1117,2945,18,18,2
3,公交车,1117,2946,19,19,2
3,公交车,1117,2947,20,20,2
3,公交车,1117,2948,21,21,2
3,公交车,1117,2949,22,22,2
3,公交车,1117,3326,16,16,2
3,公交车,1117,384,32,32,2
3,公交车,1117,385,85,85,2
3,公交车,1117,386,57,57,2
3,公交车,1117,3936,26,26,2
3,公交车,1117,3938,29,29,2
3,公交车,1117,3971,28,28,2
3,公交车,1117,3974,25,25,2
3,公交车,1117,402,14,14,2
3,公交车,1117,403,75,75,2
3,公交车,1117,405,8,8,2
3,公交车,1117,4392,51,51,2
3,公交车,1117,4393,52,52,2
3,公交车,1117,4394,53,53,2
3,公交车,1117,4395,54,54,2
3,公交车,1117,4396,55,55,2
3,公交车,1117,4397,56,56,2
3,公交车,1117,4398,58,58,2
3,公交车,1117,4399,59,59,2
3,公交车,1117,4400,60,60,2
3,公交车,1117,4401,61,61,2
3,公交车,1117,4424,12,12,2
3,公交车,1117,4427,23,23,2
3,公交车,1117,4428,24,24,2
3,公交车,1117,4993,27,27,2
3,公交车,1117,5247,62,62,2
3,公交车,1117,5250,66,66,2
3,公交车,1117,5251,68,68,2
3,公交车,1117,5252,77,77,2
3,公交车,1117,5389,64,64,2
3,公交车,1117,8743,63,63,2
3,公交车,1117,9140,46,46,2
3,公交车,1117,9175,42,42,2
3,公交车,1117,9176,41,41,2
3,公交车,1118,11949,1,1,2
3,公交车,1118,1811,9,9,2
3,公交车,1118,1812,10,10,2
3,公交车,1118,1813,11,11,2
3,公交车,1118,1814,13,13,2
3,公交车,1118,1816,15,15,2
3,公交车,1118,1940,62,62,2
3,公交车,1118,1941,64,64,2
3,公交车,1118,1943,66,66,2
3,公交车,1118,1945,69,69,2
3,公交车,1118,1946,70,70,2
3,公交车,1118,1947,71,71,2
3,公交车,1118,1948,72,72,2
3,公交车,1118,1949,73,73,2
3,公交车,1118,1950,75,75,2
3,公交车,1118,1952,68,68,2
3,公交车,1118,2079,4,4,2
3,公交车,1118,2080,5,5,2
3,公交车,1118,2081,6,6,2
3,公交车,1118,2082,7,7,2
3,公交车,1118,2304,30,30,2
3,公交车,1118,2305,33,33,2
3,公交车,1118,2306,34,34,2
3,公交车,1118,2307,35,35,2
3,公交车,1118,2308,36,36,2
3,公交车,1118,2309,37,37,2
3,公交车,1118,2310,38,38,2
3,公交车,1118,2311,39,39,2
3,公交车,1118,2312,40,40,2
3,公交车,1118,2315,43,43,2
3,公交车,1118,2316,44,44,2
3,公交车,1118,2317,45,45,2
3,公交车,1118,2319,46,46,2
3,公交车,1118,2320,47,47,2
3,公交车,1118,2376,31,31,2
3,公交车,1118,2377,48,48,2
3,公交车,1118,2378,49,49,2
3,公交车,1118,2703,2,2,2
3,公交车,1118,2704,3,3,2
3,公交车,1118,2944,17,17,2
3,公交车,1118,2945,18,18,2
3,公交车,1118,2946,19,19,2
3,公交车,1118,2947,20,20,2
3,公交车,1118,2948,21,21,2
3,公交车,1118,2949,22,22,2
3,公交车,1118,2950,23,23,2
3,公交车,1118,3326,16,16,2
3,公交车,1118,384,32,32,2
3,公交车,1118,386,56,56,2
3,公交车,1118,3936,26,26,2
3,公交车,1118,3938,29,29,2
3,公交车,1118,3971,28,28,2
3,公交车,1118,3974,25,25,2
3,公交车,1118,402,14,14,2
3,公交车,1118,403,74,74,2
3,公交车,1118,405,8,8,2
3,公交车,1118,4392,50,50,2
3,公交车,1118,4393,51,51,2
3,公交车,1118,4394,52,52,2
3,公交车,1118,4395,53,53,2
3,公交车,1118,4396,54,54,2
3,公交车,1118,4397,55,55,2
3,公交车,1118,4398,57,57,2
3,公交车,1118,4399,58,58,2
3,公交车,1118,4400,59,59,2
3,公交车,1118,4401,60,60,2
3,公交车,1118,4424,12,12,2
3,公交车,1118,4428,24,24,2
3,公交车,1118,4919,80,80,2
3,公交车,1118,4923,84,84,2
3,公交车,1118,4993,27,27,2
3,公交车,1118,5247,61,61,2
3,公交车,1118,5250,65,65,2
