Google地点ID,地点名称,入住日期,退房日期,入住人数,供应商,是否官方,当前价格数值,原价数值,含税价格数值,币种,价格说明,预订链接
ChIJmR4bB6WZ4jARVFS_OTIWACA,EXORESIDENCE - Heart of Chinatown,2026-09-06,2026-09-07,2,Hotels.com,否,28,,30,USD,,https://www.google.com/travel/lodging/clk?pc=AA80Oszntx0Xby1GOMWQFwhiMwAneoJn43LZToRuFjrsb2ggr29D6TBMupimutxTi-3nxlJTxmhGZF8p2kECwo1phaIxG64eKXvVtCamPSHfYb-vBj2kj6RZ-dbOdpCrjAx9d5u-YHKpLHnzufqsJdf-3OQSyMPGKxxN5EuPhyAkkAZaM9-zhf038pCFWDmzkYk&pcurl=https://th.hotels.com/Hotel-Search?selected%3D99591927%26startDate%3D2026-09-06%26endDate%3D2026-09-07%26mdpcid%3DHCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL%26MDPDTL%3DHTL.99591927.20260906.20260907.DDT.9.CID..AUDID.%26adults%3D2%26children%3D%26mctc%3D10%26mpf%3D29.94%26mpg%3DUSD%26mpl%3DUSD%26mpj%3D5.16%26mpr%3D2.92%26rffrid%3Dsem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.99591927USzh-20260906-D-ABW%3D9-camp%3D-aud%3D-N%26rateplanid%3D407833998%26mpm%3D24%26mpn%3D323863701%26mpo%3DEC%26mpp%3D1&s=AD1XQnkDbzroOSMqMM3TFKKYaXU8
ChIJmR4bB6WZ4jARVFS_OTIWACA,EXORESIDENCE - Heart of Chinatown,2026-09-06,2026-09-07,2,goseek.com,否,27,,29,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsyvYWOjzL2N-1lTNSP11X4V4wmejWUpiO0M71iqvpHd4yeZvnP08ZkS-8uEKwK4gvJKlp0dGq6nHw83CsXMbRX6qEW0EwpNXYypAeKX958pRV8aHmMHSwlhIevfic1nucvGd8L24IaN3FC_kYaNQbd9vHwulO_tOCnlBQHyqDGdQSOOCQZUzzdaJeAXfH2MVA&pcurl=https://deals.goseek.com/?sig%3D34c47a49c3e8320dca5a5dda0da2a460c1bc23afde972e2894a4ff0b6052fb53383131303836353931%26turl%3Dhttps%253A%252F%252Fwww.goseek.com%252FHotel%252FSearch%253FcheckIn%253D2026-09-06%2526checkOut%253D2026-09-07%2526currency%253DUSD%2526forceCurrencyChange%253D1%2526lang%253Dzh%2526forceLanguageChange%253D1%2526rooms%253D2%253A%2526utm_source%253Dgha%2526utm_medium%253Dcpc%2526hotelId%253D83004178%2526userCountry%253DUS%2526profile%253Dr2d2m73kn8%2526preferredRate%253D28.85%2526deviceType%253Ddesktop%2526label%253Dsrc%25253Dgha%252526cltype%25253Dhotel%252526datype%25253Ddefault%252526gsite%25253Dmapresults%252526vf%25253D0%252526ucountry%25253DUS%252526udevice%25253Ddesktop%252526hotel%25253D83004178%252526day%25253D06%252526month%25253D09%252526year%25253D2026%252526los%25253D1%252526price%25253D28.85%252526currency%25253DUSD%252526cid%25253D%252526listid%25253D%252526rateid%25253DUS_D%252526closerateid%25253D%252526promo%25253D0%252526isPrivateRate%25253D0%252526isAudienceUser%25253D0%252526isPaidClick%25253D0%252526%2526cp%253DCKn54gRPyhXD9O3mChEIkxMQ6QEYyQEiA1VTRFIBMhIaFVa8R7waC0VHeXBfb1RaT3VFKAMw4OHE1AY&s=AD1XQnmcDhRxhyqXIxsXaremSfM6
ChIJmR4bB6WZ4jARVFS_OTIWACA,EXORESIDENCE - Heart of Chinatown,2026-09-06,2026-09-07,2,Booking.com,否,32,,34,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OszgdV6A4UzY2NmYuXJSbd1YK33cw3h2bHGsp1BkA3pTHA0xAd2YxFSZlpyeLH4UZGRQA1nATatLv1sswnoMliY74hfCfgKhZqBq1JYGByFzttJj94c5KH1v9h9Azcuz5IeJ7DJ1xnnHgTJPVsU2knPBEioCJhyJoNEynpuQh-H6f6UvgRvXHbvMgC-u1n7ZCMRgGQ&pcurl=https://www.booking.com/searchresults.zh.html?dest_id%3D10063184%26highlighted_hotels%3D10063184%26dest_type%3Dhotel%26checkin%3D2026-09-06%26checkout%3D2026-09-07%26group_adults%3D2%26req_adults%3D2%26show_room%3D%26lang%3Dzh%26selected_currency%3DUSD%26exrt%3D0.03033244%26ext_price_total%3D33.96%26ext_price_tax%3D5.50%26xfc%3DTHB%26hca%3Dm%26group_children%3D0%26req_children%3D0%26%26no_rooms%3D1%26ts%3D1787899868%26edgtid%3Dp4guYvsBTGaevEi5gmaBvw%26efpc%3DERm0ahEZtGp2%26utm_source%3Dmetagha%26utm_medium%3Dmapresults%26utm_campaign%3DUS%26utm_term%3Dhotel-10063184%26utm_content%3Ddev-desktop_los-1_bw-9_dow-Sunday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AJmNUA_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260906_ppt-CgB%26aid%3D2127489%26label%3Dmetagha-link-MRUS-hotel-10063184_dev-desktop_los-1_bw-9_dow-Sunday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-50_bc-AJmNUA_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260906_ppt-CgB&s=AD1XQnnXQZLxzzpdqwtF2EiJ2pke
ChIJmR4bB6WZ4jARVFS_OTIWACA,EXORESIDENCE - Heart of Chinatown,2026-09-06,2026-09-07,2,Travelocity.com,否,28,,30,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OswzyxOHAO0xEhqOhpxrIpZgiwb3pfX2s92wrSPEPW-tKjAF_ph958yLNN9A74Ktz54FVqfbJRMB9i5iA17DW1bztSXyIBkWT3jTeZ0-tup3yas_bCEZ9hgzv5xOu64okTcJigaziPPFm8NlHXX463K8wm1-Gi1oAK1ySYM3Pv7wm_Xv8wpT62M8RWc6Y83H&pcurl=https://www.travelocity.com/Hotel-Search?selected%3D99591927%26startDate%3D2026-09-06%26endDate%3D2026-09-07%26adults%3D2%26children%3D%26MDPCID%3Dtravelocity-US.META.HPA.ORGANIC.HOTEL%26MDPDTL%3DHTL.99591927.20260906.20260907.DDT.9.CID..AUDID..mapresults%26mpg%3DUSD%26mpf%3D30.37%26mpj%3D5.16%26mpr%3D2.92%26mctc%3D10%26rateplanid%3D407833998%26mpm%3D24%26mpn%3D323863701%26mpo%3DEC%26mpp%3D1&s=AD1XQnk5wpDk_-1G1WlZG0IuEFkh
ChIJmR4bB6WZ4jARVFS_OTIWACA,EXORESIDENCE - Heart of Chinatown,2026-09-06,2026-09-07,2,Tripening Hotels,否,39,,39,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OswIzwxgusXCOt-Xlp5s3HXCfxGyEWSNvXf4k4YrJwhfKt9QI8MQ9xqpGwZDkp6aiv4VH_wGz40kxNjstiOcTi_xoHq-_-E3IqyV3hh27_HgXnsT8KoUB4CqBjKLvHN1KfXFWGtTIXFzchp-Tby9NnjNXpD0nFRk_bxVKQtyobTiV88eiXnSIPhZiSFYKw&pcurl=https://www.tripening.com/hotels/-/6527076-exoresidence-the-heart-of-china-town?checkin-date%3D2026-09-06%26checkout-date%3D2026-09-07%26adults%3D2%26currency%3DUSD%26lang%3Dzh%26google-package-id%3D%26rate-rule-id%3D%26google-displayed-price%3D38.93%26children%3D0%26google-displayed-tax%3D0.00%26google-displayed-currency%3DUSD%26utm_source%3Dgoogle_hotel_ads%26utm_medium%3Dfree%26utm_campaign%3Dgha_property&s=AD1XQnn613DoNnYOikJVQYBGALvp
ChIJmR4bB6WZ4jARVFS_OTIWACA,EXORESIDENCE - Heart of Chinatown,2026-09-06,2026-09-07,2,Qantas Hotels,否,32,,32,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OszFcUbu-fcE4nVgaAz9a3eFUatNFIv-knR0e3-vNI13szPtwopLURjsv7csuJW_H93fnUF3wddNvdSDeAllq8HZlvxo_KKC-fBhk6VFHHeWPu6voXYF9Ld2WqtNzVv3nr4_wrk9RFmP1Po3pQAk659us6LUXyvzu0Anay56zvbPpX4m_YrP&pcurl=https://www.qantas.com/hotels/properties/1063618?adults%3D2%26children%3D0%26infants%3D0%26checkIn%3D2026-09-06%26checkOut%3D2026-09-07%26utm_campaign%3DGoogleHotels%26adType%3D0%26utm_medium%3Dorganic-search%26utm_source%3DGoogle-Hotels%26utm_term%3D1063618%26hotelID%3D1063618%26hotel_campaign%3D&s=AD1XQnmq-R_RBYUXnWrbs0x2HOIb
ChIJmR4bB6WZ4jARVFS_OTIWACA,EXORESIDENCE - Heart of Chinatown,2026-09-06,2026-09-07,2,eDreams,否,30,,32,USD,,https://www.google.com/travel/lodging/clk?pc=AA80Osyo5QiYfiZDIForRwQs6oSky5YMq7XJRVB-lpWbWRGwtrUVRueQZxNVgb9EsbzuKwp3nfFe8sycfCPH5YnNRAtTiFpeRpQw2ZggascdUbj6XGe7EbuXiLya25oo4tHhsn_Dj4gvzem-cyF_7yrrPylMCfQY-UGQJ-PJ0yAmXvlQKQG_aDJO&pcurl=https://accommodation.edreams.net/Hotel-Search?selected%3D99591927%26startDate%3D2026-09-06%26endDate%3D2026-09-07%26adults%3D2%26children%3D%26mpf%3D32.13%26cur%3DUSD%26mpj%3D5.16%26MDPCID%3DeDreams-US.DPS.Edreams.MetaSearch-GHA.HOTEL%26mpl%3DUSD%26numberOfRooms%3D1%26locale%3Den_US%26rffrid%3Dh4p.hcom.US.ghaodigeo.000.000.kwrd%3D%26pos%3DEDREAMS_US%26rateplanid%3D%26mctc%3D10%26utm_medium%3Dmetasearch%26utm_campaign%3D3187941664%26utm_term%3Dhotel%26utm_source%3DFREEBOOKING&s=AD1XQnnAQ5MEtrA5hhXg1WSew_vc
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,曼谷香格里拉大酒店,2026-09-07,2026-09-09,2,Expedia.com,否,171,,183,USD,,https://www.google.com/aclk?sa=L&ai=DChsSEwiqic-x5cKWAxV7N0QIHe9qLZ8YACICCAEQBRoCZHo&co=1&ase=2&gclid=EAIaIQobChMIqonPseXClgMVezdECB3vai2fEAoYASABEgJFOfD_BwE&cid=CAASygHkaIbqMetezkgGUZasaTAAfL5Duxs06WEQXkF8Jb1kzmjTc_TJTWmq-qU-_Ts54ynXNv8m4IsENHMce4LhLPxcLtETwerQS3omA45zZ-wkwM9lDQRhPi2cscDYyAqzOblZI-So_hZoOMqNHQE71kT4h1U06p5cI8OAdLQ9fwbKamk09kYjSGtBzDNpK0BQFIk73CuqbZcEQN6q9z87NeEZxZ6AnPq2tJjYAnTlz-DkZG-iTdO0mZgaZwQpFbWhpsVOxs8gAabQxmtO&cce=2&category=acrcp_v1_32&sig=AOD64_1RuFWI4sMk0oDsSBB3v8Xbr0XKVg&nis=4&adurl
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,曼谷香格里拉大酒店,2026-09-07,2026-09-09,2,Hotels.com,否,171,,183,USD,,https://www.google.com/aclk?sa=L&ai=DChsSEwiqic-x5cKWAxV7N0QIHe9qLZ8YACICCAEQAxoCZHo&co=1&ase=2&gclid=EAIaIQobChMIqonPseXClgMVezdECB3vai2fEAoYAiABEgLfQ_D_BwE&cid=CAASygHkaIbqMetezkgGUZasaTAAfL5Duxs06WEQXkF8Jb1kzmjTc_TJTWmq-qU-_Ts54ynXNv8m4IsENHMce4LhLPxcLtETwerQS3omA45zZ-wkwM9lDQRhPi2cscDYyAqzOblZI-So_hZoOMqNHQE71kT4h1U06p5cI8OAdLQ9fwbKamk09kYjSGtBzDNpK0BQFIk73CuqbZcEQN6q9z87NeEZxZ6AnPq2tJjYAnTlz-DkZG-iTdO0mZgaZwQpFbWhpsVOxs8gAabQxmtO&cce=2&category=acrcp_v1_32&sig=AOD64_0be2pTdbxG2QlVzfUAD6Kaz4LUEA&nis=4&adurl
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,曼谷香格里拉大酒店,2026-09-07,2026-09-09,2,KAYAK.com,否,169,,183,USD,,https://www.google.com/aclk?sa=L&ai=DChsSEwiqic-x5cKWAxV7N0QIHe9qLZ8YACICCAEQARoCZHo&co=1&ase=2&gclid=EAIaIQobChMIqonPseXClgMVezdECB3vai2fEAoYAyABEgLqX_D_BwE&cid=CAASygHkaIbqMetezkgGUZasaTAAfL5Duxs06WEQXkF8Jb1kzmjTc_TJTWmq-qU-_Ts54ynXNv8m4IsENHMce4LhLPxcLtETwerQS3omA45zZ-wkwM9lDQRhPi2cscDYyAqzOblZI-So_hZoOMqNHQE71kT4h1U06p5cI8OAdLQ9fwbKamk09kYjSGtBzDNpK0BQFIk73CuqbZcEQN6q9z87NeEZxZ6AnPq2tJjYAnTlz-DkZG-iTdO0mZgaZwQpFbWhpsVOxs8gAabQxmtO&cce=2&category=acrcp_v1_32&sig=AOD64_1WaAGFuO_4C7IFOHrU2SFWb5_aRQ&nis=4&adurl
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,曼谷香格里拉大酒店,2026-09-07,2026-09-09,2,Shangri-La.com,是,124,,146,USD,免费取消截止日期：6月15日 · 免费早餐,https://www.google.com/travel/lodging/clk?pc=AA80OsyEGDHAvwRi5Onij2t85rRRAB7p2CPm9ikYVTYOmRxcjB7_EI8jfzg_7UWl4PYhaWeRYxdysyro4mGYivQZcJF2JthTpMgohjW6UXM-e0CUliIASOJwBPIsO_S05SfRQsax6R6PQSckPbU38blqjWzg8bgXTfrvM7xlRDeTlypKOfbWE6DRQgEx&pcurl=https://linkcenter.derbysoftca.com/dplatform-linkcenter/booking.htm?hotelCode%3DSHANGRILA-SLBK%26providerHotelCode%3DSHANGRILA-SLBK%26checkInDate%3D2026-09-07%26checkOutDate%3D2026-09-09%26identifier%3Ddh-google%26price%3D9604.32%26roomTypeCode%3D1DWT%26ratePlanCode%3DGCSLBK2%26currency%3DTHB%26userCurrency%3DUSD%26language%3Dzh%26userCountry%3DUS%26testClick%3Dfalse%26sitetype%3Dmapresults%26deviceType%3Ddesktop%26priceDisplayedTax%3D43.80%26priceDisplayedTotal%3D291.31%26partnerId%3Dshangrila_hotels%26campaignid%3D%26userlistid%3D%26ifDefaultDate%3Ddefault%26isPromoted%3Dfalse%26s_is_ad%3Dfalse%26adults%3D2%26children%3D0%26clk_src%3D%26is_ds_account%3Dtrue&s=AD1XQnkYjiOxN3QVthN6EIdkq6Vi
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,曼谷香格里拉大酒店,2026-09-07,2026-09-09,2,Agoda,否,161,,173,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OswlGp5tMEfboijULvi0SjnQjyx1Gb61FD_3X06jJLrxCt2KaAv5Mbzqh4EFDHkpK-vk04b1lAoRDetiWTky1Ul5PwM8IlV4h8Py2LRtpw0fC6TYCd8EamMbaPW4zo9pg8tS02TZiRfyoMPhrM9d8Ryf7vwnvPkJExfwWnF5H_NMzn6E3Cf_I6Y5fVNxSg&pcurl=https://www.agoda.com/zh-zh/partners/partnersearch.aspx?site_id%3D1917614%26CkInDay%3D07%26CkInMonth%3D09%26CkInYear%3D2026%26CkOutDay%3D09%26campaignid%3D%26CkOutMonth%3D09%26CkOutYear%3D2026%26SearchDateType%3Ddefault%26NumberOfAdults%3D2%26LT%3D10%26NumberOfChildren%3D0%26childages%3D%26NumberOfRooms%3D1%26gsite%3Dmapresults%26los%3D2%26PartnerCurrency%3DTHB%26hid%3D10696%26RoomID%3D%26masterRoomId%3D1133648599%26PriceTotal%3D345.08%26PriceTax%3D51.88%26PriceFee%3D29.32%26RatePlan%3D%26UserCountry%3DUS%26Currency%3DUSD%26UserDevice%3Ddesktop%26Verif%3Dfalse%26rr%3DUS_pull%26audience_list%3D%26mcid%3D28080%26booking_source%3Dcpc%26adType%3D0%26mpt%3DTHVVbkUvbElEVStYTytzWWJEelZIbVc5TGJZWEVObGJwWlBubVJ4anRGeXhkcGlrallFVlZsMldsdFpybHh3MlYvSHI4SGRHZkdMUGV3PT0%26original_rr%3DUS_pull%26gaClickSrc%3D%26clickType%3Dhotel%26lang%3Dzh%26pkgId%3D&s=AD1XQnlGx9wRlTxrkMHz8Weyqy0d
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,曼谷香格里拉大酒店,2026-09-07,2026-09-09,2,Vio.com,否,152,,175,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OswywX0-HzSyxrOMSC8gRAGNx09n2p16ybd96MWjSoEANQgYF8ThHpCv_p0tG04npn4812HDJB_ZqytHeyk8_3q8qXMj1u1M06tJwxgkAzx3scKjnFNsoypwlL7jsiqPadYJNM-epJsES4xnEK2oCBjpnbPmoKUdn7NjMcwLd-EI79dGW2XcNaY3&pcurl=https://deals.vio.com/?sig%3D73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233%26turl%3Dhttps%253A%252F%252Fwww.vio.com%252FHotel%252FSearch%253FcheckIn%253D2026-09-07%2526checkOut%253D2026-09-09%2526currency%253DUSD%2526forceCurrencyChange%253D1%2526lang%253Dzh%2526forceLanguageChange%253D1%2526rooms%253D2%253A%2526utm_source%253Dgha%2526utm_medium%253Dcpc%2526hotelId%253D1043060%2526userCountry%253DUS%2526profile%253Dr2d2m73kn8%2526preferredRate%253D349.80%2526deviceType%253Ddesktop%2526label%253Dsrc%25253Dgha%252526cltype%25253Dhotel%252526datype%25253Ddefault%252526gsite%25253Dmapresults%252526vf%25253D0%252526ucountry%25253DUS%252526udevice%25253Ddesktop%252526hotel%25253D1043060%252526day%25253D07%252526month%25253D09%252526year%25253D2026%252526los%25253D2%252526price%25253D349.80%252526currency%25253DUSD%252526cid%25253D%252526listid%25253D%252526rateid%25253DUS_D%252526closerateid%25253D%252526promo%25253D0%252526isPrivateRate%25253D0%252526isAudienceUser%25253D0%252526isPaidClick%25253D0%252526%2526cp%253DF71ILDwyyOMmxi9SChII4OkBEPwCGMgkIgNVU0RSATISGhWhh8_rGgtYaWhya0lJZ0FQbygCMKLTxNQG&s=AD1XQnn8mR4zw6Vso8Qv5G_dcrgH
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,曼谷香格里拉大酒店,2026-09-07,2026-09-09,2,Expedia.co.th,否,171,,183,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OswL7yD67g8izRCK9x2T1-j-CF0BlcWmIWR96gPccV4BEKwVvJb4E4bHOvYKK7xOI-qkp2yK6G1focNTJQSXTE58RtGW-uENRheIks7JOZSO-evVvkCpaA0UyV99hveSdO8Lm4PvV01if4Rt6PqzUqNNyZK_Pu8nZuqx7HwcIBsAt7HPbIokiHIc0jTZcv5J&pcurl=https://www.expedia.co.th/Hotel-Search?selected%3D13978%26startDate%3D2026-09-07%26endDate%3D2026-09-09%26MDPCID%3DUS.META.HPA.HOTEL-ORGANIC-desktop.HOTEL%26MDPDTL%3DHTL.13978.20260907.20260909.DDT.10.CID..AUDID..RRID.bex_us_desktop%26adults%3D2%26children%3D%26mctc%3D10%26ct%3Dhotel%26mpg%3DUSD%26mpf%3D365.19%26mpj%3D54.92%26mpr%3D31.03%26mpl%3DUSD%26exp_pg%3Dgoogle%26langid%3Dzh%26ad%3D2%26tp%3D%26utm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_term%3D13978%26utm_content%3Dmapresults%26utm_campaign%3DHotelAds%26rateplanid%3D404016064%26mpm%3D24%26mpn%3D202123453%26mpo%3DEC%26mpp%3D1&s=AD1XQnkkspqO9nW2CF5oZqz6792J
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,曼谷香格里拉大酒店,2026-09-07,2026-09-09,2,Booking.com,否,171,,182,USD,,https://www.google.com/travel/lodging/clk?pc=AA80Osz_z9kjEj7xfmXHOIiSKoXTFlMW2qgJz0_Ii1QOYfcIuUOEjp5fPQg-joLlpa7u7Cox6l2RVKG401XNjrDo2hPSMVEySVu5xrduYvVVD2iJJkqaIWwAo1pGP9YLe98esC06mH6UZhJckHq0zxXEJC5hNMa8FXQ43uELxpdRSOMpQ2w-XkPQIcrebMAGo6nhSQWBMA&pcurl=https://www.booking.com/searchresults.zh.html?dest_id%3D49707%26highlighted_hotels%3D49707%26dest_type%3Dhotel%26checkin%3D2026-09-07%26checkout%3D2026-09-09%26group_adults%3D2%26req_adults%3D2%26show_room%3D%26lang%3Dzh%26selected_currency%3DUSD%26exrt%3D0.03033244%26ext_price_total%3D364.14%26ext_price_tax%3D54.75%26xfc%3DTHB%26hca%3Dm%26group_children%3D0%26req_children%3D0%26%26no_rooms%3D1%26ts%3D1787901507%26edgtid%3DQRSly1ScQI-w3vzycReZIg%26efpc%3DEgBbQKEgBbQKdg%26utm_source%3Dmetagha%26utm_medium%3Dmapresults%26utm_campaign%3DUS%26utm_term%3Dhotel-49707%26utm_content%3Ddev-desktop_los-2_bw-10_dow-Monday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260907_ppt-%26aid%3D2127489%26label%3Dmetagha-link-MRUS-hotel-49707_dev-desktop_los-2_bw-10_dow-Monday_defdate-1_room-0_gstadt-2_rateid-public_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260907_ppt-&s=AD1XQnl-U5wGyDiNLjSn039Jr6WC
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,曼谷香格里拉大酒店,2026-09-07,2026-09-09,2,Evendo,否,159,,170,USD,,"https://www.google.com/travel/lodging/clk?pc=AA80Osx-8OtNxVLSeB3suMumOUnNKmrtzbC1sym36zX-awtDcEtEfjcX58mqkMfSxTZcHdNstAz4BVmk3AobY7ep4g4n_NEHUHlYvOiXr-JMdtaXMNYXhbFp4B1wwfWvTArH2EWXRWQLiI7zKY6Z8PgFW-9Q24VMOcFYd2QtQswASYpO-B7DJ19CdaHMIGJEf5jCXg&pcurl=https://evendo.com/stays/shangri-la-bangkok/35849831?check_in%3D2026-09-07%26check_out%3D2026-09-09%26who%3D%255B%257B%2522adults%2522:2,%2522children%2522:%255B%255D%257D%255D%26currency%3DUSD%26language%3Dzh%26country%3DUS%26utm_source%3Dgoogle%26utm_medium%3Dgooglehotels%26utm_campaign%3Dmapresults%26pdtax%3D51.10%26pdtotal%3D339.80%26prid%3D&s=AD1XQnlLYqIEC5pSP89vhHv0H7jc"
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,曼谷香格里拉大酒店,2026-09-07,2026-09-09,2,KAYAK.com,否,169,,183,USD,,https://www.google.com/travel/lodging/clk?pc=AA80Osy0fLld0G4ZJ0_QAu9ZFWpg-qs744Kh588h4S3EGdx3cl3KFWtokX14Nwfph0sUEpdoQr4ne5WUMsO0fMjeiAAewfmxDZ4PdbNYuHhjczAoXs-oQNtyuUKz_2ZXxivGS9AoP2IqtXorSa05jcFr9WL_KKUThmnDA3rPj1hnO-TILEnlCQddtYFWUw&pcurl=https://www.kayak.com/semi/ha/hotel_ads/35346/en.html?utm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_term%3D35346%26adType%3D0%26utm_content%3Dmapresults%26utm_campaign%3DHotelAds%26ci%3D2026-09-07%26co%3D2026-09-09%26gs%3Dmapresults%26l%3D2%26pc%3DUSD%26rid%3D%26pdtax%3D54.94%26pdtotal%3D365.30%26rpid%3D%26uc%3DUS%26ucuc%3DUSD%26d%3Ddesktop%26lc%3Dzh%26v%3Dfalse%26rrid%3DQUdPREFIUEE%26k_pc%3D~QUdPREFIUEE%26k_rt%3D%26k_sid%3D1BBkUZYBfV%26k_kct%3D1787892452%26k_gct%3D1787893168%26g%3D2%26r%3D1%26ac%3D2%26k_cc%3Dus%26dt%3Ddefault%26cmpid%3D%26cmptrack%3D&s=AD1XQnke0vPAzBimM0JWN6dXNm7g
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,曼谷香格里拉大酒店,2026-09-07,2026-09-09,2,Hotels.com,否,171,,183,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsyYfn0moJbqJatO13NH5cJH5MSo05z1j6XJF7M29Y0sTK4CFH5_ZnPi2Ar3D9IIwrDRVYaGwFfKx5M-2jKieDpmqncjPYSbWMdGPUPzwqy2xnlT0wyLrqZond2yGMV5TUT5HwL7OnTKiMZxHQmbq3N7DsIW_PXVUeOgJ4i5D8pzZMJouhtyay2ZVJGZrD4&pcurl=https://th.hotels.com/Hotel-Search?selected%3D13978%26startDate%3D2026-09-07%26endDate%3D2026-09-09%26mdpcid%3DHCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL%26MDPDTL%3DHTL.13978.20260907.20260909.DDT.10.CID..AUDID.%26adults%3D2%26children%3D%26mctc%3D10%26mpf%3D365.19%26mpg%3DUSD%26mpl%3DUSD%26mpj%3D54.92%26mpr%3D31.03%26rffrid%3Dsem.hcom.US.156.024.mapresults.02.desktop-2.kwrd%3DGGMETA.13978USzh-20260907-D-ABW%3D10-camp%3D-aud%3D-N%26rateplanid%3D404016038%26mpm%3D24%26mpn%3D202123454%26mpo%3DEC%26mpp%3D1&s=AD1XQnnh4K2aC5a51giGeKvux_x_
ChIJcf_j1C-Z4jARfDy3FlDr-Wc,曼谷香格里拉大酒店,2026-09-07,2026-09-09,2,goseek.com,否,152,,175,USD,,https://www.google.com/travel/lodging/clk?pc=AA80Osz7cYSeqFU0Ja_wzAwexALBJpVXixv1UqmWCmFrVuTaTAPvGdtJG5RArJGVZ6kEh8EzRz_JAAOHLQ8L2-PU9d9BuKo_9xAbdd-WlimaTPsmV84XJMyVgUmyRgCClOAGXPtxkmnsyK8WWeMcASzIFTzPavl_SYatrC8gbbzNmMrpQqc_8oFTEW_UaVG83E0eAw&pcurl=https://deals.goseek.com/?sig%3D34c47a49c3e8320dca5a5dda0da2a460c1bc23afde972e2894a4ff0b6052fb53383131303836353931%26turl%3Dhttps%253A%252F%252Fwww.goseek.com%252FHotel%252FSearch%253FcheckIn%253D2026-09-07%2526checkOut%253D2026-09-09%2526currency%253DUSD%2526forceCurrencyChange%253D1%2526lang%253Dzh%2526forceLanguageChange%253D1%2526rooms%253D2%253A%2526utm_source%253Dgha%2526utm_medium%253Dcpc%2526hotelId%253D1043060%2526userCountry%253DUS%2526profile%253Dr2d2m73kn8%2526preferredRate%253D349.94%2526deviceType%253Ddesktop%2526label%253Dsrc%25253Dgha%252526cltype%25253Dhotel%252526datype%25253Ddefault%252526gsite%25253Dmapresults%252526vf%25253D0%252526ucountry%25253DUS%252526udevice%25253Ddesktop%252526hotel%25253D1043060%252526day%25253D07%252526month%25253D09%252526year%25253D2026%252526los%25253D2%252526price%25253D349.94%252526currency%25253DUSD%252526cid%25253D%252526listid%25253D%252526rateid%25253DUS_D%252526closerateid%25253D%252526promo%25253D0%252526isPrivateRate%25253D0%252526isAudienceUser%25253D0%252526isPaidClick%25253D0%252526%2526cp%253DHue9u8MePK4mxi9SChII6ukBEIoDGL4kIgNVU0RSATISGhWhh8_rGgtPLWJoLS1pdDUyVSgCMKfrxNQG&s=AD1XQnlJ_QX1ggVJYbRmISyKrmFT
